experiment,dataset,seed,model,variant,train_samples,test_samples,n_features,fit_seconds,predict_seconds,gb_feature_seconds,n_balls,validation_pr_auc,split_protocol,pr_auc,roc_auc,macro_f1,mcc,recall_positive,threshold
intrusion_gb_v1,unsw_nb15_openml_diagnostic,21,lightgbm,gbfeat,32577,10860,201,1.1092666670010658,0.016119416999572422,9.178695707996667,256.0,0.9971398310443529,"diagnostic seeded stratified 60/20/20 on OpenML UNSW_NB15 46301; source/destination IP, ports, timestamps, campaign files, and official raw split are unavailable in this transformed mirror, so this is not a leakage-safe primary IIoT result",0.9966929569014117,0.9964276926081437,0.9756442097350375,0.9513564450975251,0.9686124401913876,0.4037926821133918
intrusion_gb_v1,unsw_nb15_openml_diagnostic,21,lightgbm,gbweight,32577,10860,189,1.055579250001756,0.01642054200056009,9.178695707996667,256.0,0.9972577424769917,"diagnostic seeded stratified 60/20/20 on OpenML UNSW_NB15 46301; source/destination IP, ports, timestamps, campaign files, and official raw split are unavailable in this transformed mirror, so this is not a leakage-safe primary IIoT result",0.9969371157157071,0.9967146211095215,0.9770177035515608,0.9542632938821023,0.9649760765550239,0.4852310811982594
intrusion_gb_v1,unsw_nb15_openml_diagnostic,21,lightgbm,raw,32577,10860,189,1.0655052080037422,0.015522832996794023,0.0,,0.9972381765687398,"diagnostic seeded stratified 60/20/20 on OpenML UNSW_NB15 46301; source/destination IP, ports, timestamps, campaign files, and official raw split are unavailable in this transformed mirror, so this is not a leakage-safe primary IIoT result",0.9969165709254568,0.9966881970595604,0.9771161697310535,0.9543554041396093,0.9680382775119617,0.4253435829579259
intrusion_gb_v1,unsw_nb15_openml_diagnostic,21,xgboost,gbfeat,32577,10860,201,0.626499915997556,0.0035951660029240884,9.178695707996667,256.0,0.9966651742501976,"diagnostic seeded stratified 60/20/20 on OpenML UNSW_NB15 46301; source/destination IP, ports, timestamps, campaign files, and official raw split are unavailable in this transformed mirror, so this is not a leakage-safe primary IIoT result",0.9962889635875125,0.995968634177199,0.9752633676897671,0.950766041196493,0.9628708133971292,0.45672380924224854
intrusion_gb_v1,unsw_nb15_openml_diagnostic,21,xgboost,gbweight,32577,10860,189,0.578974541000207,0.003616624999267515,9.178695707996667,256.0,0.9965367199825816,"diagnostic seeded stratified 60/20/20 on OpenML UNSW_NB15 46301; source/destination IP, ports, timestamps, campaign files, and official raw split are unavailable in this transformed mirror, so this is not a leakage-safe primary IIoT result",0.9963227424404093,0.9960266108523709,0.9738667849888115,0.9482080184161766,0.9567464114832536,0.5235857963562012
intrusion_gb_v1,unsw_nb15_openml_diagnostic,21,xgboost,raw,32577,10860,189,0.5965285420024884,0.0033944579990929924,0.0,,0.9966509419358249,"diagnostic seeded stratified 60/20/20 on OpenML UNSW_NB15 46301; source/destination IP, ports, timestamps, campaign files, and official raw split are unavailable in this transformed mirror, so this is not a leakage-safe primary IIoT result",0.9964103109850743,0.9961051527746526,0.9750809897577276,0.9503629857943717,0.9636363636363636,0.42917686700820923
intrusion_gb_v1,unsw_nb15_openml_diagnostic,42,catboost,gbfeat,32577,10860,200,0.7525295420055045,0.003029792002053,6.266597791000095,256.0,0.9955086233076127,"diagnostic seeded stratified 60/20/20 on OpenML UNSW_NB15 46301; source/destination IP, ports, timestamps, campaign files, and official raw split are unavailable in this transformed mirror, so this is not a leakage-safe primary IIoT result",0.9959198763187983,0.99554078873072,0.9721266363741192,0.9444685245165061,0.9601913875598086,0.46572846635271803
intrusion_gb_v1,unsw_nb15_openml_diagnostic,42,catboost,gbweight,32577,10860,188,0.6870438330006436,0.003570250002667308,6.266597791000095,256.0,0.9956120359184338,"diagnostic seeded stratified 60/20/20 on OpenML UNSW_NB15 46301; source/destination IP, ports, timestamps, campaign files, and official raw split are unavailable in this transformed mirror, so this is not a leakage-safe primary IIoT result",0.9959788963452968,0.995613777526821,0.9719617586597573,0.9439364811139281,0.9682296650717703,0.38544978841201327
intrusion_gb_v1,unsw_nb15_openml_diagnostic,42,catboost,raw,32577,10860,188,0.6980265000020154,0.003324917001009453,0.0,,0.995476281044272,"diagnostic seeded stratified 60/20/20 on OpenML UNSW_NB15 46301; source/destination IP, ports, timestamps, campaign files, and official raw split are unavailable in this transformed mirror, so this is not a leakage-safe primary IIoT result",0.9959203082834862,0.9955337581672986,0.9725917252285401,0.94534581491912,0.9621052631578947,0.45
intrusion_gb_v1,unsw_nb15_openml_diagnostic,42,lightgbm,gbfeat,32577,10860,200,1.0982054999985849,0.01614108300418593,6.266597791000095,256.0,0.9968583216475002,"diagnostic seeded stratified 60/20/20 on OpenML UNSW_NB15 46301; source/destination IP, ports, timestamps, campaign files, and official raw split are unavailable in this transformed mirror, so this is not a leakage-safe primary IIoT result",0.9971945840575591,0.9969906471429846,0.9768452102226937,0.9537407134653817,0.9707177033492823,0.40746719915270213
