experiment,dataset,seed,model,variant,train_samples,test_samples,n_features,fit_seconds,predict_seconds,gb_feature_seconds,n_balls,split_protocol,validation_pr_auc,validation_roc_auc,pr_auc,roc_auc,macro_f1,mcc,recall_positive,threshold
finance_gb_v1,polish_bankruptcy_5year,42,lightgbm,raw,3546,1182,64,0.8650343749977765,0.003589917003409937,0.0,,seeded stratified 60/20/20 within the 5-year forecasting-horizon task; horizons are not pooled,0.7379998035756415,0.9432594235033259,0.76841145831377,0.9445121951219513,0.8334114500539169,0.6826500532765765,0.573170731707317,0.7016940344658783
finance_gb_v1,polish_bankruptcy_5year,42,xgboost,gbfeat,3546,1182,76,0.4354365000035614,0.0007122919996618293,0.03236225000000559,1.0,seeded stratified 60/20/20 within the 5-year forecasting-horizon task; horizons are not pooled,0.7392841750851628,0.9462084257206209,0.7248547049882693,0.9310088691796009,0.7996710034395095,0.6165820152981186,0.5121951219512195,0.7697116732597351
finance_gb_v1,polish_bankruptcy_5year,42,xgboost,gbweight,3546,1182,64,0.424310250004055,0.0006862919981358573,0.03236225000000559,1.0,seeded stratified 60/20/20 within the 5-year forecasting-horizon task; horizons are not pooled,0.7435402877312639,0.9502771618625278,0.7381039148926272,0.9355099778270509,0.8256631454052619,0.6668422724801476,0.5609756097560976,0.73
finance_gb_v1,polish_bankruptcy_5year,42,xgboost,raw,3546,1182,64,0.4228345419978723,0.0007126249984139577,0.0,,seeded stratified 60/20/20 within the 5-year forecasting-horizon task; horizons are not pooled,0.7472981646671953,0.9481263858093126,0.7396043629222551,0.93990022172949,0.8101331905494946,0.6395690867442835,0.524390243902439,0.7867248058319092
finance_gb_v1,polish_bankruptcy_5year,2026,catboost,gbfeat,3546,1182,76,0.3921085409965599,0.0008745000013732351,0.033050083002308384,1.0,seeded stratified 60/20/20 within the 5-year forecasting-horizon task; horizons are not pooled,0.6060625322257622,0.9205321507760532,0.6981507406268522,0.9395343680709534,0.7996605248354822,0.6052494684751659,0.7195121951219512,0.45
finance_gb_v1,polish_bankruptcy_5year,2026,catboost,gbweight,3546,1182,64,0.37984670900186757,0.0005530830021598376,0.033050083002308384,1.0,seeded stratified 60/20/20 within the 5-year forecasting-horizon task; horizons are not pooled,0.6343365623143324,0.9295676274944568,0.7199858701947929,0.9332483370288249,0.8078316610925307,0.616664570138026,0.6097560975609756,0.64
finance_gb_v1,polish_bankruptcy_5year,2026,catboost,raw,3546,1182,64,0.3787990839991835,0.0005330410058377311,0.0,,seeded stratified 60/20/20 within the 5-year forecasting-horizon task; horizons are not pooled,0.6297681521636784,0.9231374722838137,0.719835919628088,0.9365853658536585,0.8170358796127279,0.635385594536894,0.6219512195121951,0.6326592262687504
finance_gb_v1,polish_bankruptcy_5year,2026,lightgbm,gbfeat,3546,1182,76,0.8738610000000335,0.002705999999307096,0.033050083002308384,1.0,seeded stratified 60/20/20 within the 5-year forecasting-horizon task; horizons are not pooled,0.6855955494161149,0.9364855875831486,0.7511105227783997,0.9459756097560976,0.7979240444498717,0.6148971607719356,0.8048780487804879,0.0967095191514926
finance_gb_v1,polish_bankruptcy_5year,2026,lightgbm,gbweight,3546,1182,64,0.862110041998676,0.0030916670002625324,0.033050083002308384,1.0,seeded stratified 60/20/20 within the 5-year forecasting-horizon task; horizons are not pooled,0.6969309437201544,0.9324722838137472,0.7511303984884931,0.9442017738359203,0.8420350888098087,0.6911767243901863,0.6219512195121951,0.6375400068343943
finance_gb_v1,polish_bankruptcy_5year,2026,lightgbm,raw,3546,1182,64,0.8627035419995082,0.00278950000210898,0.0,,seeded stratified 60/20/20 within the 5-year forecasting-horizon task; horizons are not pooled,0.6880782676526491,0.9369733924611974,0.7444814976058142,0.9451552106430156,0.8233746754143841,0.6468876376030144,0.6585365853658537,0.387092932639127
