experiment_id,seed,budget,method,n_blocks,n_corrupt,n_groups,scenario,audit_cost,corruption_recall,detection_probability,time_to_first_detection,worst_case_miss_rate
cloud-auditing-v1-s1,1,50,kmeans_group,10000,100,131.0,hot_targeted,50.0,0.005000000000000001,0.36666666666666664,41.166666666666664,1.0
cloud-auditing-v1-s1,1,50,risk_score,10000,100,,hot_targeted,50.0,0.005666666666666667,0.5,37.86666666666667,1.0
cloud-auditing-v1-s1,1,50,tree_partition,10000,100,131.0,hot_targeted,50.0,0.004666666666666667,0.4,37.6,1.0
cloud-auditing-v1-s1,1,50,uniform,10000,100,,hot_targeted,50.0,0.005666666666666667,0.4666666666666667,41.93333333333333,1.0
cloud-auditing-v1-s1,1,50,weighted_random,10000,100,,hot_targeted,50.0,0.004666666666666667,0.3333333333333333,42.333333333333336,1.0
cloud-auditing-v1-s1,1,100,anomaly_score,10000,100,,hot_targeted,100.0,0.009333333333333334,0.5666666666666667,67.63333333333334,1.0
cloud-auditing-v1-s1,1,100,gb_center_only,10000,100,131.0,hot_targeted,100.0,0.008333333333333333,0.5333333333333333,69.0,1.0
cloud-auditing-v1-s1,1,100,gb_three_way,10000,100,131.0,hot_targeted,100.0,0.009666666666666667,0.6,70.53333333333333,1.0
cloud-auditing-v1-s1,1,100,granular_ball,10000,100,131.0,hot_targeted,100.0,0.011333333333333336,0.8666666666666667,50.13333333333333,1.0
cloud-auditing-v1-s1,1,100,kmeans_group,10000,100,131.0,hot_targeted,100.0,0.010666666666666665,0.5666666666666667,67.8,1.0
cloud-auditing-v1-s1,1,100,risk_score,10000,100,,hot_targeted,100.0,0.009333333333333334,0.5666666666666667,70.03333333333333,1.0
cloud-auditing-v1-s1,1,100,tree_partition,10000,100,131.0,hot_targeted,100.0,0.011333333333333336,0.6666666666666666,60.46666666666667,1.0
cloud-auditing-v1-s1,1,100,uniform,10000,100,,hot_targeted,100.0,0.008666666666666668,0.5333333333333333,78.93333333333334,1.0
cloud-auditing-v1-s1,1,100,weighted_random,10000,100,,hot_targeted,100.0,0.009666666666666667,0.6666666666666666,58.43333333333333,1.0
cloud-auditing-v1-s1,1,250,anomaly_score,10000,100,,hot_targeted,250.0,0.02166666666666667,0.9,91.4,1.0
cloud-auditing-v1-s1,1,250,gb_center_only,10000,100,131.0,hot_targeted,250.0,0.029000000000000005,0.9666666666666667,73.66666666666667,0.99
cloud-auditing-v1-s1,1,250,gb_three_way,10000,100,131.0,hot_targeted,250.0,0.02066666666666667,0.8666666666666667,104.96666666666667,1.0
cloud-auditing-v1-s1,1,250,granular_ball,10000,100,131.0,hot_targeted,250.0,0.030666666666666675,0.9666666666666667,77.73333333333333,0.99
cloud-auditing-v1-s1,1,250,kmeans_group,10000,100,131.0,hot_targeted,250.0,0.026333333333333334,0.8666666666666667,105.86666666666666,1.0
cloud-auditing-v1-s1,1,250,risk_score,10000,100,,hot_targeted,250.0,0.02566666666666667,1.0,55.3,0.99
cloud-auditing-v1-s1,1,250,tree_partition,10000,100,131.0,hot_targeted,250.0,0.03133333333333334,0.9666666666666667,77.73333333333333,0.99
cloud-auditing-v1-s1,1,250,uniform,10000,100,,hot_targeted,250.0,0.02600000000000001,0.9333333333333333,69.53333333333333,0.9954999999999999
cloud-auditing-v1-s1,1,250,weighted_random,10000,100,,hot_targeted,250.0,0.021000000000000005,0.9,119.3,1.0
cloud-auditing-v1-s7,7,50,anomaly_score,10000,100,,hot_targeted,50.0,0.003999999999999999,0.3,42.3,1.0
cloud-auditing-v1-s7,7,50,gb_center_only,10000,100,73.0,hot_targeted,50.0,0.005666666666666667,0.5,40.333333333333336,1.0
cloud-auditing-v1-s7,7,50,gb_three_way,10000,100,73.0,hot_targeted,50.0,0.005,0.36666666666666664,39.53333333333333,1.0
cloud-auditing-v1-s7,7,50,granular_ball,10000,100,73.0,hot_targeted,50.0,0.005,0.4,38.6,1.0
cloud-auditing-v1-s7,7,50,kmeans_group,10000,100,73.0,hot_targeted,50.0,0.004666666666666667,0.36666666666666664,41.46666666666667,1.0
cloud-auditing-v1-s7,7,50,risk_score,10000,100,,hot_targeted,50.0,0.007666666666666667,0.6333333333333333,36.833333333333336,1.0
cloud-auditing-v1-s7,7,50,tree_partition,10000,100,73.0,hot_targeted,50.0,0.0026666666666666666,0.26666666666666666,44.63333333333333,1.0
cloud-auditing-v1-s7,7,50,uniform,10000,100,,hot_targeted,50.0,0.006000000000000001,0.43333333333333335,37.166666666666664,1.0
cloud-auditing-v1-s7,7,50,weighted_random,10000,100,,hot_targeted,50.0,0.004666666666666667,0.4,37.2,1.0
cloud-auditing-v1-s7,7,100,anomaly_score,10000,100,,hot_targeted,100.0,0.010000000000000002,0.6666666666666666,51.36666666666667,1.0
cloud-auditing-v1-s7,7,100,gb_center_only,10000,100,73.0,hot_targeted,100.0,0.008,0.6,64.43333333333334,1.0
cloud-auditing-v1-s7,7,100,gb_three_way,10000,100,73.0,hot_targeted,100.0,0.011000000000000003,0.7333333333333333,54.733333333333334,1.0
cloud-auditing-v1-s7,7,100,granular_ball,10000,100,73.0,hot_targeted,100.0,0.007333333333333333,0.5666666666666667,71.13333333333334,1.0
cloud-auditing-v1-s7,7,100,kmeans_group,10000,100,73.0,hot_targeted,100.0,0.010333333333333335,0.6,62.9,1.0
cloud-auditing-v1-s7,7,100,risk_score,10000,100,,hot_targeted,100.0,0.009000000000000001,0.6333333333333333,63.46666666666667,1.0
cloud-auditing-v1-s7,7,100,tree_partition,10000,100,73.0,hot_targeted,100.0,0.009666666666666665,0.5666666666666667,66.03333333333333,1.0
cloud-auditing-v1-s7,7,100,uniform,10000,100,,hot_targeted,100.0,0.008333333333333333,0.5333333333333333,62.96666666666667,1.0
cloud-auditing-v1-s7,7,100,weighted_random,10000,100,,hot_targeted,100.0,0.009666666666666667,0.6,61.36666666666667,1.0
cloud-auditing-v1-s7,7,250,anomaly_score,10000,100,,hot_targeted,250.0,0.023000000000000007,0.9333333333333333,97.56666666666666,0.9954999999999999
cloud-auditing-v1-s7,7,250,gb_center_only,10000,100,73.0,hot_targeted,250.0,0.026333333333333337,0.9333333333333333,85.83333333333333,0.9954999999999999
cloud-auditing-v1-s7,7,250,gb_three_way,10000,100,73.0,hot_targeted,250.0,0.02166666666666667,0.9333333333333333,86.06666666666666,0.9954999999999999
cloud-auditing-v1-s7,7,250,granular_ball,10000,100,73.0,hot_targeted,250.0,0.030666666666666672,0.9333333333333333,77.9,0.9954999999999999
cloud-auditing-v1-s7,7,250,kmeans_group,10000,100,73.0,hot_targeted,250.0,0.02533333333333334,0.9333333333333333,86.46666666666667,0.9954999999999999
cloud-auditing-v1-s7,7,250,risk_score,10000,100,,hot_targeted,250.0,0.022000000000000006,0.8666666666666667,104.43333333333334,1.0
cloud-auditing-v1-s7,7,250,tree_partition,10000,100,73.0,hot_targeted,250.0,0.022666666666666672,0.8666666666666667,107.6,1.0
cloud-auditing-v1-s7,7,250,uniform,10000,100,,hot_targeted,250.0,0.023000000000000003,0.8666666666666667,120.63333333333334,1.0
cloud-auditing-v1-s7,7,250,weighted_random,10000,100,,hot_targeted,250.0,0.018333333333333333,0.8333333333333334,134.16666666666666,1.0
cloud-auditing-v1-s21,21,50,anomaly_score,10000,100,,hot_targeted,50.0,0.0033333333333333335,0.2,44.53333333333333,1.0
cloud-auditing-v1-s21,21,50,gb_center_only,10000,100,2.0,hot_targeted,50.0,0.005000000000000001,0.4666666666666667,40.333333333333336,1.0
cloud-auditing-v1-s21,21,50,gb_three_way,10000,100,2.0,hot_targeted,50.0,0.005666666666666667,0.43333333333333335,39.6,1.0
cloud-auditing-v1-s21,21,50,granular_ball,10000,100,2.0,hot_targeted,50.0,0.004666666666666667,0.4,41.0,1.0
cloud-auditing-v1-s21,21,50,kmeans_group,10000,100,2.0,hot_targeted,50.0,0.004333333333333333,0.36666666666666664,42.2,1.0
cloud-auditing-v1-s21,21,50,risk_score,10000,100,,hot_targeted,50.0,0.004333333333333333,0.3333333333333333,41.93333333333333,1.0
cloud-auditing-v1-s21,21,50,tree_partition,10000,100,2.0,hot_targeted,50.0,0.004333333333333333,0.4,41.93333333333333,1.0
cloud-auditing-v1-s21,21,50,uniform,10000,100,,hot_targeted,50.0,0.004666666666666667,0.43333333333333335,41.7,1.0
cloud-auditing-v1-s21,21,50,weighted_random,10000,100,,hot_targeted,50.0,0.006666666666666668,0.5333333333333333,39.766666666666666,1.0
cloud-auditing-v1-s21,21,100,anomaly_score,10000,100,,hot_targeted,100.0,0.010000000000000004,0.6666666666666666,61.63333333333333,1.0
cloud-auditing-v1-s21,21,100,gb_center_only,10000,100,2.0,hot_targeted,100.0,0.013000000000000003,0.7666666666666667,47.63333333333333,1.0
cloud-auditing-v1-s21,21,100,gb_three_way,10000,100,2.0,hot_targeted,100.0,0.011000000000000003,0.7,59.36666666666667,1.0
cloud-auditing-v1-s21,21,100,granular_ball,10000,100,2.0,hot_targeted,100.0,0.009000000000000001,0.6,73.73333333333333,1.0
cloud-auditing-v1-s21,21,100,kmeans_group,10000,100,2.0,hot_targeted,100.0,0.009666666666666667,0.5,69.23333333333333,1.0
cloud-auditing-v1-s21,21,100,risk_score,10000,100,,hot_targeted,100.0,0.010333333333333335,0.7,64.5,1.0
cloud-auditing-v1-s21,21,100,tree_partition,10000,100,2.0,hot_targeted,100.0,0.008666666666666666,0.4666666666666667,70.7,1.0
cloud-auditing-v1-s21,21,100,uniform,10000,100,,hot_targeted,100.0,0.010333333333333335,0.7,60.333333333333336,1.0
cloud-auditing-v1-s21,21,100,weighted_random,10000,100,,hot_targeted,100.0,0.005666666666666667,0.4,79.93333333333334,1.0
cloud-auditing-v1-s21,21,250,anomaly_score,10000,100,,hot_targeted,250.0,0.02500000000000001,0.8333333333333334,117.9,1.0
cloud-auditing-v1-s21,21,250,gb_center_only,10000,100,2.0,hot_targeted,250.0,0.022000000000000006,0.9333333333333333,111.1,0.9954999999999999
cloud-auditing-v1-s21,21,250,gb_three_way,10000,100,2.0,hot_targeted,250.0,0.021333333333333336,0.8333333333333334,97.26666666666667,1.0
cloud-auditing-v1-s21,21,250,granular_ball,10000,100,2.0,hot_targeted,250.0,0.026333333333333334,1.0,77.43333333333334,0.99
cloud-auditing-v1-s21,21,250,kmeans_group,10000,100,2.0,hot_targeted,250.0,0.025000000000000005,0.9,86.53333333333333,1.0
cloud-auditing-v1-s21,21,250,risk_score,10000,100,,hot_targeted,250.0,0.02933333333333334,0.9666666666666667,89.8,0.99
cloud-auditing-v1-s21,21,250,tree_partition,10000,100,2.0,hot_targeted,250.0,0.017333333333333333,0.8333333333333334,125.26666666666667,1.0
cloud-auditing-v1-s21,21,250,uniform,10000,100,,hot_targeted,250.0,0.022000000000000006,0.8666666666666667,96.26666666666667,1.0
cloud-auditing-v1-s21,21,250,weighted_random,10000,100,,hot_targeted,250.0,0.023333333333333334,0.8666666666666667,122.26666666666667,1.0
cloud-auditing-v1-s42,42,50,anomaly_score,10000,100,,hot_targeted,50.0,0.0036666666666666666,0.3333333333333333,44.1,1.0
cloud-auditing-v1-s42,42,50,gb_center_only,10000,100,124.0,hot_targeted,50.0,0.005000000000000001,0.4,38.9,1.0
cloud-auditing-v1-s42,42,50,gb_three_way,10000,100,124.0,hot_targeted,50.0,0.005666666666666668,0.43333333333333335,36.266666666666666,1.0
cloud-auditing-v1-s42,42,50,granular_ball,10000,100,124.0,hot_targeted,50.0,0.007333333333333334,0.4666666666666667,38.5,1.0
cloud-auditing-v1-s42,42,50,kmeans_group,10000,100,124.0,hot_targeted,50.0,0.0023333333333333335,0.2,44.93333333333333,1.0
cloud-auditing-v1-s42,42,50,risk_score,10000,100,,hot_targeted,50.0,0.004333333333333333,0.23333333333333334,44.5,1.0
cloud-auditing-v1-s42,42,50,tree_partition,10000,100,124.0,hot_targeted,50.0,0.005000000000000001,0.4,42.46666666666667,1.0
cloud-auditing-v1-s42,42,50,uniform,10000,100,,hot_targeted,50.0,0.004333333333333333,0.3333333333333333,41.666666666666664,1.0
cloud-auditing-v1-s42,42,50,weighted_random,10000,100,,hot_targeted,50.0,0.0036666666666666666,0.3,40.2,1.0
cloud-auditing-v1-s42,42,100,anomaly_score,10000,100,,hot_targeted,100.0,0.008666666666666668,0.6333333333333333,66.13333333333334,1.0
cloud-auditing-v1-s42,42,100,gb_center_only,10000,100,124.0,hot_targeted,100.0,0.011000000000000003,0.6666666666666666,61.93333333333333,1.0
cloud-auditing-v1-s42,42,100,gb_three_way,10000,100,124.0,hot_targeted,100.0,0.009666666666666667,0.7333333333333333,60.333333333333336,1.0
cloud-auditing-v1-s42,42,100,granular_ball,10000,100,124.0,hot_targeted,100.0,0.008333333333333333,0.4666666666666667,69.96666666666667,1.0
cloud-auditing-v1-s42,42,100,kmeans_group,10000,100,124.0,hot_targeted,100.0,0.006333333333333333,0.43333333333333335,79.1,1.0
cloud-auditing-v1-s42,42,100,risk_score,10000,100,,hot_targeted,100.0,0.009333333333333334,0.6333333333333333,67.73333333333333,1.0
cloud-auditing-v1-s42,42,100,tree_partition,10000,100,124.0,hot_targeted,100.0,0.010666666666666668,0.6,66.1,1.0
cloud-auditing-v1-s42,42,100,uniform,10000,100,,hot_targeted,100.0,0.010000000000000002,0.6666666666666666,64.33333333333333,1.0
cloud-auditing-v1-s42,42,100,weighted_random,10000,100,,hot_targeted,100.0,0.012333333333333335,0.6666666666666666,58.86666666666667,1.0
cloud-auditing-v1-s42,42,250,anomaly_score,10000,100,,hot_targeted,250.0,0.02766666666666667,0.9666666666666667,92.06666666666666,0.99
cloud-auditing-v1-s42,42,250,gb_center_only,10000,100,124.0,hot_targeted,250.0,0.03233333333333334,0.9666666666666667,86.5,0.99
cloud-auditing-v1-s42,42,250,gb_three_way,10000,100,124.0,hot_targeted,250.0,0.024666666666666674,0.9333333333333333,100.93333333333334,0.9954999999999999
cloud-auditing-v1-s42,42,250,granular_ball,10000,100,124.0,hot_targeted,250.0,0.026333333333333337,0.9333333333333333,67.4,0.9954999999999999
cloud-auditing-v1-s42,42,250,kmeans_group,10000,100,124.0,hot_targeted,250.0,0.025333333333333336,0.9333333333333333,97.16666666666667,0.9954999999999999
cloud-auditing-v1-s42,42,250,risk_score,10000,100,,hot_targeted,250.0,0.024666666666666674,0.9666666666666667,91.03333333333333,0.99
cloud-auditing-v1-s42,42,250,tree_partition,10000,100,124.0,hot_targeted,250.0,0.025000000000000005,0.9666666666666667,84.73333333333333,0.99
cloud-auditing-v1-s42,42,250,uniform,10000,100,,hot_targeted,250.0,0.02866666666666667,0.9666666666666667,81.8,0.99
cloud-auditing-v1-s42,42,250,weighted_random,10000,100,,hot_targeted,250.0,0.020000000000000004,0.8666666666666667,105.66666666666667,1.0
cloud-auditing-v1-s2026,2026,50,anomaly_score,10000,100,,hot_targeted,50.0,0.003333333333333333,0.3333333333333333,40.9,1.0
cloud-auditing-v1-s2026,2026,50,gb_center_only,10000,100,2.0,hot_targeted,50.0,0.005333333333333334,0.36666666666666664,42.333333333333336,1.0
cloud-auditing-v1-s2026,2026,50,gb_three_way,10000,100,2.0,hot_targeted,50.0,0.004,0.3333333333333333,39.63333333333333,1.0
cloud-auditing-v1-s2026,2026,50,granular_ball,10000,100,2.0,hot_targeted,50.0,0.0036666666666666666,0.3,43.333333333333336,1.0
cloud-auditing-v1-s2026,2026,50,kmeans_group,10000,100,2.0,hot_targeted,50.0,0.0036666666666666666,0.3333333333333333,38.96666666666667,1.0
cloud-auditing-v1-s2026,2026,50,risk_score,10000,100,,hot_targeted,50.0,0.0036666666666666666,0.3,45.266666666666666,1.0
cloud-auditing-v1-s2026,2026,50,tree_partition,10000,100,2.0,hot_targeted,50.0,0.003333333333333333,0.3,42.166666666666664,1.0
cloud-auditing-v1-s2026,2026,50,uniform,10000,100,,hot_targeted,50.0,0.008333333333333333,0.5333333333333333,35.53333333333333,1.0
cloud-auditing-v1-s2026,2026,50,weighted_random,10000,100,,hot_targeted,50.0,0.004666666666666667,0.3333333333333333,45.53333333333333,1.0
cloud-auditing-v1-s2026,2026,100,anomaly_score,10000,100,,hot_targeted,100.0,0.010333333333333335,0.6666666666666666,66.66666666666667,1.0
cloud-auditing-v1-s2026,2026,100,gb_center_only,10000,100,2.0,hot_targeted,100.0,0.009000000000000001,0.6,64.96666666666667,1.0
cloud-auditing-v1-s2026,2026,100,gb_three_way,10000,100,2.0,hot_targeted,100.0,0.011666666666666669,0.7666666666666667,59.833333333333336,1.0
cloud-auditing-v1-s2026,2026,100,granular_ball,10000,100,2.0,hot_targeted,100.0,0.009333333333333334,0.6666666666666666,63.46666666666667,1.0
cloud-auditing-v1-s2026,2026,100,kmeans_group,10000,100,2.0,hot_targeted,100.0,0.008666666666666666,0.6333333333333333,60.166666666666664,1.0
cloud-auditing-v1-s2026,2026,100,risk_score,10000,100,,hot_targeted,100.0,0.008666666666666666,0.5,75.4,1.0
cloud-auditing-v1-s2026,2026,100,tree_partition,10000,100,2.0,hot_targeted,100.0,0.008666666666666666,0.5333333333333333,70.53333333333333,1.0
cloud-auditing-v1-s2026,2026,100,uniform,10000,100,,hot_targeted,100.0,0.013000000000000001,0.6333333333333333,56.9,1.0
cloud-auditing-v1-s2026,2026,100,weighted_random,10000,100,,hot_targeted,100.0,0.012000000000000002,0.6666666666666666,63.6,1.0
cloud-auditing-v1-s2026,2026,250,anomaly_score,10000,100,,hot_targeted,250.0,0.019000000000000003,0.9666666666666667,87.26666666666667,0.99
cloud-auditing-v1-s2026,2026,250,gb_center_only,10000,100,2.0,hot_targeted,250.0,0.02600000000000001,1.0,88.1,0.99
cloud-auditing-v1-s2026,2026,250,gb_three_way,10000,100,2.0,hot_targeted,250.0,0.02466666666666667,0.9333333333333333,93.46666666666667,0.9954999999999999
cloud-auditing-v1-s2026,2026,250,granular_ball,10000,100,2.0,hot_targeted,250.0,0.024000000000000007,0.9,90.96666666666667,1.0
cloud-auditing-v1-s2026,2026,250,kmeans_group,10000,100,2.0,hot_targeted,250.0,0.017666666666666667,0.8333333333333334,94.16666666666667,1.0
cloud-auditing-v1-s2026,2026,250,risk_score,10000,100,,hot_targeted,250.0,0.025666666666666674,0.9333333333333333,80.96666666666667,0.9954999999999999
cloud-auditing-v1-s2026,2026,250,tree_partition,10000,100,2.0,hot_targeted,250.0,0.023000000000000007,0.9666666666666667,84.66666666666667,0.99
cloud-auditing-v1-s2026,2026,250,uniform,10000,100,,hot_targeted,250.0,0.025666666666666674,0.9666666666666667,70.13333333333334,0.99
cloud-auditing-v1-s2026,2026,250,weighted_random,10000,100,,hot_targeted,250.0,0.019000000000000003,0.8666666666666667,109.63333333333334,1.0
cloud-auditing-v1-s1,1,50,anomaly_score,10000,100,,uniform,50.0,0.005000000000000001,0.36666666666666664,40.03333333333333,1.0
cloud-auditing-v1-s1,1,50,gb_center_only,10000,100,131.0,uniform,50.0,0.005333333333333332,0.4666666666666667,40.0,1.0
cloud-auditing-v1-s1,1,50,gb_three_way,10000,100,131.0,uniform,50.0,0.004,0.36666666666666664,41.166666666666664,1.0
cloud-auditing-v1-s1,1,50,granular_ball,10000,100,131.0,uniform,50.0,0.006666666666666667,0.43333333333333335,41.7,1.0
cloud-auditing-v1-s1,1,50,kmeans_group,10000,100,131.0,uniform,50.0,0.0023333333333333335,0.23333333333333334,44.53333333333333,1.0
cloud-auditing-v1-s1,1,50,risk_score,10000,100,,uniform,50.0,0.006666666666666668,0.5333333333333333,35.06666666666667,1.0
cloud-auditing-v1-s1,1,50,tree_partition,10000,100,131.0,uniform,50.0,0.008,0.5666666666666667,38.6,1.0
cloud-auditing-v1-s1,1,50,uniform,10000,100,,uniform,50.0,0.004333333333333333,0.3,44.06666666666667,1.0
cloud-auditing-v1-s1,1,50,weighted_random,10000,100,,uniform,50.0,0.006,0.3333333333333333,39.0,1.0
cloud-auditing-v1-s1,1,100,anomaly_score,10000,100,,uniform,100.0,0.012333333333333335,0.6666666666666666,63.766666666666666,1.0
cloud-auditing-v1-s1,1,100,gb_center_only,10000,100,131.0,uniform,100.0,0.011333333333333336,0.7,65.7,1.0
cloud-auditing-v1-s1,1,100,gb_three_way,10000,100,131.0,uniform,100.0,0.009000000000000001,0.5666666666666667,68.8,1.0
cloud-auditing-v1-s1,1,100,granular_ball,10000,100,131.0,uniform,100.0,0.01,0.6333333333333333,68.73333333333333,1.0
cloud-auditing-v1-s1,1,100,kmeans_group,10000,100,131.0,uniform,100.0,0.008666666666666668,0.6,70.86666666666666,1.0
cloud-auditing-v1-s1,1,100,risk_score,10000,100,,uniform,100.0,0.010000000000000002,0.7333333333333333,63.733333333333334,1.0
cloud-auditing-v1-s1,1,100,tree_partition,10000,100,131.0,uniform,100.0,0.011000000000000003,0.6,66.06666666666666,1.0
cloud-auditing-v1-s1,1,100,uniform,10000,100,,uniform,100.0,0.012000000000000004,0.7666666666666667,60.93333333333333,1.0
cloud-auditing-v1-s1,1,100,weighted_random,10000,100,,uniform,100.0,0.010333333333333335,0.7333333333333333,61.666666666666664,1.0
cloud-auditing-v1-s1,1,250,anomaly_score,10000,100,,uniform,250.0,0.029000000000000005,0.9666666666666667,74.06666666666666,0.99
cloud-auditing-v1-s1,1,250,gb_center_only,10000,100,131.0,uniform,250.0,0.025333333333333336,0.9333333333333333,82.36666666666666,0.9954999999999999
cloud-auditing-v1-s1,1,250,gb_three_way,10000,100,131.0,uniform,250.0,0.023666666666666673,0.9333333333333333,85.03333333333333,0.9954999999999999
cloud-auditing-v1-s1,1,250,granular_ball,10000,100,131.0,uniform,250.0,0.022000000000000006,0.8666666666666667,94.93333333333334,1.0
cloud-auditing-v1-s1,1,250,kmeans_group,10000,100,131.0,uniform,250.0,0.024000000000000007,0.8666666666666667,88.76666666666667,1.0
cloud-auditing-v1-s1,1,250,risk_score,10000,100,,uniform,250.0,0.028333333333333335,0.9333333333333333,87.7,0.9954999999999999
cloud-auditing-v1-s1,1,250,tree_partition,10000,100,131.0,uniform,250.0,0.026333333333333337,1.0,84.7,0.99
cloud-auditing-v1-s1,1,250,uniform,10000,100,,uniform,250.0,0.024666666666666674,0.9333333333333333,72.13333333333334,0.9954999999999999
cloud-auditing-v1-s1,1,250,weighted_random,10000,100,,uniform,250.0,0.023333333333333334,0.9333333333333333,86.8,0.9954999999999999
cloud-auditing-v1-s7,7,50,anomaly_score,10000,100,,uniform,50.0,0.003333333333333333,0.26666666666666666,42.266666666666666,1.0
cloud-auditing-v1-s7,7,50,gb_center_only,10000,100,73.0,uniform,50.0,0.003999999999999999,0.36666666666666664,41.666666666666664,1.0
cloud-auditing-v1-s7,7,50,gb_three_way,10000,100,73.0,uniform,50.0,0.006000000000000001,0.4666666666666667,38.03333333333333,1.0
cloud-auditing-v1-s7,7,50,granular_ball,10000,100,73.0,uniform,50.0,0.003666666666666666,0.3333333333333333,40.1,1.0
cloud-auditing-v1-s7,7,50,kmeans_group,10000,100,73.0,uniform,50.0,0.004666666666666667,0.3333333333333333,39.9,1.0
cloud-auditing-v1-s7,7,50,risk_score,10000,100,,uniform,50.0,0.004333333333333333,0.3333333333333333,39.8,1.0
cloud-auditing-v1-s7,7,50,tree_partition,10000,100,73.0,uniform,50.0,0.006333333333333333,0.43333333333333335,39.6,1.0
cloud-auditing-v1-s7,7,50,uniform,10000,100,,uniform,50.0,0.004666666666666667,0.3333333333333333,42.06666666666667,1.0
cloud-auditing-v1-s7,7,50,weighted_random,10000,100,,uniform,50.0,0.005000000000000001,0.36666666666666664,41.7,1.0
cloud-auditing-v1-s7,7,100,anomaly_score,10000,100,,uniform,100.0,0.010333333333333335,0.6333333333333333,58.2,1.0
cloud-auditing-v1-s7,7,100,gb_center_only,10000,100,73.0,uniform,100.0,0.007333333333333334,0.5,69.6,1.0
cloud-auditing-v1-s7,7,100,gb_three_way,10000,100,73.0,uniform,100.0,0.007666666666666667,0.5666666666666667,70.23333333333333,1.0
cloud-auditing-v1-s7,7,100,granular_ball,10000,100,73.0,uniform,100.0,0.010000000000000002,0.6333333333333333,59.6,1.0
cloud-auditing-v1-s7,7,100,kmeans_group,10000,100,73.0,uniform,100.0,0.011333333333333334,0.6666666666666666,58.3,1.0
cloud-auditing-v1-s7,7,100,risk_score,10000,100,,uniform,100.0,0.007333333333333334,0.5666666666666667,73.33333333333333,1.0
cloud-auditing-v1-s7,7,100,tree_partition,10000,100,73.0,uniform,100.0,0.008,0.5333333333333333,71.66666666666667,1.0
cloud-auditing-v1-s7,7,100,uniform,10000,100,,uniform,100.0,0.009333333333333334,0.5333333333333333,70.8,1.0
cloud-auditing-v1-s7,7,100,weighted_random,10000,100,,uniform,100.0,0.008666666666666666,0.5,72.23333333333333,1.0
cloud-auditing-v1-s7,7,250,anomaly_score,10000,100,,uniform,250.0,0.02066666666666667,0.8666666666666667,107.46666666666667,1.0
cloud-auditing-v1-s7,7,250,gb_center_only,10000,100,73.0,uniform,250.0,0.021333333333333336,0.8666666666666667,112.8,1.0
cloud-auditing-v1-s7,7,250,gb_three_way,10000,100,73.0,uniform,250.0,0.02433333333333334,0.9666666666666667,94.6,0.99
cloud-auditing-v1-s7,7,250,granular_ball,10000,100,73.0,uniform,250.0,0.021333333333333336,0.9,106.2,1.0
cloud-auditing-v1-s7,7,250,kmeans_group,10000,100,73.0,uniform,250.0,0.01966666666666667,0.8,106.7,1.0
cloud-auditing-v1-s7,7,250,risk_score,10000,100,,uniform,250.0,0.028000000000000008,0.9333333333333333,80.03333333333333,0.9954999999999999
cloud-auditing-v1-s7,7,250,tree_partition,10000,100,73.0,uniform,250.0,0.02933333333333334,0.9333333333333333,78.73333333333333,0.9954999999999999
cloud-auditing-v1-s7,7,250,uniform,10000,100,,uniform,250.0,0.029333333333333336,0.9666666666666667,78.16666666666667,0.99
cloud-auditing-v1-s7,7,250,weighted_random,10000,100,,uniform,250.0,0.022333333333333337,0.9333333333333333,105.03333333333333,0.9954999999999999
cloud-auditing-v1-s21,21,50,anomaly_score,10000,100,,uniform,50.0,0.007333333333333334,0.5,35.63333333333333,1.0
cloud-auditing-v1-s21,21,50,gb_center_only,10000,100,2.0,uniform,50.0,0.008333333333333333,0.6333333333333333,35.6,1.0
cloud-auditing-v1-s21,21,50,gb_three_way,10000,100,2.0,uniform,50.0,0.007,0.43333333333333335,37.166666666666664,1.0
cloud-auditing-v1-s21,21,50,granular_ball,10000,100,2.0,uniform,50.0,0.006,0.4666666666666667,38.03333333333333,1.0
cloud-auditing-v1-s21,21,50,kmeans_group,10000,100,2.0,uniform,50.0,0.0033333333333333327,0.3333333333333333,40.53333333333333,1.0
cloud-auditing-v1-s21,21,50,risk_score,10000,100,,uniform,50.0,0.004,0.3333333333333333,42.233333333333334,1.0
cloud-auditing-v1-s21,21,50,tree_partition,10000,100,2.0,uniform,50.0,0.007000000000000001,0.5333333333333333,36.7,1.0
cloud-auditing-v1-s21,21,50,uniform,10000,100,,uniform,50.0,0.004666666666666666,0.4,39.3,1.0
cloud-auditing-v1-s21,21,50,weighted_random,10000,100,,uniform,50.0,0.004333333333333333,0.4,43.833333333333336,1.0
cloud-auditing-v1-s21,21,100,anomaly_score,10000,100,,uniform,100.0,0.006666666666666668,0.5,69.93333333333334,1.0
cloud-auditing-v1-s21,21,100,gb_center_only,10000,100,2.0,uniform,100.0,0.011333333333333336,0.7,53.166666666666664,1.0
cloud-auditing-v1-s21,21,100,gb_three_way,10000,100,2.0,uniform,100.0,0.012333333333333333,0.6666666666666666,58.166666666666664,1.0
cloud-auditing-v1-s21,21,100,granular_ball,10000,100,2.0,uniform,100.0,0.009666666666666667,0.7,54.833333333333336,1.0
cloud-auditing-v1-s21,21,100,kmeans_group,10000,100,2.0,uniform,100.0,0.009666666666666667,0.6,73.16666666666667,1.0
