experiment_id,dataset,seed,method,n_groups,purity_threshold,variant,attribute_accuracy,attribute_auc,attribute_macro_f1,ball_size_attack_spearman,compression_ratio,distribution_wasserstein,membership_accuracy,membership_pr_auc,membership_roc_auc,purity_attack_spearman,radius_attack_spearman,reconstruction_mse,reconstruction_nn_distance,utility_accuracy,utility_macro_f1
privacy-anti-gb-v1b-bank_marketing-s1,bank_marketing,1,hierarchical,204,0.95,matched_full,0.954,0.8904200442151806,0.8825331971399387,-0.23188088047415126,0.204,0.055567394237061106,0.5105,0.687661741500352,0.6634329999999999,0.12638425690445332,-0.21987952113269235,0.04469247216906631,1.4172052034441314,0.885,0.6671673627210081
privacy-anti-gb-v1b-bank_marketing-s1,bank_marketing,1,hierarchical_average,204,0.95,matched_full,0.907,0.8872611152051094,0.8151001540832049,-0.5127294188560181,0.204,0.07005474638394191,0.538,0.7134778993043902,0.7381770000000001,0.18688245433750733,-0.49357546227319704,0.05409610198514272,1.5222737452171915,0.879,0.6250050360893914
privacy-anti-gb-v1b-bank_marketing-s1,bank_marketing,1,hierarchical_complete,204,0.95,matched_full,0.938,0.8739032178825841,0.8563098515819821,-0.45528356458125263,0.204,0.06208796060100756,0.522,0.7458902065337221,0.7811584999999999,0.17765109558743328,-0.4218376395691526,0.04733876778786048,1.457675385827513,0.879,0.6047185498070962
privacy-anti-gb-v1b-bank_marketing-s1,bank_marketing,1,kmeans,204,0.95,R4_center_radius_count,0.945,0.8777450257921885,0.8664111476253975,-0.6655067393060394,0.204,0.056436214797911825,0.5205,0.7607624984415782,0.787749,0.1564531181917636,-0.6161133805780327,0.04760494780150826,1.4337023465581387,0.874,0.5285560344827587
privacy-anti-gb-v1b-bank_marketing-s1,bank_marketing,1,kmeans_tuned,204,0.95,matched_full,0.948,0.8549103414394498,0.8650556385982395,-0.3232765601104256,0.204,0.056144833360199965,0.5145,0.7508238413087875,0.7731210000000001,0.10944616743253405,-0.31682955249434214,0.047381231070376256,1.440028309990237,0.877,0.6108469299619389
privacy-anti-gb-v1b-bank_marketing-s1,bank_marketing,1,knn_local_prototypes,204,0.95,matched_full,0.899,0.8686760009825595,0.800312777412014,-0.5629393519324627,0.204,0.06810022287295431,0.5345,0.6904850636944967,0.6798664999999999,0.24550191814327144,-0.5550160363997317,0.0549388800679223,1.5411309395664394,0.869,0.5364325120049824
privacy-anti-gb-v1b-bank_marketing-s1,bank_marketing,1,oracle_supervised,204,0.95,matched_full,0.941,0.8636305576025546,0.8545217835136194,-0.3594359792424533,0.204,0.06041005955790763,0.5195,0.6812245621972481,0.666104,,-0.27137050409762375,0.05042204825903604,1.4740051171088926,0.819,0.6252890553350765
privacy-anti-gb-v1b-bank_marketing-s1,bank_marketing,1,random,204,0.95,matched_full,0.612,0.5857577990665684,0.4907174059139785,-0.3290750493996721,0.204,0.2691105095185458,0.4845,0.4999323845882503,0.491728,-0.6065942088914159,-0.053882745489614796,0.3992368628747694,4.302352839808203,0.883,0.4689325544344132
privacy-anti-gb-v1b-bank_marketing-s1,bank_marketing,1,tree,82,0.95,matched_full,0.587,0.6512110046671581,0.48951276279895334,0.009796947937270763,0.082,0.1643529864736963,0.521,0.5635899531741764,0.549517,0.5007999741453686,-0.17798021353707513,0.1773629497979708,2.7751867566575785,0.85,0.6107374190333832
privacy-anti-gb-v1b-bank_marketing-s7,bank_marketing,7,granular_ball,1,0.8,R8_center_radius_count_purity,0.885,0.5,0.46949602122015915,,0.001,0.26574443788128616,0.503,0.5048230010172727,0.49973799999999996,,,0.24264110161389174,3.2217641761981195,0.883,0.4689325544344132
privacy-anti-gb-v1b-bank_marketing-s7,bank_marketing,7,hierarchical,1,0.8,matched_full,0.885,0.5,0.46949602122015915,,0.001,0.26574443788128616,0.503,0.5048230010172727,0.49973799999999996,,,0.24264110161389174,3.2217641761981195,0.883,0.4689325544344132
privacy-anti-gb-v1b-bank_marketing-s7,bank_marketing,7,hierarchical_average,1,0.8,matched_full,0.885,0.5,0.46949602122015915,,0.001,0.26574443788128616,0.503,0.5048230010172727,0.49973799999999996,,,0.24264110161389174,3.2217641761981195,0.883,0.4689325544344132
privacy-anti-gb-v1b-bank_marketing-s7,bank_marketing,7,hierarchical_complete,1,0.8,matched_full,0.885,0.5,0.46949602122015915,,0.001,0.26574443788128616,0.503,0.5048230010172727,0.49973799999999996,,,0.24264110161389174,3.2217641761981195,0.883,0.4689325544344132
privacy-anti-gb-v1b-bank_marketing-s7,bank_marketing,7,kmeans,1,0.8,R4_center_radius_count,0.885,0.5,0.46949602122015915,,0.001,0.26574443788128616,0.503,0.5048208655507312,0.49973500000000004,,,0.24264110161389174,3.2217641761981195,0.883,0.4689325544344132
privacy-anti-gb-v1b-bank_marketing-s7,bank_marketing,7,kmeans_tuned,1,0.8,matched_full,0.885,0.5,0.46949602122015915,,0.001,0.26574443788128616,0.503,0.5048230010172727,0.49973799999999996,,,0.24264110161389174,3.2217641761981195,0.883,0.4689325544344132
privacy-anti-gb-v1b-bank_marketing-s7,bank_marketing,7,knn_local_prototypes,1,0.8,matched_full,0.885,0.5,0.46949602122015915,,0.001,0.26574443788128616,0.503,0.5048230010172727,0.49973799999999996,,,0.24264110161389174,3.2217641761981195,0.883,0.4689325544344132
privacy-anti-gb-v1b-bank_marketing-s7,bank_marketing,7,oracle_supervised,1,0.8,matched_full,0.885,0.5,0.46949602122015915,,0.001,0.26574443788128616,0.503,0.5048230010172727,0.49973799999999996,,,0.24264110161389174,3.2217641761981195,0.883,0.4689325544344132
privacy-anti-gb-v1b-bank_marketing-s7,bank_marketing,7,random,1,0.8,matched_full,0.885,0.5,0.46949602122015915,,0.001,0.26574443788128616,0.503,0.5048230010172727,0.49973799999999996,,,0.24264110161389174,3.2217641761981195,0.883,0.4689325544344132
privacy-anti-gb-v1b-bank_marketing-s7,bank_marketing,7,tree,1,0.8,matched_full,0.885,0.5,0.46949602122015915,,0.001,0.26574443788128616,0.503,0.5048230010172727,0.49973799999999996,,,0.24264110161389174,3.2217641761981195,0.883,0.4689325544344132
privacy-anti-gb-v1b-bank_marketing-s7,bank_marketing,7,granular_ball,98,0.9,R8_center_radius_count_purity,0.54,0.6304003930238271,0.4688491577795124,0.051195976074650984,0.098,0.15310693758868255,0.5155,0.5793168881847145,0.5756695000000001,-0.05796698735400279,0.11885473067090345,0.11580750991297037,2.250875100223942,0.884,0.515892094017094
privacy-anti-gb-v1b-bank_marketing-s7,bank_marketing,7,hierarchical,98,0.9,matched_full,0.9,0.7444952100221077,0.740491612688922,-0.39865786902244377,0.098,0.08447434449508062,0.5755,0.6557257505668519,0.6663879999999999,-0.07184380483558879,0.04654854731422056,0.06797537350281327,1.7653017563336348,0.886,0.5989925567390356
privacy-anti-gb-v1b-bank_marketing-s7,bank_marketing,7,hierarchical_average,98,0.9,matched_full,0.765,0.7020535494964382,0.6250073801739009,-0.6124657099194264,0.098,0.11836987720299358,0.516,0.6185708135282575,0.6379984999999999,0.46220075034982144,-0.5668332031243548,0.08559821783385005,1.9789953362648849,0.887,0.5572638119977589
privacy-anti-gb-v1b-bank_marketing-s7,bank_marketing,7,hierarchical_complete,98,0.9,matched_full,0.867,0.7294030950626381,0.7011068037530198,-0.6793048903391162,0.098,0.09885612302593004,0.509,0.589889716721022,0.5825815,0.29955500156248066,-0.5658771705983114,0.07247731339879283,1.8463244061549597,0.892,0.6010107727091368
privacy-anti-gb-v1b-bank_marketing-s7,bank_marketing,7,kmeans,98,0.9,R4_center_radius_count,0.883,0.7097912060918694,0.7199824809552188,-0.7497966310806674,0.098,0.08323756444920807,0.6555,0.7017182636081918,0.723629,0.13060084045237946,-0.13458019229826,0.0688694775087373,1.7721842706997326,0.887,0.595270756700418
privacy-anti-gb-v1b-bank_marketing-s7,bank_marketing,7,kmeans_tuned,98,0.9,matched_full,0.901,0.7317071972488333,0.7441272023798755,-0.5937652196035479,0.098,0.08100895929227706,0.6245,0.6875065799387967,0.693485,-0.007853922641623089,-0.017565224053198693,0.0687076140547283,1.7671958727323722,0.891,0.6656021156034961
privacy-anti-gb-v1b-bank_marketing-s7,bank_marketing,7,knn_local_prototypes,98,0.9,matched_full,0.812,0.7123114713829526,0.6653351277066911,-0.04494413015748658,0.098,0.10338275759409783,0.5315,0.6193750794309281,0.6378030000000001,0.007215088195041537,-0.03162997008486853,0.08021837069774149,1.9287548370759786,0.889,0.5650998507234622
privacy-anti-gb-v1b-bank_marketing-s7,bank_marketing,7,oracle_supervised,98,0.9,matched_full,0.885,0.753927781871776,0.7306482476911871,-0.3599346841776854,0.098,0.08903657599804927,0.5875,0.6522998660174171,0.6570435000000001,,-0.05864274316960228,0.07400390014609468,1.8336302349916105,0.708,0.5703633078494035
privacy-anti-gb-v1b-bank_marketing-s7,bank_marketing,7,random,98,0.9,matched_full,0.761,0.5831785802014248,0.5450037027941341,-0.035962723959999325,0.098,0.23201481174395502,0.5005,0.5023317811559408,0.5034850000000001,-0.07958885758887907,0.6413504968383017,0.2520564174509259,3.3766372488935565,0.883,0.4689325544344132
privacy-anti-gb-v1b-bank_marketing-s7,bank_marketing,7,tree,89,0.9,matched_full,0.693,0.6761581920903955,0.5505328455077442,-0.5494392850215859,0.089,0.2988319235848008,0.544,0.5926160514538442,0.570681,-0.44195239135441283,-0.40965590143617403,0.4014848889515402,4.200288979674828,0.306,0.29780965177834257
privacy-anti-gb-v1b-bank_marketing-s7,bank_marketing,7,granular_ball,246,0.95,R8_center_radius_count_purity,0.881,0.7245934659788749,0.7130974624796577,-0.0547796477997161,0.246,0.08340063438725476,0.5315,0.6852103098520628,0.6978694999999999,0.015246233753578455,-0.025927206363160756,0.06273169014567419,1.5955322901835691,0.89,0.6036036036036037
privacy-anti-gb-v1b-bank_marketing-s7,bank_marketing,7,hierarchical,246,0.95,matched_full,0.966,0.9155342667649227,0.9110422706198784,-0.5314836171895488,0.246,0.0482506134137615,0.5135,0.7855919434513209,0.8299755,0.1805378021566076,-0.3928635108052377,0.038474795615471694,1.3116942812022947,0.878,0.6160189346728607
privacy-anti-gb-v1b-bank_marketing-s7,bank_marketing,7,hierarchical_average,246,0.95,matched_full,0.88,0.842490788504053,0.765988814265322,-0.46196579000746557,0.246,0.058516561349981774,0.5445,0.7092568940270942,0.7025075,0.17347994857394358,-0.4499558064952646,0.04515630161154237,1.371232869484864,0.885,0.593051441836435
privacy-anti-gb-v1b-bank_marketing-s7,bank_marketing,7,hierarchical_complete,246,0.95,matched_full,0.955,0.9195431098010317,0.8907000298753251,-0.45147343641177806,0.246,0.05258635466461845,0.521,0.7082304866130062,0.7108260000000001,0.18230581111550884,-0.38922085611092205,0.040418499288327206,1.3466546405034676,0.888,0.6060277750418596
privacy-anti-gb-v1b-bank_marketing-s7,bank_marketing,7,kmeans,246,0.95,R4_center_radius_count,0.939,0.8185163350528126,0.8397398004891876,-0.43573880356630906,0.246,0.04923097091402673,0.5245,0.7346508961226066,0.7260530000000001,0.15859479363953946,-0.4393643596286255,0.0414900103792766,1.328964659279784,0.884,0.6059782608695652
privacy-anti-gb-v1b-bank_marketing-s7,bank_marketing,7,kmeans_tuned,246,0.95,matched_full,0.952,0.9048047162859248,0.8820928518791451,-0.39689270309489344,0.246,0.05009065520400393,0.521,0.7672570022434179,0.7973775000000001,0.1540776728786171,-0.3782643732589972,0.0412093847545777,1.3317918001086764,0.885,0.5724509712798588
privacy-anti-gb-v1b-bank_marketing-s7,bank_marketing,7,knn_local_prototypes,246,0.95,matched_full,0.901,0.8893932694669614,0.800932600604441,-0.4697297115735831,0.246,0.05786308247281312,0.54,0.674876879999365,0.6574235,0.2037253234622019,-0.46688890989705745,0.046966093677448625,1.4029903406204858,0.891,0.6095974555782793
privacy-anti-gb-v1b-bank_marketing-s7,bank_marketing,7,oracle_supervised,246,0.95,matched_full,0.947,0.8882387619749447,0.8672926447574335,-0.33796471658646576,0.246,0.05125725114945974,0.5265,0.7410492952831048,0.7547485,,-0.33118913535946887,0.0432189207636758,1.357813616702069,0.832,0.6237098623853211
privacy-anti-gb-v1b-bank_marketing-s7,bank_marketing,7,random,246,0.95,matched_full,0.656,0.5951215917464997,0.5143986448334275,-0.21191238719396474,0.246,0.26539836902131836,0.504,0.511100167771052,0.51546,-0.6609271184585602,0.19939949364969767,0.5022856062233348,4.873187419854508,0.883,0.4689325544344132
privacy-anti-gb-v1b-bank_marketing-s7,bank_marketing,7,tree,89,0.95,matched_full,0.693,0.6761581920903955,0.5505328455077442,-0.5494392850215859,0.089,0.2988319235848008,0.544,0.5926160514538442,0.570681,-0.44195239135441283,-0.40965590143617403,0.4014848889515402,4.200288979674828,0.306,0.29780965177834257
privacy-anti-gb-v1b-bank_marketing-s21,bank_marketing,21,granular_ball,1,0.8,R8_center_radius_count_purity,0.885,0.5,0.46949602122015915,,0.001,0.260086514406819,0.5065,0.5094165071948048,0.515706,,,0.22812155268920017,3.1446726652455093,0.883,0.4689325544344132
privacy-anti-gb-v1b-bank_marketing-s21,bank_marketing,21,hierarchical,1,0.8,matched_full,0.885,0.5,0.46949602122015915,,0.001,0.260086514406819,0.5065,0.5094165071948048,0.515706,,,0.22812155268920017,3.1446726652455093,0.883,0.4689325544344132
privacy-anti-gb-v1b-bank_marketing-s21,bank_marketing,21,hierarchical_average,1,0.8,matched_full,0.885,0.5,0.46949602122015915,,0.001,0.260086514406819,0.5065,0.5094165071948048,0.515706,,,0.22812155268920017,3.1446726652455093,0.883,0.4689325544344132
privacy-anti-gb-v1b-bank_marketing-s21,bank_marketing,21,hierarchical_complete,1,0.8,matched_full,0.885,0.5,0.46949602122015915,,0.001,0.260086514406819,0.5065,0.5094165071948048,0.515706,,,0.22812155268920017,3.1446726652455093,0.883,0.4689325544344132
privacy-anti-gb-v1b-bank_marketing-s21,bank_marketing,21,kmeans,1,0.8,R4_center_radius_count,0.885,0.5,0.46949602122015915,,0.001,0.260086514406819,0.5065,0.5094168237696609,0.515706,,,0.22812155268920017,3.1446726652455093,0.883,0.4689325544344132
privacy-anti-gb-v1b-bank_marketing-s21,bank_marketing,21,kmeans_tuned,1,0.8,matched_full,0.885,0.5,0.46949602122015915,,0.001,0.260086514406819,0.5065,0.5094165071948048,0.515706,,,0.22812155268920017,3.1446726652455093,0.883,0.4689325544344132
privacy-anti-gb-v1b-bank_marketing-s21,bank_marketing,21,knn_local_prototypes,1,0.8,matched_full,0.885,0.5,0.46949602122015915,,0.001,0.260086514406819,0.5065,0.5094165071948048,0.515706,,,0.22812155268920017,3.1446726652455093,0.883,0.4689325544344132
privacy-anti-gb-v1b-bank_marketing-s21,bank_marketing,21,oracle_supervised,1,0.8,matched_full,0.885,0.5,0.46949602122015915,,0.001,0.260086514406819,0.5065,0.5094165071948048,0.515706,,,0.22812155268920017,3.1446726652455093,0.883,0.4689325544344132
privacy-anti-gb-v1b-bank_marketing-s21,bank_marketing,21,random,1,0.8,matched_full,0.885,0.5,0.46949602122015915,,0.001,0.260086514406819,0.5065,0.5094165071948048,0.515706,,,0.22812155268920017,3.1446726652455093,0.883,0.4689325544344132
privacy-anti-gb-v1b-bank_marketing-s21,bank_marketing,21,tree,1,0.8,matched_full,0.885,0.5,0.46949602122015915,,0.001,0.260086514406819,0.5065,0.5094165071948048,0.515706,,,0.22812155268920017,3.1446726652455093,0.883,0.4689325544344132
privacy-anti-gb-v1b-bank_marketing-s21,bank_marketing,21,granular_ball,94,0.9,R8_center_radius_count_purity,0.834,0.685232129697863,0.6446157139798758,0.5695433544738384,0.094,0.16593179173802605,0.513,0.5719595447605194,0.5618325000000001,-0.30215598913677855,0.5759707998549936,0.1440037466674848,2.4056050489258434,0.885,0.5235313371367962
privacy-anti-gb-v1b-bank_marketing-s21,bank_marketing,21,hierarchical,94,0.9,matched_full,0.914,0.766588061901253,0.780388151174668,-0.6361910083364746,0.094,0.08374524715938263,0.643,0.7156070893106117,0.727031,0.026798935672520615,-0.0729772492544377,0.0669018938374014,1.7581746151296824,0.889,0.5873222418440376
privacy-anti-gb-v1b-bank_marketing-s21,bank_marketing,21,hierarchical_average,94,0.9,matched_full,0.826,0.7764775239498893,0.690256979898746,-0.3362786782714516,0.094,0.10966163368656089,0.511,0.6015568211580107,0.594747,0.32472644447564775,-0.32477861748427783,0.08186743624286397,1.942406743607924,0.885,0.5432429748783636
privacy-anti-gb-v1b-bank_marketing-s21,bank_marketing,21,hierarchical_complete,94,0.9,matched_full,0.887,0.7635323016457873,0.7460531490533175,-0.21176811678832425,0.094,0.09652774603373343,0.5045,0.5947003436124375,0.5895455000000001,0.08690926072307316,-0.07452705906396405,0.07136846214391382,1.832605473739115,0.888,0.5754938674024773
privacy-anti-gb-v1b-bank_marketing-s21,bank_marketing,21,kmeans,94,0.9,R4_center_radius_count,0.903,0.747177597641857,0.7492963498065447,-0.469630237322524,0.094,0.08231378041971625,0.621,0.672745800995542,0.6980770000000001,0.06043339879056899,-0.08960043926092222,0.06844070021875465,1.7689154864711134,0.889,0.6412863278384431
privacy-anti-gb-v1b-bank_marketing-s21,bank_marketing,21,kmeans_tuned,94,0.9,matched_full,0.907,0.7525767624662245,0.7615623053079308,-0.13617303530912786,0.094,0.08169577944680866,0.534,0.6066903074042032,0.6062735,0.011524835865627353,-0.053242296298791514,0.06836237676339624,1.7666738263562711,0.868,0.6300406955234924
privacy-anti-gb-v1b-bank_marketing-s21,bank_marketing,21,knn_local_prototypes,94,0.9,matched_full,0.828,0.6529353967084255,0.6511552440290758,-0.5060139253858523,0.094,0.10010966644440043,0.511,0.6127517501932047,0.633489,0.39501132337044076,-0.5286840976414549,0.07952524511735555,1.9217322042911906,0.879,0.6131206456089193
privacy-anti-gb-v1b-bank_marketing-s21,bank_marketing,21,oracle_supervised,94,0.9,matched_full,0.895,0.741331368214198,0.7430494886684824,-0.28768625706475814,0.094,0.08941044833088653,0.507,0.5928706684612322,0.592401,,-0.2878123238200776,0.07291887813870214,1.818322375901366,0.726,0.5702607921003269
privacy-anti-gb-v1b-bank_marketing-s21,bank_marketing,21,random,94,0.9,matched_full,0.541,0.4989339228690739,0.42509948033502043,-0.49296616657208053,0.094,0.2736856285359223,0.5025,0.509830646587387,0.498393,-0.8228363014576259,0.2482535182747798,0.27463449627784153,3.5439454794520415,0.883,0.4689325544344132
privacy-anti-gb-v1b-bank_marketing-s21,bank_marketing,21,tree,79,0.9,matched_full,0.638,0.6249521002210758,0.5134173158916292,0.056467703987202265,0.079,0.1871320132196422,0.529,0.573547083515438,0.5457609999999999,0.23564861583408794,-0.1728578383641675,0.16867384485624706,2.7292078960131,0.868,0.5929895533985372
privacy-anti-gb-v1b-bank_marketing-s21,bank_marketing,21,granular_ball,200,0.95,R8_center_radius_count_purity,0.887,0.636963890935888,0.6461839530332681,0.17224153357250752,0.2,0.10040262106941794,0.5255,0.6581608897713029,0.666546,0.012211695800988574,0.16666010126728456,0.0809727902543072,1.7712603228107469,0.882,0.5214457205891895
privacy-anti-gb-v1b-bank_marketing-s21,bank_marketing,21,hierarchical,200,0.95,matched_full,0.948,0.8624809629083763,0.8661435970304472,-0.3607159564856915,0.2,0.055043274698399355,0.626,0.7681440227733302,0.778363,-0.14288500906238308,-0.22617816336309104,0.0443458913734186,1.4199144156953103,0.875,0.5778153803545676
privacy-anti-gb-v1b-bank_marketing-s21,bank_marketing,21,hierarchical_average,200,0.95,matched_full,0.913,0.8460623925325473,0.8131599801563013,-0.3656217330035815,0.2,0.06811554586594405,0.5305,0.6958676006397383,0.6873250000000001,0.0820393083907434,-0.3553615561363463,0.051221389853061794,1.4878693899727287,0.884,0.5819819819819819
privacy-anti-gb-v1b-bank_marketing-s21,bank_marketing,21,hierarchical_complete,200,0.95,matched_full,0.949,0.8960451977401129,0.8796939981458722,-0.3819281664473549,0.2,0.06300572769044809,0.5135,0.7189192484974443,0.7251515000000001,0.18186303781582405,-0.28152524142208707,0.04688702671087713,1.4634770319525592,0.888,0.6195652173913043
privacy-anti-gb-v1b-bank_marketing-s21,bank_marketing,21,kmeans,200,0.95,R4_center_radius_count,0.938,0.8365266519282731,0.8416751787538304,-0.5706729062634828,0.2,0.05564878900490724,0.513,0.7517342512390297,0.7776980000000001,0.2140528814420758,-0.5957268491189874,0.04702087043689615,1.4345980546579102,0.882,0.608108826186301
privacy-anti-gb-v1b-bank_marketing-s21,bank_marketing,21,kmeans_tuned,200,0.95,matched_full,0.946,0.8741685089658562,0.8621041879468845,-0.27374435975058636,0.2,0.055756342685509254,0.509,0.7603038135299984,0.7754584999999999,0.04390452470454639,-0.24421726644653233,0.04681044652943346,1.4358174961185615,0.875,0.6240725870723074
privacy-anti-gb-v1b-bank_marketing-s21,bank_marketing,21,knn_local_prototypes,200,0.95,matched_full,0.87,0.8382264799803487,0.7478587388282025,-0.27640515403376853,0.2,0.06836598029341517,0.525,0.7204949193717016,0.7457445,0.13407216085711215,-0.24056989577532523,0.05411966503824109,1.5392642129371785,0.887,0.5631651583622946
privacy-anti-gb-v1b-bank_marketing-s21,bank_marketing,21,oracle_supervised,200,0.95,matched_full,0.942,0.8382117415868338,0.8482485792927337,-0.2783766782165221,0.2,0.059981914010639625,0.514,0.7084711417755051,0.6900324999999999,,-0.3235326752444831,0.04981436835965607,1.4742750479771602,0.79,0.6170790057182869
privacy-anti-gb-v1b-bank_marketing-s21,bank_marketing,21,random,200,0.95,matched_full,0.516,0.5905969049373618,0.4401880227996151,,0.2,0.24002080925267,0.517,0.5282171677425236,0.5343629999999999,0.028834928756376263,0.5636445796007598,0.26608294811533656,3.5319851452596693,0.883,0.4689325544344132
privacy-anti-gb-v1b-bank_marketing-s21,bank_marketing,21,tree,79,0.95,matched_full,0.638,0.6249521002210758,0.5134173158916292,0.056467703987202265,0.079,0.1871320132196422,0.529,0.573547083515438,0.5457609999999999,0.23564861583408794,-0.1728578383641675,0.16867384485624706,2.7292078960131,0.868,0.5929895533985372
privacy-anti-gb-v1b-bank_marketing-s42,bank_marketing,42,granular_ball,1,0.8,R8_center_radius_count_purity,0.116,0.5,0.1039426523297491,,0.001,0.2673352704415973,0.501,0.4958028218690178,0.49595500000000003,,,0.23719908774097037,3.212354746910646,0.883,0.4689325544344132
privacy-anti-gb-v1b-bank_marketing-s42,bank_marketing,42,hierarchical,1,0.8,matched_full,0.116,0.5,0.1039426523297491,,0.001,0.2673352704415973,0.501,0.4958028218690178,0.49595500000000003,,,0.23719908774097037,3.212354746910646,0.883,0.4689325544344132
privacy-anti-gb-v1b-bank_marketing-s42,bank_marketing,42,hierarchical_average,1,0.8,matched_full,0.116,0.5,0.1039426523297491,,0.001,0.2673352704415973,0.501,0.4958028218690178,0.49595500000000003,,,0.23719908774097037,3.212354746910646,0.883,0.4689325544344132
privacy-anti-gb-v1b-bank_marketing-s42,bank_marketing,42,hierarchical_complete,1,0.8,matched_full,0.116,0.5,0.1039426523297491,,0.001,0.2673352704415973,0.501,0.4958028218690178,0.49595500000000003,,,0.23719908774097037,3.212354746910646,0.883,0.4689325544344132
privacy-anti-gb-v1b-bank_marketing-s42,bank_marketing,42,kmeans,1,0.8,R4_center_radius_count,0.116,0.5,0.1039426523297491,,0.001,0.2673352704415973,0.501,0.4958028218690178,0.49595500000000003,,,0.23719908774097037,3.212354746910646,0.883,0.4689325544344132
privacy-anti-gb-v1b-bank_marketing-s42,bank_marketing,42,kmeans_tuned,1,0.8,matched_full,0.116,0.5,0.1039426523297491,,0.001,0.2673352704415973,0.501,0.4958028218690178,0.49595500000000003,,,0.23719908774097037,3.212354746910646,0.883,0.4689325544344132
privacy-anti-gb-v1b-bank_marketing-s42,bank_marketing,42,knn_local_prototypes,1,0.8,matched_full,0.116,0.5,0.1039426523297491,,0.001,0.2673352704415973,0.501,0.4958028218690178,0.49595500000000003,,,0.23719908774097037,3.212354746910646,0.883,0.4689325544344132
privacy-anti-gb-v1b-bank_marketing-s42,bank_marketing,42,oracle_supervised,1,0.8,matched_full,0.116,0.5,0.1039426523297491,,0.001,0.2673352704415973,0.501,0.4958028218690178,0.49595500000000003,,,0.23719908774097037,3.212354746910646,0.883,0.4689325544344132
privacy-anti-gb-v1b-bank_marketing-s42,bank_marketing,42,random,1,0.8,matched_full,0.116,0.5,0.1039426523297491,,0.001,0.2673352704415973,0.501,0.4958028218690178,0.49595500000000003,,,0.23719908774097037,3.212354746910646,0.883,0.4689325544344132
privacy-anti-gb-v1b-bank_marketing-s42,bank_marketing,42,tree,1,0.8,matched_full,0.116,0.5,0.1039426523297491,,0.001,0.2673352704415973,0.501,0.4958028218690178,0.49595500000000003,,,0.23719908774097037,3.212354746910646,0.883,0.4689325544344132
privacy-anti-gb-v1b-bank_marketing-s42,bank_marketing,42,granular_ball,106,0.9,R8_center_radius_count_purity,0.774,0.6334110235606178,0.5976901003282564,0.07085811555175035,0.106,0.16819440530559585,0.5145,0.5859786301454367,0.588605,0.030455763907540477,0.11516466341692079,0.12408038723478826,2.339688484575009,0.882,0.5214457205891895
privacy-anti-gb-v1b-bank_marketing-s42,bank_marketing,42,hierarchical,106,0.9,matched_full,0.906,0.7609513964737089,0.7520155333248912,-0.12036500126127567,0.106,0.0832002813454502,0.5015,0.6407452569246586,0.6411374999999999,-0.09983925813974151,0.006363361549782124,0.06628824552975737,1.7475882923251915,0.895,0.6493349052035361
privacy-anti-gb-v1b-bank_marketing-s42,bank_marketing,42,hierarchical_average,106,0.9,matched_full,0.796,0.6789329458573881,0.6280196055549072,-0.6324998265366232,0.106,0.10814482875947445,0.52,0.6171882516192286,0.614358,0.45904786046362006,-0.6327353893709895,0.07959494161182092,1.9012449900106476,0.886,0.5099387853359928
privacy-anti-gb-v1b-bank_marketing-s42,bank_marketing,42,hierarchical_complete,106,0.9,matched_full,0.879,0.7866623108129194,0.7401420413668098,-0.5271850834436607,0.106,0.09803699627587738,0.5055,0.6425696693915895,0.686248,0.056911980135964706,-0.4810140075924408,0.07144104148346235,1.8326541357117216,0.883,0.5908733280881197
privacy-anti-gb-v1b-bank_marketing-s42,bank_marketing,42,kmeans,106,0.9,R4_center_radius_count,0.899,0.714103214229989,0.7301766674948373,-0.20509092966424985,0.106,0.08156992987785155,0.5725,0.6727219102911065,0.6971395,-0.11016847979172674,0.10724902006771744,0.06801351907612019,1.7567248041237131,0.885,0.6507096668377683
privacy-anti-gb-v1b-bank_marketing-s42,bank_marketing,42,kmeans_tuned,106,0.9,matched_full,0.924,0.7997298720549227,0.8027736256435808,-0.4242854950247094,0.106,0.08020876826845115,0.6765,0.7171619099139368,0.753265,-0.02233116740201773,0.07088264486487127,0.06758363303677696,1.753971628378228,0.881,0.5980802420975483
privacy-anti-gb-v1b-bank_marketing-s42,bank_marketing,42,knn_local_prototypes,106,0.9,matched_full,0.809,0.7432321735060071,0.6670101169648757,-0.5945885000789164,0.106,0.09887953185843965,0.5165,0.6334773321494798,0.6404915,0.45676934777826744,-0.5898143646190062,0.07951335551445804,1.9059501028568098,0.889,0.5708967484797761
privacy-anti-gb-v1b-bank_marketing-s42,bank_marketing,42,oracle_supervised,106,0.9,matched_full,0.896,0.727970432204712,0.7365194215587916,-0.5598185245397752,0.106,0.08513179479341434,0.632,0.6934314860585851,0.706483,,-0.20304622689747664,0.07165641258421607,1.8092996297552146,0.794,0.6383833277159869
privacy-anti-gb-v1b-bank_marketing-s42,bank_marketing,42,random,106,0.9,matched_full,0.708,0.5761477999687938,0.5367550005076658,0.04738213546470645,0.106,0.3040822915910877,0.5015,0.4933522964466591,0.5027240000000001,-0.2690998813680652,0.22485088543994575,0.344548409928285,3.9985981940938835,0.883,0.4689325544344132
