experiment_id,dataset,seed,method,variant,n_groups,attribute_accuracy,attribute_auc,attribute_macro_f1,ball_size_attack_spearman,compression_ratio,distribution_wasserstein,membership_accuracy,membership_pr_auc,membership_roc_auc,purity_attack_spearman,radius_attack_spearman,reconstruction_mse,reconstruction_nn_distance,utility_accuracy,utility_macro_f1
privacy-leakage-v1b-bank_marketing-s2026,bank_marketing,2026,kmeans,R3_center_radius,95,0.906,0.7746499631540162,0.765541598906526,-0.7518704464457946,0.095,0.08677107424150861,0.63,0.6949037383741903,0.7037355000000001,-0.0211119788568972,-0.014669858202139924,0.07093051687332377,1.7939210726186101,0.882,0.5945518767437705
privacy-leakage-v1b-bank_marketing-s2026,bank_marketing,2026,kmeans,R4_center_radius_count,95,0.906,0.7746499631540162,0.765541598906526,-0.8009897604003385,0.095,0.08677107424150861,0.6645,0.7119779804541189,0.7253529999999999,-0.037252568501641214,-0.09326838282524648,0.07093051687332377,1.7939210726186101,0.882,0.5945518767437705
privacy-leakage-v1b-bank_marketing-s2026,bank_marketing,2026,random,matched_full,95,0.593,0.5380447064603291,0.455147384640511,0.15589675259079142,0.095,0.23091040953582598,0.5045,0.49703188552297944,0.492529,-0.20464583344110268,0.7176511954992969,0.2465938777383979,3.3088762157567544,0.883,0.4689325544344132
privacy-leakage-v1b-bank_marketing-s2026,bank_marketing,2026,raw,R0_raw_samples,1000,1.0,1.0,1.0,,1.0,0.0,0.9965,0.9999767666337062,0.999977,,,0.0,0.0,0.863,0.6211272708165676
privacy-leakage-v1b-bank_marketing-s2026,bank_marketing,2026,tree,matched_full,89,0.687,0.6467993122083027,0.5371458907279822,-0.22203517114253454,0.089,0.20802083713109332,0.5495,0.5709222532775069,0.557025,-0.2322956344600466,-0.19159005788219274,0.2245267937434067,3.100644341302807,0.857,0.6304059589931534
privacy-leakage-v1-breast_cancer-s1,breast_cancer,1,granular_ball,R5_center,11,0.7711267605633803,0.7924663988493776,0.7646818871339885,-0.3386807496574335,0.03873239436619718,0.376445522972021,0.5061511423550088,0.520693133116106,0.5192982456140351,-0.026967994498529685,-0.4054680223446026,0.4899251309685866,3.533202271433942,0.9333333333333333,0.9269910609553857
privacy-leakage-v1-breast_cancer-s1,breast_cancer,1,granular_ball,R6_center_radius,11,0.7711267605633803,0.7924663988493776,0.7646818871339885,-0.1464565403924037,0.03873239436619718,0.40295305294858336,0.5026362038664324,0.5075967422396988,0.5090808005930318,0.040451991747794534,0.1640095371281539,0.5074334482698284,3.594463554040184,0.9403508771929825,0.9340645881248213
privacy-leakage-v1-breast_cancer-s1,breast_cancer,1,granular_ball,R7_center_radius_count,11,0.7711267605633803,0.7924663988493776,0.7646818871339885,-0.45767668872626144,0.03873239436619718,0.40295305294858336,0.523725834797891,0.5535639189411128,0.5414628119594761,0.39103592022868044,-0.086560589039859,0.5074334482698284,3.594463554040184,0.9403508771929825,0.9340645881248213
privacy-leakage-v1-breast_cancer-s1,breast_cancer,1,granular_ball,R8_center_radius_count_purity,11,0.7711267605633803,0.7924663988493776,0.7646818871339885,-0.45767668872626144,0.03873239436619718,0.40295305294858336,0.523725834797891,0.5544037547432039,0.5412898443291326,0.39103592022868044,-0.086560589039859,0.5074334482698284,3.594463554040184,0.9403508771929825,0.9340645881248213
privacy-leakage-v1-breast_cancer-s1,breast_cancer,1,hierarchical,matched_full,11,0.8626760563380281,0.9218122303228686,0.8617694410123928,-0.7818181818181819,0.03873239436619718,0.23645595655219287,0.5448154657293497,0.5676553943649161,0.5811465282925623,-0.328037643651112,0.20000000000000004,0.3868473641179297,3.1583027838068243,0.9192982456140351,0.9116207579986247
privacy-leakage-v1-breast_cancer-s1,breast_cancer,1,kmeans,R1_center,11,0.8943661971830986,0.9437583692902842,0.8943661971830986,-0.4692495090055514,0.03873239436619718,0.21828243767264024,0.5606326889279437,0.5961735143717826,0.6080182851494935,0.42628617350308434,0.5,0.35968376200895796,3.031114465539212,0.9368421052631579,0.9321428571428572
privacy-leakage-v1-breast_cancer-s1,breast_cancer,1,kmeans,R2_center_count,11,0.8943661971830986,0.9437583692902842,0.8943661971830986,-0.7107079942220002,0.03873239436619718,0.21828243767264024,0.5746924428822495,0.5958161029345794,0.6071781566592537,0.3172362221418302,0.7000000000000001,0.35968376200895796,3.031114465539212,0.9368421052631579,0.9321428571428572
privacy-leakage-v1-breast_cancer-s1,breast_cancer,1,kmeans,R3_center_radius,11,0.8943661971830986,0.9437583692902842,0.8943661971830986,-0.5968124823274489,0.03873239436619718,0.22549150921453673,0.5694200351493849,0.5978242019721394,0.6094020261922413,0.3717611978224573,0.6181818181818182,0.40053449580505107,3.168032940028331,0.9438596491228071,0.9396825396825397
privacy-leakage-v1-breast_cancer-s1,breast_cancer,1,kmeans,R4_center_radius_count,11,0.8943661971830986,0.9437583692902842,0.8943661971830986,-0.6332590461337052,0.03873239436619718,0.22549150921453673,0.5746924428822495,0.5935018935402353,0.6041512231282431,0.3717611978224573,0.6545454545454547,0.40053449580505107,3.168032940028331,0.9438596491228071,0.9396825396825397
privacy-leakage-v1-breast_cancer-s1,breast_cancer,1,random,matched_full,11,0.8169014084507042,0.8089322025492239,0.8148352475048899,0.6092717958449423,0.03873239436619718,0.6535877212983261,0.4868189806678383,0.5090109657223596,0.4969483568075117,-0.037043389328831805,0.5151515151515151,0.849421132334025,4.631243088508078,0.8280701754385965,0.7894966913371821
privacy-leakage-v1-breast_cancer-s1,breast_cancer,1,raw,R0_raw_samples,284,1.0,1.0,1.0,,1.0,0.0,1.0,0.9999999999999999,1.0,,,0.0,0.0,0.9543859649122807,0.9508939813648956
privacy-leakage-v1-breast_cancer-s1,breast_cancer,1,tree,matched_full,8,0.7394366197183099,0.9111491345533899,0.7288957688338493,-0.2142857142857143,0.028169014084507043,0.35869766729719826,0.4727592267135325,0.47106031763438877,0.4454410674573758,0.4637130167514838,0.19047619047619052,0.567380829528669,3.727978507321396,0.9403508771929825,0.9357844371694788
privacy-leakage-v1-breast_cancer-s7,breast_cancer,7,granular_ball,R5_center,2,0.7816901408450704,0.780588206120121,0.7758085052202699,,0.007042253521126761,0.4864892648454961,0.5166959578207382,0.5049207690934227,0.49861625895725226,,,0.6913758770469197,4.069500476251319,0.9052631578947369,0.8962504550418638
privacy-leakage-v1-breast_cancer-s7,breast_cancer,7,granular_ball,R6_center_radius,2,0.7816901408450704,0.780588206120121,0.7758085052202699,,0.007042253521126761,0.4970086346118071,0.47451669595782076,0.4652849546278679,0.4640968618729923,,,0.7143539384247671,4.130159855359338,0.9052631578947369,0.9002320787252525
privacy-leakage-v1-breast_cancer-s7,breast_cancer,7,granular_ball,R7_center_radius_count,2,0.7816901408450704,0.780588206120121,0.7758085052202699,,0.007042253521126761,0.4970086346118071,0.46924428822495606,0.46504454089000036,0.4600815418828762,,,0.7143539384247671,4.130159855359338,0.9052631578947369,0.9002320787252525
privacy-leakage-v1-breast_cancer-s7,breast_cancer,7,granular_ball,R8_center_radius_count_purity,2,0.7816901408450704,0.780588206120121,0.7758085052202699,,0.007042253521126761,0.4970086346118071,0.46748681898066785,0.4651383925812519,0.4601186063750926,,,0.7143539384247671,4.130159855359338,0.9052631578947369,0.9002320787252525
privacy-leakage-v1-breast_cancer-s7,breast_cancer,7,hierarchical,matched_full,2,0.7746478873239436,0.7734464117442841,0.7674394800143303,,0.007042253521126761,0.5006878683951066,0.5202108963093146,0.47888483524659264,0.4909068445762293,,,0.7128722906409635,4.130107113576979,0.8982456140350877,0.8917130691123485
privacy-leakage-v1-breast_cancer-s7,breast_cancer,7,kmeans,R1_center,2,0.778169014084507,0.7770917026236175,0.7724561559690198,,0.007042253521126761,0.4808687717188206,0.5166959578207382,0.5041227995221502,0.497269582406721,,,0.6912133099416982,4.068580252635388,0.8947368421052632,0.8844594594594595
privacy-leakage-v1-breast_cancer-s7,breast_cancer,7,kmeans,R2_center_count,2,0.778169014084507,0.7770917026236175,0.7724561559690198,,0.007042253521126761,0.4808687717188206,0.4780316344463972,0.47252061004153056,0.47074376081047686,,,0.6912133099416982,4.068580252635388,0.8947368421052632,0.8844594594594595
privacy-leakage-v1-breast_cancer-s7,breast_cancer,7,kmeans,R3_center_radius,2,0.778169014084507,0.7770917026236175,0.7724561559690198,,0.007042253521126761,0.4973217794172425,0.5202108963093146,0.479343176746708,0.49033852236224357,,,0.7238040493702411,4.157222621869746,0.8947368421052632,0.89002366742128
privacy-leakage-v1-breast_cancer-s7,breast_cancer,7,kmeans,R4_center_radius_count,2,0.778169014084507,0.7770917026236175,0.7724561559690198,,0.007042253521126761,0.4973217794172425,0.5026362038664324,0.4763258843403205,0.4823449468742278,,,0.7238040493702411,4.157222621869746,0.8947368421052632,0.89002366742128
privacy-leakage-v1-breast_cancer-s7,breast_cancer,7,random,matched_full,2,0.823943661971831,0.823934930317909,0.8239349303179091,,0.007042253521126761,0.722622301487741,0.4833040421792619,0.48314342500505914,0.46613540894489747,,,0.9933837800406623,4.91574003579303,0.6280701754385964,0.3857758620689655
privacy-leakage-v1-breast_cancer-s7,breast_cancer,7,raw,R0_raw_samples,284,1.0,1.0,1.0,,1.0,0.0,1.0,0.9999999999999999,1.0,,,0.0,0.0,0.9368421052631579,0.9318688907777306
privacy-leakage-v1-breast_cancer-s7,breast_cancer,7,tree,matched_full,2,0.7887323943661971,0.7877300004959581,0.7840085179739391,,0.007042253521126761,0.49977766911086763,0.47451669595782076,0.47009512330553366,0.4588460588089943,,,0.7190502189322222,4.125968400571685,0.8982456140350877,0.8947415341118936
privacy-leakage-v1-breast_cancer-s21,breast_cancer,21,granular_ball,R5_center,2,0.7816901408450704,0.780439418737291,0.7741174055829227,,0.007042253521126761,0.4891653645786383,0.507908611599297,0.4964613684857811,0.5036693847294291,,,0.6581966154776802,4.04416140041503,0.9052631578947369,0.8952790517276574
privacy-leakage-v1-breast_cancer-s21,breast_cancer,21,granular_ball,R6_center_radius,2,0.7816901408450704,0.780439418737291,0.7741174055829227,,0.007042253521126761,0.4930501029766774,0.4973637961335677,0.49177169692589773,0.4915616506053867,,,0.6737553715050333,4.079072479672176,0.9122807017543859,0.9066491975106452
privacy-leakage-v1-breast_cancer-s21,breast_cancer,21,granular_ball,R7_center_radius_count,2,0.7816901408450704,0.780439418737291,0.7741174055829227,,0.007042253521126761,0.4930501029766774,0.46572934973637964,0.4877527878682682,0.48206078576723493,,,0.6737553715050333,4.079072479672176,0.9122807017543859,0.9066491975106452
privacy-leakage-v1-breast_cancer-s21,breast_cancer,21,granular_ball,R8_center_radius_count_purity,2,0.7816901408450704,0.780439418737291,0.7741174055829227,,0.007042253521126761,0.4930501029766774,0.46572934973637964,0.4877977411183882,0.4821225599209291,,,0.6737553715050333,4.079072479672176,0.9122807017543859,0.9066491975106452
privacy-leakage-v1-breast_cancer-s21,breast_cancer,21,hierarchical,matched_full,2,0.7746478873239436,0.7736447949213906,0.7696090858388683,,0.007042253521126761,0.5098015426634585,0.4973637961335677,0.4903435849421366,0.48937484556461575,,,0.722186191408407,4.208236219799801,0.8491228070175438,0.8457733982708499
privacy-leakage-v1-breast_cancer-s21,breast_cancer,21,kmeans,R1_center,2,0.7816901408450704,0.780439418737291,0.7741174055829227,,0.007042253521126761,0.4892807039543237,0.507908611599297,0.49683117931732645,0.5046701260192735,,,0.6581494992506747,4.042608494923089,0.9052631578947369,0.8952790517276574
privacy-leakage-v1-breast_cancer-s21,breast_cancer,21,kmeans,R2_center_count,2,0.7816901408450704,0.780439418737291,0.7741174055829227,,0.007042253521126761,0.4892807039543237,0.47627416520210897,0.4923156254341812,0.4923647146034099,,,0.6581494992506747,4.042608494923089,0.9052631578947369,0.8952790517276574
privacy-leakage-v1-breast_cancer-s21,breast_cancer,21,kmeans,R3_center_radius,2,0.7816901408450704,0.780439418737291,0.7741174055829227,,0.007042253521126761,0.4936037409842829,0.507908611599297,0.4943058583148575,0.4936743266617247,,,0.6742881128821857,4.080347721327422,0.9157894736842105,0.9105461393596986
privacy-leakage-v1-breast_cancer-s21,breast_cancer,21,kmeans,R4_center_radius_count,2,0.7816901408450704,0.780439418737291,0.7741174055829227,,0.007042253521126761,0.4936037409842829,0.47627416520210897,0.4883678430082223,0.4830862367185569,,,0.6742881128821857,4.080347721327422,0.9157894736842105,0.9105461393596986
privacy-leakage-v1-breast_cancer-s21,breast_cancer,21,random,matched_full,2,0.7852112676056338,0.7843822843822843,0.7818987548941849,,0.007042253521126761,0.6986431675312199,0.5166959578207382,0.50063056065078,0.5085742525327404,,,0.9155223402837029,4.764794397623173,0.6280701754385964,0.3857758620689655
privacy-leakage-v1-breast_cancer-s21,breast_cancer,21,raw,R0_raw_samples,284,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,,0.0,0.0,0.9403508771929825,0.9360387595875853
privacy-leakage-v1-breast_cancer-s21,breast_cancer,21,tree,matched_full,2,0.7852112676056338,0.7841343054109011,0.7796797700652414,,0.007042253521126761,0.49001259684568055,0.4903339191564148,0.4879200895890239,0.4931060044477391,,,0.6735144039756926,4.066893573554167,0.9087719298245615,0.904687178431776
privacy-leakage-v1-breast_cancer-s42,breast_cancer,42,granular_ball,R5_center,20,0.778169014084507,0.9072062689083966,0.7707770162065211,-0.756106402280458,0.07042253521126761,0.25935248523727483,0.5606326889279437,0.606315902242338,0.5932295527551272,0.6982115139725182,-0.4358482675997777,0.4148470626275978,3.1136478986535567,0.9403508771929825,0.9367501729742431
privacy-leakage-v1-breast_cancer-s42,breast_cancer,42,granular_ball,R6_center_radius,20,0.778169014084507,0.9072062689083966,0.7707770162065211,0.12835722890662954,0.07042253521126761,0.2981155006183862,0.5043936731107206,0.4972050245991,0.5220410180380529,-0.2578438067049229,0.2523077664909852,0.4409200679429911,3.2196758447071363,0.9508771929824561,0.9483535259397329
privacy-leakage-v1-breast_cancer-s42,breast_cancer,42,granular_ball,R7_center_radius_count,20,0.778169014084507,0.9072062689083966,0.7707770162065211,0.12835722890662954,0.07042253521126761,0.2981155006183862,0.5043936731107206,0.4972050245991,0.5220410180380529,-0.2578438067049229,0.2523077664909852,0.4409200679429911,3.2196758447071363,0.9508771929824561,0.9483535259397329
privacy-leakage-v1-breast_cancer-s42,breast_cancer,42,granular_ball,R8_center_radius_count_purity,20,0.778169014084507,0.9072062689083966,0.7707770162065211,0.12835722890662954,0.07042253521126761,0.2981155006183862,0.5043936731107206,0.4972050245991,0.5220410180380529,-0.2578438067049229,0.2523077664909852,0.4409200679429911,3.2196758447071363,0.9508771929824561,0.9483535259397329
privacy-leakage-v1-breast_cancer-s42,breast_cancer,42,hierarchical,matched_full,20,0.8908450704225352,0.9140256906214352,0.8907787164886425,-0.6139370585605862,0.07042253521126761,0.18336076511795868,0.5869947275922671,0.6369929785637192,0.6229923400049419,0.29249640186336867,0.12481203007518797,0.31386229207788763,2.879523120176266,0.9614035087719298,0.9584487534626038
privacy-leakage-v1-breast_cancer-s42,breast_cancer,42,kmeans,R1_center,20,0.8485915492957746,0.9419233249020483,0.8467657945918816,-0.7020728080717378,0.07042253521126761,0.18123392941981953,0.616871704745167,0.6511905394581534,0.6606251544353843,0.2413636804994001,0.08721804511278194,0.2887553472178028,2.7714097165078146,0.9614035087719298,0.958925646904684
privacy-leakage-v1-breast_cancer-s42,breast_cancer,42,kmeans,R2_center_count,20,0.8485915492957746,0.9419233249020483,0.8467657945918816,-0.8610184759935584,0.07042253521126761,0.18123392941981953,0.6291739894551845,0.6575550996962678,0.6595008648381517,0.2528964160864021,0.23609022556390977,0.2887553472178028,2.7714097165078146,0.9614035087719298,0.958925646904684
privacy-leakage-v1-breast_cancer-s42,breast_cancer,42,kmeans,R3_center_radius,20,0.8485915492957746,0.9419233249020483,0.8467657945918816,-0.8783443070940412,0.07042253521126761,0.17806554572252387,0.6151142355008787,0.6549106891270838,0.661317024956758,0.19605650497903487,0.3699248120300751,0.30147160087211716,2.825233674578161,0.9438596491228071,0.9399177822283125
privacy-leakage-v1-breast_cancer-s42,breast_cancer,42,kmeans,R4_center_radius_count,20,0.8485915492957746,0.9419233249020483,0.8467657945918816,-0.8896437621595734,0.07042253521126761,0.17806554572252387,0.616871704745167,0.6576236942453562,0.6596491228070175,0.2471300482929011,0.33684210526315783,0.30147160087211716,2.825233674578161,0.9438596491228071,0.9399177822283125
privacy-leakage-v1-breast_cancer-s42,breast_cancer,42,random,matched_full,20,0.7464788732394366,0.8405743192977236,0.7462775461584277,0.16984155512168939,0.07042253521126761,0.7729119716461894,0.44112478031634444,0.4463402345562613,0.4155176674079565,0.4885985416394709,-0.058823529411764705,1.0765116315296186,5.226827604048023,0.6210526315789474,0.38311688311688313
privacy-leakage-v1-breast_cancer-s42,breast_cancer,42,raw,R0_raw_samples,284,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,,0.0,0.0,0.9719298245614035,0.9699588911141562
privacy-leakage-v1-breast_cancer-s42,breast_cancer,42,tree,matched_full,12,0.8028169014084507,0.8977334722015574,0.800591805005266,0.33041522253449906,0.04225352112676056,0.3620476165984589,0.5043936731107206,0.5053009305137827,0.5137262169508279,0.45385634874476544,0.8041958041958043,0.6277440271099908,3.791386288629677,0.9228070175438596,0.9182912844036697
privacy-leakage-v1-breast_cancer-s2026,breast_cancer,2026,granular_ball,R5_center,27,0.795774647887324,0.7640480087288597,0.793770032051282,-0.38009430356331836,0.09507042253521127,0.2875863134815589,0.5711775043936731,0.577501270498537,0.5694712132443785,0.0,-0.2781211718872006,0.5345784485975461,3.293897688884503,0.9157894736842105,0.911746490503716
privacy-leakage-v1-breast_cancer-s2026,breast_cancer,2026,granular_ball,R6_center_radius,27,0.795774647887324,0.7640480087288597,0.793770032051282,0.28217777335125704,0.09507042253521127,0.4047053953404355,0.5061511423550088,0.4631964289989442,0.4751173708920188,0.023891603791449792,0.20682090105010312,0.6111998189250506,3.608102652831729,0.9052631578947369,0.9027291458620385
privacy-leakage-v1-breast_cancer-s2026,breast_cancer,2026,granular_ball,R7_center_radius_count,27,0.795774647887324,0.7640480087288597,0.793770032051282,0.28217777335125704,0.09507042253521127,0.4047053953404355,0.5061511423550088,0.4631964289989442,0.4751173708920188,0.023891603791449792,0.20682090105010312,0.6111998189250506,3.608102652831729,0.9052631578947369,0.9027291458620385
privacy-leakage-v1-breast_cancer-s2026,breast_cancer,2026,granular_ball,R8_center_radius_count_purity,27,0.795774647887324,0.7640480087288597,0.793770032051282,0.28217777335125704,0.09507042253521127,0.4047053953404355,0.5061511423550088,0.4631964289989442,0.4751173708920188,0.023891603791449792,0.20682090105010312,0.6111998189250506,3.608102652831729,0.9052631578947369,0.9027291458620385
privacy-leakage-v1-breast_cancer-s2026,breast_cancer,2026,hierarchical,matched_full,27,0.926056338028169,0.9425184744333681,0.926055421238609,-0.9191238587192133,0.09507042253521127,0.1604700050855658,0.6731107205623902,0.7225566203665368,0.7346058808994317,0.4198676277684464,-0.2510728241717192,0.2467417294884107,2.5490241631242005,0.8947368421052632,0.8920454545454546
privacy-leakage-v1-breast_cancer-s2026,breast_cancer,2026,kmeans,R1_center,27,0.9049295774647887,0.9438823587759758,0.9049283987353542,-0.7582913415894689,0.09507042253521127,0.15111400422382693,0.6520210896309314,0.6880885131665722,0.6971460340993328,0.30759587506350955,-0.42250125789457676,0.2433370522832116,2.513281575838666,0.9052631578947369,0.901735432708884
privacy-leakage-v1-breast_cancer-s2026,breast_cancer,2026,kmeans,R2_center_count,27,0.9049295774647887,0.9438823587759758,0.9049283987353542,-0.6085962871009328,0.09507042253521127,0.15111400422382693,0.648506151142355,0.6817928840530105,0.6964170990857426,0.30219155515024143,-0.40538109114921045,0.2433370522832116,2.513281575838666,0.9052631578947369,0.901735432708884
privacy-leakage-v1-breast_cancer-s2026,breast_cancer,2026,kmeans,R3_center_radius,27,0.9049295774647887,0.9438823587759758,0.9049283987353542,-0.7214810822890092,0.09507042253521127,0.15552824045664745,0.6221441124780316,0.684724530489157,0.6901902643933778,0.35038007437688196,-0.2818713167719247,0.25539929138539486,2.5661696522972903,0.8842105263157894,0.881113400498047
privacy-leakage-v1-breast_cancer-s2026,breast_cancer,2026,kmeans,R4_center_radius_count,27,0.9049295774647887,0.9438823587759758,0.9049283987353542,-0.4582877282907227,0.09507042253521127,0.15552824045664745,0.5957820738137083,0.6669159986474613,0.6730170496664195,0.20491379671141555,0.009782952425923629,0.25539929138539486,2.5661696522972903,0.8842105263157894,0.881113400498047
privacy-leakage-v1-breast_cancer-s2026,breast_cancer,2026,random,matched_full,27,0.852112676056338,0.8765560680454297,0.8512198772638826,-0.013222147133698627,0.09507042253521127,0.6555326879214711,0.4868189806678383,0.4868029144301393,0.4826167531504818,0.7530542218560307,-0.6610671936758893,0.86983294508495,4.636500660032134,0.6947368421052632,0.6939984450011725
privacy-leakage-v1-breast_cancer-s2026,breast_cancer,2026,raw,R0_raw_samples,284,1.0,1.0,1.0,,1.0,0.0,1.0,0.9999999999999999,1.0,,,0.0,0.0,0.9473684210526315,0.9437803290330217
privacy-leakage-v1-breast_cancer-s2026,breast_cancer,2026,tree,matched_full,13,0.823943661971831,0.8302335961910432,0.8210685483870968,-0.10100412145750663,0.045774647887323945,0.3502129742470655,0.4973637961335677,0.49920074445716067,0.4890659747961453,-0.7901744265512676,-0.24175824175824176,0.6041654656716616,3.79738874213286,0.7894736842105263,0.7878411910669976
privacy-leakage-v1-covertype-s1,covertype,1,granular_ball,R5_center,539,0.948,0.9548112769804318,0.9479966717869943,-0.7912953580873004,0.539,0.008731696648371891,0.794,0.8865417126837838,0.873629,0.34176833869105677,-0.83485966806465,0.009168785418609007,0.7098920839308459,0.632,0.44242472629995755
privacy-leakage-v1-covertype-s1,covertype,1,granular_ball,R6_center_radius,539,0.948,0.9548112769804318,0.9479966717869943,-0.3951760198725719,0.539,0.009991961553617063,0.61,0.882985823214083,0.882396,0.2463463481094094,-0.39206760182033507,0.010212182499912265,0.744104177536019,0.656,0.3765723761691432
privacy-leakage-v1-covertype-s1,covertype,1,granular_ball,R7_center_radius_count,539,0.948,0.9548112769804318,0.9479966717869943,-0.3951760198725719,0.539,0.009991961553617063,0.61,0.882985823214083,0.882396,0.2463463481094094,-0.39206760182033507,0.010212182499912265,0.744104177536019,0.656,0.3765723761691432
privacy-leakage-v1-covertype-s1,covertype,1,granular_ball,R8_center_radius_count_purity,539,0.948,0.9548112769804318,0.9479966717869943,-0.3951760198725719,0.539,0.009991961553617063,0.61,0.882985823214083,0.882396,0.2463463481094094,-0.39206760182033507,0.010212182499912265,0.744104177536019,0.656,0.3765723761691432
privacy-leakage-v1-covertype-s1,covertype,1,hierarchical,matched_full,539,0.983,0.9829537272596361,0.982999846998623,-0.4556542121963426,0.539,0.0035219421295631693,0.6035,0.9165241112661922,0.9193039999999999,0.26741675138985455,-0.432875650545426,0.00461814325301013,0.5421820210315604,0.645,0.4165643021900011
privacy-leakage-v1-covertype-s1,covertype,1,kmeans,R1_center,539,0.975,0.976433622937967,0.9749993749843746,-0.8849788098324538,0.539,0.0038283090002546854,0.8555,0.9306252990716651,0.9344129999999999,0.5410163623372785,-0.9107613156646105,0.0050388614717092545,0.5496087375753246,0.652,0.4677885669060979
privacy-leakage-v1-covertype-s1,covertype,1,kmeans,R2_center_count,539,0.975,0.976433622937967,0.9749993749843746,-0.8277730651606873,0.539,0.0038283090002546854,0.877,0.9410311832846995,0.947898,0.5267632281965414,-0.8860982529395297,0.0050388614717092545,0.5496087375753246,0.652,0.4677885669060979
privacy-leakage-v1-covertype-s1,covertype,1,kmeans,R3_center_radius,539,0.975,0.976433622937967,0.9749993749843746,-0.4307280759894403,0.539,0.00383844178266241,0.611,0.9069220578591259,0.9082285000000001,0.2507907247507613,-0.4188717171893247,0.005045537552240807,0.5498834896246046,0.635,0.4514516041218443
privacy-leakage-v1-covertype-s1,covertype,1,kmeans,R4_center_radius_count,539,0.975,0.976433622937967,0.9749993749843746,-0.4303593186334496,0.539,0.00383844178266241,0.611,0.9069308442836094,0.9082385000000001,0.2509242751366067,-0.4187027225713008,0.005045537552240807,0.5498834896246046,0.635,0.4514516041218443
privacy-leakage-v1-covertype-s1,covertype,1,random,matched_full,539,0.684,0.7576461223379574,0.6711060412408045,0.44773221220457776,0.539,0.07333292867449238,0.532,0.5931735046618968,0.5626385,-0.2277241425186589,0.5678734237820123,0.08468442773234547,2.758284289856835,0.477,0.15101658569283138
privacy-leakage-v1-covertype-s1,covertype,1,raw,R0_raw_samples,1000,1.0,1.0,1.0,,1.0,0.0,0.9945,1.0,1.0,,,0.0,0.0,0.652,0.451785574478207
privacy-leakage-v1-covertype-s1,covertype,1,tree,matched_full,197,0.79,0.7905006480103682,0.7897569590446556,-0.010180924989224065,0.197,0.052799208068730376,0.592,0.6358705374058831,0.6237410000000001,0.09812084527777173,-0.6115007878852625,0.05559296400318528,2.193612098974949,0.578,0.3538750672471432
privacy-leakage-v1-covertype-s7,covertype,7,granular_ball,R5_center,541,0.929,0.9380217520870083,0.9289624211207729,-0.7536096783987655,0.541,0.008878548867159998,0.793,0.8753187734553309,0.8631979999999999,0.30853947237889595,-0.8007075842458871,0.009668660296466266,0.7213761579129382,0.622,0.38570503306653314
privacy-leakage-v1-covertype-s7,covertype,7,granular_ball,R6_center_radius,541,0.929,0.9380217520870083,0.9289624211207729,-0.2565242464716325,0.541,0.01013900728048362,0.5955,0.8660685217918653,0.8671279999999999,0.11206281629563707,-0.2356373438235727,0.010604427799108682,0.7508750613827702,0.623,0.3112113626698462
privacy-leakage-v1-covertype-s7,covertype,7,granular_ball,R7_center_radius_count,541,0.929,0.9380217520870083,0.9289624211207729,-0.2565242464716325,0.541,0.01013900728048362,0.5955,0.8660685217918653,0.8671279999999999,0.11206281629563707,-0.2356373438235727,0.010604427799108682,0.7508750613827702,0.623,0.3112113626698462
privacy-leakage-v1-covertype-s7,covertype,7,granular_ball,R8_center_radius_count_purity,541,0.929,0.9380217520870083,0.9289624211207729,-0.2565242464716325,0.541,0.01013900728048362,0.5955,0.8660685217918653,0.8671279999999999,0.11206281629563707,-0.2356373438235727,0.010604427799108682,0.7508750613827702,0.623,0.3112113626698462
privacy-leakage-v1-covertype-s7,covertype,7,hierarchical,matched_full,541,0.979,0.9797179188716756,0.9789998109982989,-0.47333241365817585,0.541,0.003349369370972363,0.607,0.9119433419229377,0.9160209999999999,0.24406328199087918,-0.47328993587246204,0.004405622851528089,0.5230795980628525,0.632,0.3680238014053034
privacy-leakage-v1-covertype-s7,covertype,7,kmeans,R1_center,541,0.967,0.9651098604394418,0.9669991749793745,-0.8797928727291293,0.541,0.003595473550080505,0.8495,0.9319774930479665,0.934428,0.5335112006602674,-0.9062186631655195,0.004862345788071614,0.5274125908316496,0.637,0.39414253320464354
privacy-leakage-v1-covertype-s7,covertype,7,kmeans,R2_center_count,541,0.967,0.9651098604394418,0.9669991749793745,-0.8250980705900739,0.541,0.003595473550080505,0.873,0.9380499963391535,0.944661,0.5164330564456396,-0.8821543006272456,0.004862345788071614,0.5274125908316496,0.637,0.39414253320464354
privacy-leakage-v1-covertype-s7,covertype,7,kmeans,R3_center_radius,541,0.967,0.9651098604394418,0.9669991749793745,-0.4716184286938861,0.541,0.00359769907378939,0.618,0.9106128266501694,0.9103275000000001,0.23649466425087637,-0.468097470308464,0.004868335194339153,0.5277365315612932,0.635,0.4050906420941187
privacy-leakage-v1-covertype-s7,covertype,7,kmeans,R4_center_radius_count,541,0.967,0.9651098604394418,0.9669991749793745,-0.4710351029956078,0.541,0.00359769907378939,0.618,0.9106122752542691,0.9103280000000001,0.2361826873636244,-0.46771067997789356,0.004868335194339153,0.5277365315612932,0.635,0.4050906420941187
