source_dataset_id,task_id,parent_dataset,outer_seed,shadow_release_count,target_release_id,attack_protocol,method,release,attack,threshold,candidate_pool_size,negative_count,number_of_balls,small_ball_ratio,loader_note,roc_auc,pr_auc,tpr_at_1pct_fpr,tpr_at_0_1pct_fpr
uci-51,uci-51_labeled_train_validation,uci-51,7,6,2,real_independent_shadow_target_cross_release,matched_kmeans,release_2,random_forest,0.95,1200,600,32,0.1875,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5507833333333334,0.5736650791254101,0.035,
uci-51,uci-51_labeled_train_validation,uci-51,7,6,3,real_independent_shadow_target_cross_release,granular_ball,release_2,logistic,0.95,1200,600,34,0.2647058823529412,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.562813888888889,0.5629044820629651,0.021666666666666667,
uci-51,uci-51_labeled_train_validation,uci-51,7,6,3,real_independent_shadow_target_cross_release,granular_ball,release_2,random_forest,0.95,1200,600,34,0.2647058823529412,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5659777777777777,0.5648258500813906,0.013333333333333334,
uci-51,uci-51_labeled_train_validation,uci-51,7,6,3,real_independent_shadow_target_cross_release,matched_kmeans,release_2,logistic,0.95,1200,600,34,0.17647058823529413,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5762319444444444,0.5732280460789756,0.02,
uci-51,uci-51_labeled_train_validation,uci-51,7,6,3,real_independent_shadow_target_cross_release,matched_kmeans,release_2,random_forest,0.95,1200,600,34,0.17647058823529413,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5992680555555555,0.5911740863176571,0.03666666666666667,
uci-51,uci-51_labeled_train_validation,uci-51,7,6,4,real_independent_shadow_target_cross_release,granular_ball,release_2,logistic,0.95,1200,600,33,0.24242424242424243,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5689444444444445,0.5940433694784734,0.043333333333333335,
uci-51,uci-51_labeled_train_validation,uci-51,7,6,4,real_independent_shadow_target_cross_release,granular_ball,release_2,random_forest,0.95,1200,600,33,0.24242424242424243,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5823111111111111,0.5945132091414573,0.06,
uci-51,uci-51_labeled_train_validation,uci-51,7,6,4,real_independent_shadow_target_cross_release,matched_kmeans,release_2,logistic,0.95,1200,600,33,0.24242424242424243,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5446527777777779,0.572454120524942,0.028333333333333332,
uci-51,uci-51_labeled_train_validation,uci-51,7,6,4,real_independent_shadow_target_cross_release,matched_kmeans,release_2,random_forest,0.95,1200,600,33,0.24242424242424243,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5486819444444444,0.5673178045229748,0.041666666666666664,
uci-51,uci-51_labeled_train_validation,uci-51,7,6,0,real_independent_shadow_target_cross_release,granular_ball,release_3,logistic,0.95,1200,600,34,0.20588235294117646,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5562888888888888,0.5613663445218591,0.025,
uci-51,uci-51_labeled_train_validation,uci-51,7,6,0,real_independent_shadow_target_cross_release,granular_ball,release_3,random_forest,0.95,1200,600,34,0.20588235294117646,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5758972222222223,0.5844611173761414,0.03333333333333333,
uci-51,uci-51_labeled_train_validation,uci-51,7,6,0,real_independent_shadow_target_cross_release,matched_kmeans,release_3,logistic,0.95,1200,600,34,0.20588235294117646,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.556475,0.560655414188577,0.015,
uci-51,uci-51_labeled_train_validation,uci-51,7,6,0,real_independent_shadow_target_cross_release,matched_kmeans,release_3,random_forest,0.95,1200,600,34,0.20588235294117646,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5740666666666667,0.5838348050833079,0.043333333333333335,
uci-51,uci-51_labeled_train_validation,uci-51,7,6,1,real_independent_shadow_target_cross_release,granular_ball,release_3,logistic,0.95,1200,600,39,0.4358974358974359,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.569463888888889,0.5811473085949619,0.023333333333333334,
uci-51,uci-51_labeled_train_validation,uci-51,7,6,1,real_independent_shadow_target_cross_release,granular_ball,release_3,random_forest,0.95,1200,600,39,0.4358974358974359,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5678097222222223,0.5988316853276245,0.04666666666666667,
uci-51,uci-51_labeled_train_validation,uci-51,7,6,1,real_independent_shadow_target_cross_release,matched_kmeans,release_3,logistic,0.95,1200,600,39,0.41025641025641024,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5554333333333333,0.5558584406966949,0.013333333333333334,
uci-51,uci-51_labeled_train_validation,uci-51,7,6,1,real_independent_shadow_target_cross_release,matched_kmeans,release_3,random_forest,0.95,1200,600,39,0.41025641025641024,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5626208333333333,0.5855958840083647,0.06,
uci-51,uci-51_labeled_train_validation,uci-51,7,6,2,real_independent_shadow_target_cross_release,granular_ball,release_3,logistic,0.95,1200,600,32,0.21875,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.54715,0.571184349851018,0.035,
uci-51,uci-51_labeled_train_validation,uci-51,7,6,2,real_independent_shadow_target_cross_release,granular_ball,release_3,random_forest,0.95,1200,600,32,0.21875,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5941569444444446,0.6006686846676044,0.056666666666666664,
uci-51,uci-51_labeled_train_validation,uci-51,7,6,2,real_independent_shadow_target_cross_release,matched_kmeans,release_3,logistic,0.95,1200,600,32,0.1875,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5826555555555555,0.5883386739505196,0.013333333333333334,
uci-51,uci-51_labeled_train_validation,uci-51,7,6,2,real_independent_shadow_target_cross_release,matched_kmeans,release_3,random_forest,0.95,1200,600,32,0.1875,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5338625,0.5691113660238933,0.04666666666666667,
uci-51,uci-51_labeled_train_validation,uci-51,7,6,3,real_independent_shadow_target_cross_release,granular_ball,release_3,logistic,0.95,1200,600,34,0.2647058823529412,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5629416666666667,0.564808525785311,0.018333333333333333,
uci-51,uci-51_labeled_train_validation,uci-51,7,6,3,real_independent_shadow_target_cross_release,granular_ball,release_3,random_forest,0.95,1200,600,34,0.2647058823529412,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5976902777777778,0.5979759163052978,0.05,
uci-51,uci-51_labeled_train_validation,uci-51,7,6,3,real_independent_shadow_target_cross_release,matched_kmeans,release_3,logistic,0.95,1200,600,34,0.17647058823529413,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5746569444444445,0.5684009734014763,0.016666666666666666,
uci-51,uci-51_labeled_train_validation,uci-51,7,6,3,real_independent_shadow_target_cross_release,matched_kmeans,release_3,random_forest,0.95,1200,600,34,0.17647058823529413,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.597125,0.5925817332275829,0.03833333333333333,
uci-51,uci-51_labeled_train_validation,uci-51,7,6,4,real_independent_shadow_target_cross_release,granular_ball,release_3,logistic,0.95,1200,600,33,0.24242424242424243,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5619194444444444,0.5906166640068455,0.05333333333333334,
uci-51,uci-51_labeled_train_validation,uci-51,7,6,4,real_independent_shadow_target_cross_release,granular_ball,release_3,random_forest,0.95,1200,600,33,0.24242424242424243,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.6077041666666667,0.6263372431198293,0.07166666666666667,
uci-51,uci-51_labeled_train_validation,uci-51,7,6,4,real_independent_shadow_target_cross_release,matched_kmeans,release_3,logistic,0.95,1200,600,33,0.24242424242424243,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5428861111111111,0.5692133062642846,0.028333333333333332,
uci-51,uci-51_labeled_train_validation,uci-51,7,6,4,real_independent_shadow_target_cross_release,matched_kmeans,release_3,random_forest,0.95,1200,600,33,0.24242424242424243,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.57385,0.5889158871659337,0.045,
uci-51,uci-51_labeled_train_validation,uci-51,7,6,0,real_independent_shadow_target_cross_release,granular_ball,release_1,logistic,0.99,1200,600,34,0.20588235294117646,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.550661111111111,0.551053522343987,0.011666666666666667,
uci-51,uci-51_labeled_train_validation,uci-51,7,6,0,real_independent_shadow_target_cross_release,granular_ball,release_1,random_forest,0.99,1200,600,34,0.20588235294117646,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5455013888888889,0.5469788475937902,0.016666666666666666,
uci-51,uci-51_labeled_train_validation,uci-51,7,6,0,real_independent_shadow_target_cross_release,matched_kmeans,release_1,logistic,0.99,1200,600,34,0.20588235294117646,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5509944444444445,0.55073287645241,0.01,
uci-51,uci-51_labeled_train_validation,uci-51,7,6,0,real_independent_shadow_target_cross_release,matched_kmeans,release_1,random_forest,0.99,1200,600,34,0.20588235294117646,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5360694444444445,0.5489472099204642,0.03,
uci-51,uci-51_labeled_train_validation,uci-51,7,6,1,real_independent_shadow_target_cross_release,granular_ball,release_1,logistic,0.99,1200,600,51,0.45098039215686275,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5769555555555557,0.5872628549922261,0.018333333333333333,
uci-51,uci-51_labeled_train_validation,uci-51,7,6,1,real_independent_shadow_target_cross_release,granular_ball,release_1,random_forest,0.99,1200,600,51,0.45098039215686275,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5387305555555555,0.5776085840024182,0.07333333333333333,
uci-51,uci-51_labeled_train_validation,uci-51,7,6,1,real_independent_shadow_target_cross_release,matched_kmeans,release_1,logistic,0.99,1200,600,51,0.4117647058823529,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5622138888888888,0.564614737273403,0.016666666666666666,
uci-51,uci-51_labeled_train_validation,uci-51,7,6,1,real_independent_shadow_target_cross_release,matched_kmeans,release_1,random_forest,0.99,1200,600,51,0.4117647058823529,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5441097222222222,0.5582404268401655,0.043333333333333335,
uci-51,uci-51_labeled_train_validation,uci-51,7,6,2,real_independent_shadow_target_cross_release,granular_ball,release_1,logistic,0.99,1200,600,32,0.21875,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5625152777777778,0.5807978336658914,0.058333333333333334,
uci-51,uci-51_labeled_train_validation,uci-51,7,6,2,real_independent_shadow_target_cross_release,granular_ball,release_1,random_forest,0.99,1200,600,32,0.21875,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5333319444444444,0.5649775370814991,0.04833333333333333,
uci-51,uci-51_labeled_train_validation,uci-51,7,6,2,real_independent_shadow_target_cross_release,matched_kmeans,release_1,logistic,0.99,1200,600,32,0.1875,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5792027777777777,0.5821705092761338,0.016666666666666666,
uci-51,uci-51_labeled_train_validation,uci-51,7,6,2,real_independent_shadow_target_cross_release,matched_kmeans,release_1,random_forest,0.99,1200,600,32,0.1875,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5483444444444445,0.5556709744658166,0.041666666666666664,
uci-51,uci-51_labeled_train_validation,uci-51,7,6,3,real_independent_shadow_target_cross_release,granular_ball,release_1,logistic,0.99,1200,600,40,0.325,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5541444444444444,0.5597254748566255,0.023333333333333334,
uci-51,uci-51_labeled_train_validation,uci-51,7,6,3,real_independent_shadow_target_cross_release,granular_ball,release_1,random_forest,0.99,1200,600,40,0.325,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5368402777777778,0.55004343479352,0.023333333333333334,
uci-51,uci-51_labeled_train_validation,uci-51,7,6,3,real_independent_shadow_target_cross_release,matched_kmeans,release_1,logistic,0.99,1200,600,40,0.175,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5732375000000001,0.5687812804948723,0.013333333333333334,
uci-51,uci-51_labeled_train_validation,uci-51,7,6,3,real_independent_shadow_target_cross_release,matched_kmeans,release_1,random_forest,0.99,1200,600,40,0.175,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5695986111111111,0.570737171862433,0.03166666666666667,
uci-51,uci-51_labeled_train_validation,uci-51,7,6,4,real_independent_shadow_target_cross_release,granular_ball,release_1,logistic,0.99,1200,600,33,0.24242424242424243,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5447166666666667,0.5775855233387696,0.045,
uci-51,uci-51_labeled_train_validation,uci-51,7,6,4,real_independent_shadow_target_cross_release,granular_ball,release_1,random_forest,0.99,1200,600,33,0.24242424242424243,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5174972222222223,0.5391435970523858,0.03666666666666667,
uci-51,uci-51_labeled_train_validation,uci-51,7,6,4,real_independent_shadow_target_cross_release,matched_kmeans,release_1,logistic,0.99,1200,600,33,0.24242424242424243,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5440027777777778,0.5748719626815029,0.03166666666666667,
uci-51,uci-51_labeled_train_validation,uci-51,7,6,4,real_independent_shadow_target_cross_release,matched_kmeans,release_1,random_forest,0.99,1200,600,33,0.24242424242424243,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5401583333333333,0.5462684251648672,0.025,
uci-51,uci-51_labeled_train_validation,uci-51,7,6,0,real_independent_shadow_target_cross_release,granular_ball,release_2,logistic,0.99,1200,600,34,0.20588235294117646,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5583638888888889,0.5577710220618602,0.013333333333333334,
uci-51,uci-51_labeled_train_validation,uci-51,7,6,0,real_independent_shadow_target_cross_release,granular_ball,release_2,random_forest,0.99,1200,600,34,0.20588235294117646,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5671263888888889,0.5744858691636413,0.03166666666666667,
uci-51,uci-51_labeled_train_validation,uci-51,7,6,0,real_independent_shadow_target_cross_release,matched_kmeans,release_2,logistic,0.99,1200,600,34,0.20588235294117646,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5558583333333333,0.5569719997969749,0.01,
uci-51,uci-51_labeled_train_validation,uci-51,7,6,0,real_independent_shadow_target_cross_release,matched_kmeans,release_2,random_forest,0.99,1200,600,34,0.20588235294117646,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5636680555555555,0.5843367904891452,0.043333333333333335,
uci-51,uci-51_labeled_train_validation,uci-51,7,6,1,real_independent_shadow_target_cross_release,granular_ball,release_2,logistic,0.99,1200,600,51,0.45098039215686275,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.588425,0.5969162051092181,0.016666666666666666,
uci-51,uci-51_labeled_train_validation,uci-51,7,6,1,real_independent_shadow_target_cross_release,granular_ball,release_2,random_forest,0.99,1200,600,51,0.45098039215686275,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5837027777777777,0.606526588549078,0.06,
uci-51,uci-51_labeled_train_validation,uci-51,7,6,1,real_independent_shadow_target_cross_release,matched_kmeans,release_2,logistic,0.99,1200,600,51,0.4117647058823529,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5675027777777779,0.5691785536032234,0.016666666666666666,
uci-51,uci-51_labeled_train_validation,uci-51,7,6,1,real_independent_shadow_target_cross_release,matched_kmeans,release_2,random_forest,0.99,1200,600,51,0.4117647058823529,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5740027777777778,0.5822216706688836,0.06166666666666667,
uci-51,uci-51_labeled_train_validation,uci-51,7,6,2,real_independent_shadow_target_cross_release,granular_ball,release_2,logistic,0.99,1200,600,32,0.21875,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5551194444444444,0.5787350067610322,0.065,
uci-51,uci-51_labeled_train_validation,uci-51,7,6,2,real_independent_shadow_target_cross_release,granular_ball,release_2,random_forest,0.99,1200,600,32,0.21875,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5818472222222222,0.5920112495217394,0.04833333333333333,
uci-51,uci-51_labeled_train_validation,uci-51,7,6,2,real_independent_shadow_target_cross_release,matched_kmeans,release_2,logistic,0.99,1200,600,32,0.1875,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5827777777777777,0.5853779167557854,0.016666666666666666,
uci-51,uci-51_labeled_train_validation,uci-51,7,6,2,real_independent_shadow_target_cross_release,matched_kmeans,release_2,random_forest,0.99,1200,600,32,0.1875,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5507833333333334,0.5736650791254101,0.035,
uci-51,uci-51_labeled_train_validation,uci-51,7,6,3,real_independent_shadow_target_cross_release,granular_ball,release_2,logistic,0.99,1200,600,40,0.325,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5767222222222222,0.5749979728543221,0.023333333333333334,
uci-51,uci-51_labeled_train_validation,uci-51,7,6,3,real_independent_shadow_target_cross_release,granular_ball,release_2,random_forest,0.99,1200,600,40,0.325,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5748652777777778,0.5748964147312157,0.021666666666666667,
uci-51,uci-51_labeled_train_validation,uci-51,7,6,3,real_independent_shadow_target_cross_release,matched_kmeans,release_2,logistic,0.99,1200,600,40,0.175,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.581573611111111,0.5770990947906119,0.02,
uci-51,uci-51_labeled_train_validation,uci-51,7,6,3,real_independent_shadow_target_cross_release,matched_kmeans,release_2,random_forest,0.99,1200,600,40,0.175,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.58965,0.5806721630728751,0.03333333333333333,
uci-51,uci-51_labeled_train_validation,uci-51,7,6,4,real_independent_shadow_target_cross_release,granular_ball,release_2,logistic,0.99,1200,600,33,0.24242424242424243,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5689444444444445,0.5940433694784734,0.043333333333333335,
uci-51,uci-51_labeled_train_validation,uci-51,7,6,4,real_independent_shadow_target_cross_release,granular_ball,release_2,random_forest,0.99,1200,600,33,0.24242424242424243,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5823111111111111,0.5945132091414573,0.06,
uci-51,uci-51_labeled_train_validation,uci-51,7,6,4,real_independent_shadow_target_cross_release,matched_kmeans,release_2,logistic,0.99,1200,600,33,0.24242424242424243,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5446527777777779,0.572454120524942,0.028333333333333332,
uci-51,uci-51_labeled_train_validation,uci-51,7,6,4,real_independent_shadow_target_cross_release,matched_kmeans,release_2,random_forest,0.99,1200,600,33,0.24242424242424243,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5486819444444444,0.5673178045229748,0.041666666666666664,
uci-51,uci-51_labeled_train_validation,uci-51,7,6,0,real_independent_shadow_target_cross_release,granular_ball,release_3,logistic,0.99,1200,600,34,0.20588235294117646,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5562888888888888,0.5613663445218591,0.025,
uci-51,uci-51_labeled_train_validation,uci-51,7,6,0,real_independent_shadow_target_cross_release,granular_ball,release_3,random_forest,0.99,1200,600,34,0.20588235294117646,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5758972222222223,0.5844611173761414,0.03333333333333333,
uci-51,uci-51_labeled_train_validation,uci-51,7,6,0,real_independent_shadow_target_cross_release,matched_kmeans,release_3,logistic,0.99,1200,600,34,0.20588235294117646,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.556475,0.560655414188577,0.015,
uci-51,uci-51_labeled_train_validation,uci-51,7,6,0,real_independent_shadow_target_cross_release,matched_kmeans,release_3,random_forest,0.99,1200,600,34,0.20588235294117646,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5740666666666667,0.5838348050833079,0.043333333333333335,
uci-51,uci-51_labeled_train_validation,uci-51,7,6,1,real_independent_shadow_target_cross_release,granular_ball,release_3,logistic,0.99,1200,600,51,0.45098039215686275,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5827,0.5945307182580986,0.016666666666666666,
uci-51,uci-51_labeled_train_validation,uci-51,7,6,1,real_independent_shadow_target_cross_release,granular_ball,release_3,random_forest,0.99,1200,600,51,0.45098039215686275,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.57585,0.6047892776901501,0.04666666666666667,
uci-51,uci-51_labeled_train_validation,uci-51,7,6,1,real_independent_shadow_target_cross_release,matched_kmeans,release_3,logistic,0.99,1200,600,51,0.4117647058823529,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5633333333333334,0.5610397968649571,0.016666666666666666,
uci-51,uci-51_labeled_train_validation,uci-51,7,6,1,real_independent_shadow_target_cross_release,matched_kmeans,release_3,random_forest,0.99,1200,600,51,0.4117647058823529,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5978361111111111,0.6028518303978541,0.06333333333333334,
uci-51,uci-51_labeled_train_validation,uci-51,7,6,2,real_independent_shadow_target_cross_release,granular_ball,release_3,logistic,0.99,1200,600,32,0.21875,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.54715,0.571184349851018,0.035,
uci-51,uci-51_labeled_train_validation,uci-51,7,6,2,real_independent_shadow_target_cross_release,granular_ball,release_3,random_forest,0.99,1200,600,32,0.21875,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5941569444444446,0.6006686846676044,0.056666666666666664,
uci-51,uci-51_labeled_train_validation,uci-51,7,6,2,real_independent_shadow_target_cross_release,matched_kmeans,release_3,logistic,0.99,1200,600,32,0.1875,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5826555555555555,0.5883386739505196,0.013333333333333334,
uci-51,uci-51_labeled_train_validation,uci-51,7,6,2,real_independent_shadow_target_cross_release,matched_kmeans,release_3,random_forest,0.99,1200,600,32,0.1875,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5338625,0.5691113660238933,0.04666666666666667,
uci-51,uci-51_labeled_train_validation,uci-51,7,6,3,real_independent_shadow_target_cross_release,granular_ball,release_3,logistic,0.99,1200,600,40,0.325,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5729416666666667,0.574720370407671,0.02,
uci-51,uci-51_labeled_train_validation,uci-51,7,6,3,real_independent_shadow_target_cross_release,granular_ball,release_3,random_forest,0.99,1200,600,40,0.325,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.6025097222222222,0.605462794471649,0.06,
uci-51,uci-51_labeled_train_validation,uci-51,7,6,3,real_independent_shadow_target_cross_release,matched_kmeans,release_3,logistic,0.99,1200,600,40,0.175,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5775097222222222,0.5698440315331443,0.016666666666666666,
uci-51,uci-51_labeled_train_validation,uci-51,7,6,3,real_independent_shadow_target_cross_release,matched_kmeans,release_3,random_forest,0.99,1200,600,40,0.175,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.6085388888888889,0.6048305650337085,0.03833333333333333,
uci-51,uci-51_labeled_train_validation,uci-51,7,6,4,real_independent_shadow_target_cross_release,granular_ball,release_3,logistic,0.99,1200,600,33,0.24242424242424243,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5619194444444444,0.5906166640068455,0.05333333333333334,
uci-51,uci-51_labeled_train_validation,uci-51,7,6,4,real_independent_shadow_target_cross_release,granular_ball,release_3,random_forest,0.99,1200,600,33,0.24242424242424243,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.6077041666666667,0.6263372431198293,0.07166666666666667,
uci-51,uci-51_labeled_train_validation,uci-51,7,6,4,real_independent_shadow_target_cross_release,matched_kmeans,release_3,logistic,0.99,1200,600,33,0.24242424242424243,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5428861111111111,0.5692133062642846,0.028333333333333332,
uci-51,uci-51_labeled_train_validation,uci-51,7,6,4,real_independent_shadow_target_cross_release,matched_kmeans,release_3,random_forest,0.99,1200,600,33,0.24242424242424243,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.57385,0.5889158871659337,0.045,
uci-51,uci-51_labeled_train_validation,uci-51,21,6,0,real_independent_shadow_target_cross_release,granular_ball,release_1,logistic,0.9,1200,600,35,0.3142857142857143,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5373555555555556,0.5388030646204375,0.013333333333333334,
