dataset,source,seed,threshold,release,method,attack,n,d,classes,number_of_balls,mean_ball_size,median_ball_size,min_ball_size,max_ball_size,singleton_count,fraction_size_le_2,fraction_size_le_5,mean_radius,median_radius,purity_mean,purity_median,purity_q25,purity_q75,base_dataset,training_label_noise,split_protocol,roc_auc,pr_auc,tpr_at_1pct_fpr,tpr_at_0_1pct_fpr
musk1_group_trainnoise0,UCI id=74 cached official retrieval; molecule_name group split,2,0.9,release_1,matched_kmeans,random_forest,476,166,2,53,4.509433962264151,4.0,1,13,9,0.32075471698113206,0.6792452830188679,4.321409241792295,5.155153234072664,0.9294568115322832,1.0,1.0,1.0,musk1,0.0,StratifiedGroupKFold_by_molecule,0.8591393829336467,0.8465378849151661,0.189873417721519,nan
musk1_group_trainnoise0,UCI id=74 cached official retrieval; molecule_name group split,2,0.9,release_2,granular_ball,logistic,476,166,2,53,4.509433962264151,2.0,1,26,11,0.5471698113207547,0.7924528301886793,3.9320468449144403,3.9454683028014284,0.9179204443355385,1.0,1.0,1.0,musk1,0.0,StratifiedGroupKFold_by_molecule,0.850647154124161,0.8112622236242367,0.04219409282700422,nan
musk1_group_trainnoise0,UCI id=74 cached official retrieval; molecule_name group split,2,0.9,release_2,granular_ball,random_forest,476,166,2,53,4.509433962264151,2.0,1,26,11,0.5471698113207547,0.7924528301886793,3.9320468449144403,3.9454683028014284,0.9179204443355385,1.0,1.0,1.0,musk1,0.0,StratifiedGroupKFold_by_molecule,0.8681301073545906,0.875225704583435,0.27848101265822783,nan
musk1_group_trainnoise0,UCI id=74 cached official retrieval; molecule_name group split,2,0.9,release_2,matched_kmeans,logistic,476,166,2,53,4.509433962264151,4.0,1,13,9,0.32075471698113206,0.6792452830188679,4.321409241792295,5.155153234072664,0.9294568115322832,1.0,1.0,1.0,musk1,0.0,StratifiedGroupKFold_by_molecule,0.8838327191155264,0.8709969856922968,0.16455696202531644,nan
musk1_group_trainnoise0,UCI id=74 cached official retrieval; molecule_name group split,2,0.9,release_2,matched_kmeans,random_forest,476,166,2,53,4.509433962264151,4.0,1,13,9,0.32075471698113206,0.6792452830188679,4.321409241792295,5.155153234072664,0.9294568115322832,1.0,1.0,1.0,musk1,0.0,StratifiedGroupKFold_by_molecule,0.892645409389521,0.8908760947960175,0.3037974683544304,nan
musk1_group_trainnoise0,UCI id=74 cached official retrieval; molecule_name group split,2,0.9,release_3,granular_ball,logistic,476,166,2,53,4.509433962264151,2.0,1,26,11,0.5471698113207547,0.7924528301886793,3.9320468449144403,3.9454683028014284,0.9179204443355385,1.0,1.0,1.0,musk1,0.0,StratifiedGroupKFold_by_molecule,0.8537983585251652,0.8356301533487833,0.07172995780590717,nan
musk1_group_trainnoise0,UCI id=74 cached official retrieval; molecule_name group split,2,0.9,release_3,granular_ball,random_forest,476,166,2,53,4.509433962264151,2.0,1,26,11,0.5471698113207547,0.7924528301886793,3.9320468449144403,3.9454683028014284,0.9179204443355385,1.0,1.0,1.0,musk1,0.0,StratifiedGroupKFold_by_molecule,0.8766401395787713,0.8871356692750916,0.37130801687763715,nan
musk1_group_trainnoise0,UCI id=74 cached official retrieval; molecule_name group split,2,0.9,release_3,matched_kmeans,logistic,476,166,2,53,4.509433962264151,4.0,1,13,9,0.32075471698113206,0.6792452830188679,4.321409241792295,5.155153234072664,0.9294568115322832,1.0,1.0,1.0,musk1,0.0,StratifiedGroupKFold_by_molecule,0.8834588474069327,0.868206704669003,0.18143459915611815,nan
musk1_group_trainnoise0,UCI id=74 cached official retrieval; molecule_name group split,2,0.9,release_3,matched_kmeans,random_forest,476,166,2,53,4.509433962264151,4.0,1,13,9,0.32075471698113206,0.6792452830188679,4.321409241792295,5.155153234072664,0.9294568115322832,1.0,1.0,1.0,musk1,0.0,StratifiedGroupKFold_by_molecule,0.8957075967170504,0.8930287744806705,0.29957805907172996,nan
musk1_group_trainnoise0,UCI id=74 cached official retrieval; molecule_name group split,2,0.95,release_1,granular_ball,logistic,476,166,2,62,3.8548387096774195,2.0,1,26,15,0.5645161290322581,0.8387096774193549,3.6122582413443793,3.6424829798007945,0.9347507331378299,1.0,1.0,1.0,musk1,0.0,StratifiedGroupKFold_by_molecule,0.8711210810233402,0.8515207556435799,0.09282700421940929,nan
