dataset,source,seed,threshold,release,method,attack,n,d,classes,number_of_balls,mean_ball_size,median_ball_size,min_ball_size,max_ball_size,singleton_count,fraction_size_le_2,fraction_size_le_5,mean_radius,median_radius,purity_mean,purity_median,purity_q25,purity_q75,roc_auc,pr_auc,tpr_at_1pct_fpr,tpr_at_0_1pct_fpr
sonar,UCI id=151 via ucimlrepo,2026,0.95,release_1,granular_ball,random_forest,208,60,2,48,2.1666666666666665,1.5,1,11,24,0.7916666666666666,0.9375,1.906816350525968,0.8328783601006089,0.9166666666666666,1.0,1.0,1.0,0.810835798816568,0.8333747586011733,0.2980769230769231,nan
sonar,UCI id=151 via ucimlrepo,2026,0.95,release_1,matched_kmeans,logistic,208,60,2,48,2.1666666666666665,1.0,1,12,34,0.7291666666666666,0.9375,1.0226927924227007,0.0,0.9492063492063493,1.0,1.0,1.0,0.8843380177514792,0.8907584991997171,0.47115384615384615,nan
sonar,UCI id=151 via ucimlrepo,2026,0.95,release_1,matched_kmeans,random_forest,208,60,2,48,2.1666666666666665,1.0,1,12,34,0.7291666666666666,0.9375,1.0226927924227007,0.0,0.9492063492063493,1.0,1.0,1.0,0.8841531065088757,0.8880019356314267,0.4326923076923077,nan
sonar,UCI id=151 via ucimlrepo,2026,0.95,release_2,granular_ball,logistic,208,60,2,48,2.1666666666666665,1.5,1,11,24,0.7916666666666666,0.9375,1.906816350525968,0.8328783601006089,0.9166666666666666,1.0,1.0,1.0,0.8904400887573964,0.8842407451154533,0.3173076923076923,nan
sonar,UCI id=151 via ucimlrepo,2026,0.95,release_2,granular_ball,random_forest,208,60,2,48,2.1666666666666665,1.5,1,11,24,0.7916666666666666,0.9375,1.906816350525968,0.8328783601006089,0.9166666666666666,1.0,1.0,1.0,0.8982988165680474,0.8982349642104647,0.33653846153846156,nan
sonar,UCI id=151 via ucimlrepo,2026,0.95,release_2,matched_kmeans,logistic,208,60,2,48,2.1666666666666665,1.0,1,12,34,0.7291666666666666,0.9375,1.0226927924227007,0.0,0.9492063492063493,1.0,1.0,1.0,0.8955251479289941,0.8995948980346489,0.49038461538461536,nan
sonar,UCI id=151 via ucimlrepo,2026,0.95,release_2,matched_kmeans,random_forest,208,60,2,48,2.1666666666666665,1.0,1,12,34,0.7291666666666666,0.9375,1.0226927924227007,0.0,0.9492063492063493,1.0,1.0,1.0,0.8911797337278106,0.8966666528312954,0.5096153846153846,nan
sonar,UCI id=151 via ucimlrepo,2026,0.95,release_3,granular_ball,logistic,208,60,2,48,2.1666666666666665,1.5,1,11,24,0.7916666666666666,0.9375,1.906816350525968,0.8328783601006089,0.9166666666666666,1.0,1.0,1.0,0.8809171597633136,0.8726639276260773,0.15384615384615385,nan
sonar,UCI id=151 via ucimlrepo,2026,0.95,release_3,granular_ball,random_forest,208,60,2,48,2.1666666666666665,1.5,1,11,24,0.7916666666666666,0.9375,1.906816350525968,0.8328783601006089,0.9166666666666666,1.0,1.0,1.0,0.9131841715976331,0.911090604530997,0.3173076923076923,nan
sonar,UCI id=151 via ucimlrepo,2026,0.95,release_3,matched_kmeans,logistic,208,60,2,48,2.1666666666666665,1.0,1,12,34,0.7291666666666666,0.9375,1.0226927924227007,0.0,0.9492063492063493,1.0,1.0,1.0,0.8846153846153846,0.889709989394107,0.4423076923076923,nan
sonar,UCI id=151 via ucimlrepo,2026,0.95,release_3,matched_kmeans,random_forest,208,60,2,48,2.1666666666666665,1.0,1,12,34,0.7291666666666666,0.9375,1.0226927924227007,0.0,0.9492063492063493,1.0,1.0,1.0,0.8876664201183432,0.8930090143605963,0.5,nan
sonar,UCI id=151 via ucimlrepo,2026,0.99,release_1,granular_ball,logistic,208,60,2,48,2.1666666666666665,1.5,1,11,24,0.7916666666666666,0.9375,1.906816350525968,0.8328783601006089,0.9166666666666666,1.0,1.0,1.0,0.8443971893491123,0.8619363380963472,0.2692307692307692,nan
sonar,UCI id=151 via ucimlrepo,2026,0.99,release_1,granular_ball,random_forest,208,60,2,48,2.1666666666666665,1.5,1,11,24,0.7916666666666666,0.9375,1.906816350525968,0.8328783601006089,0.9166666666666666,1.0,1.0,1.0,0.810835798816568,0.8333747586011733,0.2980769230769231,nan
sonar,UCI id=151 via ucimlrepo,2026,0.99,release_1,matched_kmeans,logistic,208,60,2,48,2.1666666666666665,1.0,1,12,34,0.7291666666666666,0.9375,1.0226927924227007,0.0,0.9492063492063493,1.0,1.0,1.0,0.8843380177514792,0.8907584991997171,0.47115384615384615,nan
sonar,UCI id=151 via ucimlrepo,2026,0.99,release_1,matched_kmeans,random_forest,208,60,2,48,2.1666666666666665,1.0,1,12,34,0.7291666666666666,0.9375,1.0226927924227007,0.0,0.9492063492063493,1.0,1.0,1.0,0.8841531065088757,0.8880019356314267,0.4326923076923077,nan
sonar,UCI id=151 via ucimlrepo,2026,0.99,release_2,granular_ball,logistic,208,60,2,48,2.1666666666666665,1.5,1,11,24,0.7916666666666666,0.9375,1.906816350525968,0.8328783601006089,0.9166666666666666,1.0,1.0,1.0,0.8904400887573964,0.8842407451154533,0.3173076923076923,nan
sonar,UCI id=151 via ucimlrepo,2026,0.99,release_2,granular_ball,random_forest,208,60,2,48,2.1666666666666665,1.5,1,11,24,0.7916666666666666,0.9375,1.906816350525968,0.8328783601006089,0.9166666666666666,1.0,1.0,1.0,0.8982988165680474,0.8982349642104647,0.33653846153846156,nan
sonar,UCI id=151 via ucimlrepo,2026,0.99,release_2,matched_kmeans,logistic,208,60,2,48,2.1666666666666665,1.0,1,12,34,0.7291666666666666,0.9375,1.0226927924227007,0.0,0.9492063492063493,1.0,1.0,1.0,0.8955251479289941,0.8995948980346489,0.49038461538461536,nan
sonar,UCI id=151 via ucimlrepo,2026,0.99,release_2,matched_kmeans,random_forest,208,60,2,48,2.1666666666666665,1.0,1,12,34,0.7291666666666666,0.9375,1.0226927924227007,0.0,0.9492063492063493,1.0,1.0,1.0,0.8911797337278106,0.8966666528312954,0.5096153846153846,nan
sonar,UCI id=151 via ucimlrepo,2026,0.99,release_3,granular_ball,logistic,208,60,2,48,2.1666666666666665,1.5,1,11,24,0.7916666666666666,0.9375,1.906816350525968,0.8328783601006089,0.9166666666666666,1.0,1.0,1.0,0.8809171597633136,0.8726639276260773,0.15384615384615385,nan
sonar,UCI id=151 via ucimlrepo,2026,0.99,release_3,granular_ball,random_forest,208,60,2,48,2.1666666666666665,1.5,1,11,24,0.7916666666666666,0.9375,1.906816350525968,0.8328783601006089,0.9166666666666666,1.0,1.0,1.0,0.9131841715976331,0.911090604530997,0.3173076923076923,nan
sonar,UCI id=151 via ucimlrepo,2026,0.99,release_3,matched_kmeans,logistic,208,60,2,48,2.1666666666666665,1.0,1,12,34,0.7291666666666666,0.9375,1.0226927924227007,0.0,0.9492063492063493,1.0,1.0,1.0,0.8846153846153846,0.889709989394107,0.4423076923076923,nan
sonar,UCI id=151 via ucimlrepo,2026,0.99,release_3,matched_kmeans,random_forest,208,60,2,48,2.1666666666666665,1.0,1,12,34,0.7291666666666666,0.9375,1.0226927924227007,0.0,0.9492063492063493,1.0,1.0,1.0,0.8876664201183432,0.8930090143605963,0.5,nan
spambase,UCI id=94 via ucimlrepo,1,0.7,release_1,granular_ball,logistic,4601,57,2,2,1150.0,1150.0,698,1602,0,0.0,0.0,6.13608998261523,6.13608998261523,0.865147076183424,0.865147076183424,0.8464312159943337,0.8838629363725143,0.49957258979206054,0.5049325668723625,0.01565217391304348,0.0026086956521739132
spambase,UCI id=94 via ucimlrepo,1,0.7,release_1,granular_ball,random_forest,4601,57,2,2,1150.0,1150.0,698,1602,0,0.0,0.0,6.13608998261523,6.13608998261523,0.865147076183424,0.865147076183424,0.8464312159943337,0.8838629363725143,0.5104628544423441,0.5054358498482114,0.012608695652173913,0.0004347826086956522
spambase,UCI id=94 via ucimlrepo,1,0.7,release_1,matched_kmeans,logistic,4601,57,2,2,1150.0,1150.0,698,1602,0,0.0,0.0,6.13608998261523,6.13608998261523,0.865147076183424,0.865147076183424,0.8464312159943337,0.8838629363725143,0.49957258979206054,0.5049325668723625,0.01565217391304348,0.0026086956521739132
spambase,UCI id=94 via ucimlrepo,1,0.7,release_1,matched_kmeans,random_forest,4601,57,2,2,1150.0,1150.0,698,1602,0,0.0,0.0,6.13608998261523,6.13608998261523,0.865147076183424,0.865147076183424,0.8464312159943337,0.8838629363725143,0.5104628544423441,0.5054358498482114,0.012608695652173913,0.0004347826086956522
spambase,UCI id=94 via ucimlrepo,1,0.7,release_2,granular_ball,logistic,4601,57,2,2,1150.0,1150.0,698,1602,0,0.0,0.0,6.13608998261523,6.13608998261523,0.865147076183424,0.865147076183424,0.8464312159943337,0.8838629363725143,0.48617069943289226,0.4922507418232901,0.00782608695652174,0.0
spambase,UCI id=94 via ucimlrepo,1,0.7,release_2,granular_ball,random_forest,4601,57,2,2,1150.0,1150.0,698,1602,0,0.0,0.0,6.13608998261523,6.13608998261523,0.865147076183424,0.865147076183424,0.8464312159943337,0.8838629363725143,0.5068330812854442,0.500260655608403,0.005652173913043478,0.0004347826086956522
spambase,UCI id=94 via ucimlrepo,1,0.7,release_2,matched_kmeans,logistic,4601,57,2,2,1150.0,1150.0,698,1602,0,0.0,0.0,6.13608998261523,6.13608998261523,0.865147076183424,0.865147076183424,0.8464312159943337,0.8838629363725143,0.48617069943289226,0.4922507418232901,0.00782608695652174,0.0
spambase,UCI id=94 via ucimlrepo,1,0.7,release_2,matched_kmeans,random_forest,4601,57,2,2,1150.0,1150.0,698,1602,0,0.0,0.0,6.13608998261523,6.13608998261523,0.865147076183424,0.865147076183424,0.8464312159943337,0.8838629363725143,0.5068330812854442,0.500260655608403,0.005652173913043478,0.0004347826086956522
spambase,UCI id=94 via ucimlrepo,1,0.7,release_3,granular_ball,logistic,4601,57,2,2,1150.0,1150.0,698,1602,0,0.0,0.0,6.13608998261523,6.13608998261523,0.865147076183424,0.865147076183424,0.8464312159943337,0.8838629363725143,0.48613421550094515,0.4922213356201285,0.00782608695652174,0.0
spambase,UCI id=94 via ucimlrepo,1,0.7,release_3,granular_ball,random_forest,4601,57,2,2,1150.0,1150.0,698,1602,0,0.0,0.0,6.13608998261523,6.13608998261523,0.865147076183424,0.865147076183424,0.8464312159943337,0.8838629363725143,0.5043022684310019,0.4972192495504157,0.00782608695652174,0.0004347826086956522
spambase,UCI id=94 via ucimlrepo,1,0.7,release_3,matched_kmeans,logistic,4601,57,2,2,1150.0,1150.0,698,1602,0,0.0,0.0,6.13608998261523,6.13608998261523,0.865147076183424,0.865147076183424,0.8464312159943337,0.8838629363725143,0.48613421550094515,0.4922213356201285,0.00782608695652174,0.0
spambase,UCI id=94 via ucimlrepo,1,0.7,release_3,matched_kmeans,random_forest,4601,57,2,2,1150.0,1150.0,698,1602,0,0.0,0.0,6.13608998261523,6.13608998261523,0.865147076183424,0.865147076183424,0.8464312159943337,0.8838629363725143,0.5043022684310019,0.4972192495504157,0.00782608695652174,0.0004347826086956522
spambase,UCI id=94 via ucimlrepo,1,0.8,release_1,granular_ball,logistic,4601,57,2,2,1150.0,1150.0,698,1602,0,0.0,0.0,6.13608998261523,6.13608998261523,0.865147076183424,0.865147076183424,0.8464312159943337,0.8838629363725143,0.49957258979206054,0.5049325668723625,0.01565217391304348,0.0026086956521739132
spambase,UCI id=94 via ucimlrepo,1,0.8,release_1,granular_ball,random_forest,4601,57,2,2,1150.0,1150.0,698,1602,0,0.0,0.0,6.13608998261523,6.13608998261523,0.865147076183424,0.865147076183424,0.8464312159943337,0.8838629363725143,0.5104628544423441,0.5054358498482114,0.012608695652173913,0.0004347826086956522
spambase,UCI id=94 via ucimlrepo,1,0.8,release_1,matched_kmeans,logistic,4601,57,2,2,1150.0,1150.0,698,1602,0,0.0,0.0,6.13608998261523,6.13608998261523,0.865147076183424,0.865147076183424,0.8464312159943337,0.8838629363725143,0.49957258979206054,0.5049325668723625,0.01565217391304348,0.0026086956521739132
spambase,UCI id=94 via ucimlrepo,1,0.8,release_1,matched_kmeans,random_forest,4601,57,2,2,1150.0,1150.0,698,1602,0,0.0,0.0,6.13608998261523,6.13608998261523,0.865147076183424,0.865147076183424,0.8464312159943337,0.8838629363725143,0.5104628544423441,0.5054358498482114,0.012608695652173913,0.0004347826086956522
spambase,UCI id=94 via ucimlrepo,1,0.8,release_2,granular_ball,logistic,4601,57,2,2,1150.0,1150.0,698,1602,0,0.0,0.0,6.13608998261523,6.13608998261523,0.865147076183424,0.865147076183424,0.8464312159943337,0.8838629363725143,0.48617069943289226,0.4922507418232901,0.00782608695652174,0.0
spambase,UCI id=94 via ucimlrepo,1,0.8,release_2,granular_ball,random_forest,4601,57,2,2,1150.0,1150.0,698,1602,0,0.0,0.0,6.13608998261523,6.13608998261523,0.865147076183424,0.865147076183424,0.8464312159943337,0.8838629363725143,0.5068330812854442,0.500260655608403,0.005652173913043478,0.0004347826086956522
spambase,UCI id=94 via ucimlrepo,1,0.8,release_2,matched_kmeans,logistic,4601,57,2,2,1150.0,1150.0,698,1602,0,0.0,0.0,6.13608998261523,6.13608998261523,0.865147076183424,0.865147076183424,0.8464312159943337,0.8838629363725143,0.48617069943289226,0.4922507418232901,0.00782608695652174,0.0
spambase,UCI id=94 via ucimlrepo,1,0.8,release_2,matched_kmeans,random_forest,4601,57,2,2,1150.0,1150.0,698,1602,0,0.0,0.0,6.13608998261523,6.13608998261523,0.865147076183424,0.865147076183424,0.8464312159943337,0.8838629363725143,0.5068330812854442,0.500260655608403,0.005652173913043478,0.0004347826086956522
spambase,UCI id=94 via ucimlrepo,1,0.8,release_3,granular_ball,logistic,4601,57,2,2,1150.0,1150.0,698,1602,0,0.0,0.0,6.13608998261523,6.13608998261523,0.865147076183424,0.865147076183424,0.8464312159943337,0.8838629363725143,0.48613421550094515,0.4922213356201285,0.00782608695652174,0.0
spambase,UCI id=94 via ucimlrepo,1,0.8,release_3,granular_ball,random_forest,4601,57,2,2,1150.0,1150.0,698,1602,0,0.0,0.0,6.13608998261523,6.13608998261523,0.865147076183424,0.865147076183424,0.8464312159943337,0.8838629363725143,0.5043022684310019,0.4972192495504157,0.00782608695652174,0.0004347826086956522
spambase,UCI id=94 via ucimlrepo,1,0.8,release_3,matched_kmeans,logistic,4601,57,2,2,1150.0,1150.0,698,1602,0,0.0,0.0,6.13608998261523,6.13608998261523,0.865147076183424,0.865147076183424,0.8464312159943337,0.8838629363725143,0.48613421550094515,0.4922213356201285,0.00782608695652174,0.0
spambase,UCI id=94 via ucimlrepo,1,0.8,release_3,matched_kmeans,random_forest,4601,57,2,2,1150.0,1150.0,698,1602,0,0.0,0.0,6.13608998261523,6.13608998261523,0.865147076183424,0.865147076183424,0.8464312159943337,0.8838629363725143,0.5043022684310019,0.4972192495504157,0.00782608695652174,0.0004347826086956522
spambase,UCI id=94 via ucimlrepo,1,0.9,release_1,granular_ball,logistic,4601,57,2,206,11.16504854368932,2.0,1,698,78,0.587378640776699,0.7669902912621359,1.2630070803589932,0.9446282809514801,0.9525438361732296,1.0,1.0,1.0,0.5492431001890359,0.5535588926301985,0.012608695652173913,0.0008695652173913044
spambase,UCI id=94 via ucimlrepo,1,0.9,release_1,granular_ball,random_forest,4601,57,2,206,11.16504854368932,2.0,1,698,78,0.587378640776699,0.7669902912621359,1.2630070803589932,0.9446282809514801,0.9525438361732296,1.0,1.0,1.0,0.5359826086956522,0.5498553001397444,0.03130434782608696,0.0008695652173913044
spambase,UCI id=94 via ucimlrepo,1,0.9,release_1,matched_kmeans,logistic,4601,57,2,206,11.16504854368932,5.5,1,164,40,0.3106796116504854,0.5,2.4252514339133104,2.8368807756414673,0.9317829151364306,1.0,0.9230769230769231,1.0,0.5926300567107751,0.5742957930118833,0.01956521739130435,0.003043478260869565
spambase,UCI id=94 via ucimlrepo,1,0.9,release_1,matched_kmeans,random_forest,4601,57,2,206,11.16504854368932,5.5,1,164,40,0.3106796116504854,0.5,2.4252514339133104,2.8368807756414673,0.9317829151364306,1.0,0.9230769230769231,1.0,0.588363988657845,0.566881443406944,0.013043478260869565,0.0026086956521739132
spambase,UCI id=94 via ucimlrepo,1,0.9,release_2,granular_ball,logistic,4601,57,2,206,11.16504854368932,2.0,1,698,78,0.587378640776699,0.7669902912621359,1.2630070803589932,0.9446282809514801,0.9525438361732296,1.0,1.0,1.0,0.5490189035916824,0.5513967598056996,0.013478260869565217,0.0008695652173913044
spambase,UCI id=94 via ucimlrepo,1,0.9,release_2,granular_ball,random_forest,4601,57,2,206,11.16504854368932,2.0,1,698,78,0.587378640776699,0.7669902912621359,1.2630070803589932,0.9446282809514801,0.9525438361732296,1.0,1.0,1.0,0.553446313799622,0.5668558878103719,0.03608695652173913,0.0026086956521739132
spambase,UCI id=94 via ucimlrepo,1,0.9,release_2,matched_kmeans,logistic,4601,57,2,206,11.16504854368932,5.5,1,164,40,0.3106796116504854,0.5,2.4252514339133104,2.8368807756414673,0.9317829151364306,1.0,0.9230769230769231,1.0,0.6067572778827978,0.590063157378897,0.023478260869565216,0.00391304347826087
spambase,UCI id=94 via ucimlrepo,1,0.9,release_2,matched_kmeans,random_forest,4601,57,2,206,11.16504854368932,5.5,1,164,40,0.3106796116504854,0.5,2.4252514339133104,2.8368807756414673,0.9317829151364306,1.0,0.9230769230769231,1.0,0.5832832703213611,0.5645460438878686,0.016956521739130436,0.004782608695652174
spambase,UCI id=94 via ucimlrepo,1,0.9,release_3,granular_ball,logistic,4601,57,2,206,11.16504854368932,2.0,1,698,78,0.587378640776699,0.7669902912621359,1.2630070803589932,0.9446282809514801,0.9525438361732296,1.0,1.0,1.0,0.5489563327032135,0.5539420302293694,0.019130434782608695,0.0008695652173913044
spambase,UCI id=94 via ucimlrepo,1,0.9,release_3,granular_ball,random_forest,4601,57,2,206,11.16504854368932,2.0,1,698,78,0.587378640776699,0.7669902912621359,1.2630070803589932,0.9446282809514801,0.9525438361732296,1.0,1.0,1.0,0.5570175803402646,0.5743189307020742,0.034782608695652174,0.018695652173913044
spambase,UCI id=94 via ucimlrepo,1,0.9,release_3,matched_kmeans,logistic,4601,57,2,206,11.16504854368932,5.5,1,164,40,0.3106796116504854,0.5,2.4252514339133104,2.8368807756414673,0.9317829151364306,1.0,0.9230769230769231,1.0,0.605145179584121,0.5891615996788762,0.023478260869565216,0.00391304347826087
spambase,UCI id=94 via ucimlrepo,1,0.9,release_3,matched_kmeans,random_forest,4601,57,2,206,11.16504854368932,5.5,1,164,40,0.3106796116504854,0.5,2.4252514339133104,2.8368807756414673,0.9317829151364306,1.0,0.9230769230769231,1.0,0.5789573724007562,0.5634700381903515,0.022608695652173914,0.009565217391304347
spambase,UCI id=94 via ucimlrepo,1,0.95,release_1,granular_ball,logistic,4601,57,2,399,5.764411027568922,2.0,1,204,162,0.6416040100250626,0.8145363408521303,1.2103596098129046,0.8810566734468072,0.953908237203282,1.0,1.0,1.0,0.6069824196597353,0.596401725903845,0.013478260869565217,0.0008695652173913044
spambase,UCI id=94 via ucimlrepo,1,0.95,release_1,granular_ball,random_forest,4601,57,2,399,5.764411027568922,2.0,1,204,162,0.6416040100250626,0.8145363408521303,1.2103596098129046,0.8810566734468072,0.953908237203282,1.0,1.0,1.0,0.5864978260869564,0.6062647324110672,0.06913043478260869,0.0004347826086956522
spambase,UCI id=94 via ucimlrepo,1,0.95,release_1,matched_kmeans,logistic,4601,57,2,399,5.764411027568922,3.0,1,115,133,0.48872180451127817,0.6867167919799498,1.445254487232845,1.7483672691234828,0.9499165496469997,1.0,1.0,1.0,0.6541336483931947,0.6216123714020043,0.018695652173913044,0.004347826086956522
spambase,UCI id=94 via ucimlrepo,1,0.95,release_1,matched_kmeans,random_forest,4601,57,2,399,5.764411027568922,3.0,1,115,133,0.48872180451127817,0.6867167919799498,1.445254487232845,1.7483672691234828,0.9499165496469997,1.0,1.0,1.0,0.6372902646502837,0.6094889036278524,0.02782608695652174,0.004347826086956522
spambase,UCI id=94 via ucimlrepo,1,0.95,release_2,granular_ball,logistic,4601,57,2,399,5.764411027568922,2.0,1,204,162,0.6416040100250626,0.8145363408521303,1.2103596098129046,0.8810566734468072,0.953908237203282,1.0,1.0,1.0,0.6136629489603026,0.5906735756504727,0.01565217391304348,0.0008695652173913044
spambase,UCI id=94 via ucimlrepo,1,0.95,release_2,granular_ball,random_forest,4601,57,2,399,5.764411027568922,2.0,1,204,162,0.6416040100250626,0.8145363408521303,1.2103596098129046,0.8810566734468072,0.953908237203282,1.0,1.0,1.0,0.648388752362949,0.6559686704711228,0.06782608695652174,0.0034782608695652175
spambase,UCI id=94 via ucimlrepo,1,0.95,release_2,matched_kmeans,logistic,4601,57,2,399,5.764411027568922,3.0,1,115,133,0.48872180451127817,0.6867167919799498,1.445254487232845,1.7483672691234828,0.9499165496469997,1.0,1.0,1.0,0.6827213610586012,0.6499754164860111,0.02782608695652174,0.01
spambase,UCI id=94 via ucimlrepo,1,0.95,release_2,matched_kmeans,random_forest,4601,57,2,399,5.764411027568922,3.0,1,115,133,0.48872180451127817,0.6867167919799498,1.445254487232845,1.7483672691234828,0.9499165496469997,1.0,1.0,1.0,0.6616842155009452,0.643502686011637,0.050434782608695654,0.004782608695652174
spambase,UCI id=94 via ucimlrepo,1,0.95,release_3,granular_ball,logistic,4601,57,2,399,5.764411027568922,2.0,1,204,162,0.6416040100250626,0.8145363408521303,1.2103596098129046,0.8810566734468072,0.953908237203282,1.0,1.0,1.0,0.6083345935727789,0.5988102069415902,0.018695652173913044,0.0004347826086956522
spambase,UCI id=94 via ucimlrepo,1,0.95,release_3,granular_ball,random_forest,4601,57,2,399,5.764411027568922,2.0,1,204,162,0.6416040100250626,0.8145363408521303,1.2103596098129046,0.8810566734468072,0.953908237203282,1.0,1.0,1.0,0.6477894139886577,0.663766314157467,0.08217391304347826,0.03217391304347826
spambase,UCI id=94 via ucimlrepo,1,0.95,release_3,matched_kmeans,logistic,4601,57,2,399,5.764411027568922,3.0,1,115,133,0.48872180451127817,0.6867167919799498,1.445254487232845,1.7483672691234828,0.9499165496469997,1.0,1.0,1.0,0.6837404536862003,0.6553544609656685,0.026956521739130435,0.012608695652173913
spambase,UCI id=94 via ucimlrepo,1,0.95,release_3,matched_kmeans,random_forest,4601,57,2,399,5.764411027568922,3.0,1,115,133,0.48872180451127817,0.6867167919799498,1.445254487232845,1.7483672691234828,0.9499165496469997,1.0,1.0,1.0,0.6721587901701324,0.6539446690298014,0.05652173913043478,0.00608695652173913
spambase,UCI id=94 via ucimlrepo,1,0.99,release_1,granular_ball,logistic,4601,57,2,487,4.722792607802875,2.0,1,204,194,0.6242299794661191,0.8069815195071869,1.2926260001971475,0.9701491547473575,0.9546628044761329,1.0,1.0,1.0,0.6324177693761814,0.6140410766542796,0.01608695652173913,0.0008695652173913044
spambase,UCI id=94 via ucimlrepo,1,0.99,release_1,granular_ball,random_forest,4601,57,2,487,4.722792607802875,2.0,1,204,194,0.6242299794661191,0.8069815195071869,1.2926260001971475,0.9701491547473575,0.9546628044761329,1.0,1.0,1.0,0.6046165406427222,0.6188731225375302,0.06739130434782609,0.0004347826086956522
spambase,UCI id=94 via ucimlrepo,1,0.99,release_1,matched_kmeans,logistic,4601,57,2,487,4.722792607802875,2.0,1,87,184,0.5441478439425051,0.7535934291581109,1.198656281659954,1.170526622246399,0.9597993530046687,1.0,1.0,1.0,0.6773,0.6405520785243597,0.021304347826086957,0.0052173913043478265
spambase,UCI id=94 via ucimlrepo,1,0.99,release_1,matched_kmeans,random_forest,4601,57,2,487,4.722792607802875,2.0,1,87,184,0.5441478439425051,0.7535934291581109,1.198656281659954,1.170526622246399,0.9597993530046687,1.0,1.0,1.0,0.6789327032136105,0.6577619249403518,0.05478260869565217,0.010869565217391304
spambase,UCI id=94 via ucimlrepo,1,0.99,release_2,granular_ball,logistic,4601,57,2,487,4.722792607802875,2.0,1,204,194,0.6242299794661191,0.8069815195071869,1.2926260001971475,0.9701491547473575,0.9546628044761329,1.0,1.0,1.0,0.6451444234404538,0.6063038760919853,0.017826086956521738,0.0004347826086956522
spambase,UCI id=94 via ucimlrepo,1,0.99,release_2,granular_ball,random_forest,4601,57,2,487,4.722792607802875,2.0,1,204,194,0.6242299794661191,0.8069815195071869,1.2926260001971475,0.9701491547473575,0.9546628044761329,1.0,1.0,1.0,0.6789350661625709,0.6823420934704858,0.07478260869565218,0.01
spambase,UCI id=94 via ucimlrepo,1,0.99,release_2,matched_kmeans,logistic,4601,57,2,487,4.722792607802875,2.0,1,87,184,0.5441478439425051,0.7535934291581109,1.198656281659954,1.170526622246399,0.9597993530046687,1.0,1.0,1.0,0.71281190926276,0.6627244678379044,0.019130434782608695,0.004347826086956522
spambase,UCI id=94 via ucimlrepo,1,0.99,release_2,matched_kmeans,random_forest,4601,57,2,487,4.722792607802875,2.0,1,87,184,0.5441478439425051,0.7535934291581109,1.198656281659954,1.170526622246399,0.9597993530046687,1.0,1.0,1.0,0.7069148393194707,0.6926215812459211,0.08652173913043479,0.005652173913043478
spambase,UCI id=94 via ucimlrepo,1,0.99,release_3,granular_ball,logistic,4601,57,2,487,4.722792607802875,2.0,1,204,194,0.6242299794661191,0.8069815195071869,1.2926260001971475,0.9701491547473575,0.9546628044761329,1.0,1.0,1.0,0.6404960302457468,0.6164596484534268,0.02217391304347826,0.0004347826086956522
spambase,UCI id=94 via ucimlrepo,1,0.99,release_3,granular_ball,random_forest,4601,57,2,487,4.722792607802875,2.0,1,204,194,0.6242299794661191,0.8069815195071869,1.2926260001971475,0.9701491547473575,0.9546628044761329,1.0,1.0,1.0,0.6842500945179585,0.6956934555963485,0.09913043478260869,0.023478260869565216
spambase,UCI id=94 via ucimlrepo,1,0.99,release_3,matched_kmeans,logistic,4601,57,2,487,4.722792607802875,2.0,1,87,184,0.5441478439425051,0.7535934291581109,1.198656281659954,1.170526622246399,0.9597993530046687,1.0,1.0,1.0,0.7166831758034027,0.6848244265919292,0.03217391304347826,0.006956521739130435
spambase,UCI id=94 via ucimlrepo,1,0.99,release_3,matched_kmeans,random_forest,4601,57,2,487,4.722792607802875,2.0,1,87,184,0.5441478439425051,0.7535934291581109,1.198656281659954,1.170526622246399,0.9597993530046687,1.0,1.0,1.0,0.7181981096408319,0.7049358773626917,0.0891304347826087,0.027391304347826086
spambase,UCI id=94 via ucimlrepo,7,0.7,release_1,granular_ball,logistic,4601,57,2,2,1150.0,1150.0,801,1499,0,0.0,0.0,5.97405853415713,5.97405853415713,0.87111465904444,0.87111465904444,0.8678455216503054,0.8743837964385746,0.5047705103969754,0.5018805955130481,0.00826086956521739,0.0008695652173913044
spambase,UCI id=94 via ucimlrepo,7,0.7,release_1,granular_ball,random_forest,4601,57,2,2,1150.0,1150.0,801,1499,0,0.0,0.0,5.97405853415713,5.97405853415713,0.87111465904444,0.87111465904444,0.8678455216503054,0.8743837964385746,0.5088402646502835,0.5057111848430471,0.01,0.0008695652173913044
spambase,UCI id=94 via ucimlrepo,7,0.7,release_1,matched_kmeans,logistic,4601,57,2,2,1150.0,1150.0,15,2285,0,0.0,0.0,7.938047606836019,7.938047606836019,0.8017505470459518,0.8017505470459518,0.7026258205689278,0.9008752735229759,0.5103058601134215,0.507851669483045,0.006956521739130435,0.0
spambase,UCI id=94 via ucimlrepo,7,0.7,release_1,matched_kmeans,random_forest,4601,57,2,2,1150.0,1150.0,15,2285,0,0.0,0.0,7.938047606836019,7.938047606836019,0.8017505470459518,0.8017505470459518,0.7026258205689278,0.9008752735229759,0.5097070888468809,0.5112033592058687,0.009130434782608696,0.0017391304347826088
