generator_regime,shadow_seed,target_seed,attack_protocol,method,release,attack,threshold,number_of_balls,small_ball_ratio,candidate_count,negative_count,roc_auc,pr_auc,tpr_at_1pct_fpr,tpr_at_0_1pct_fpr,dimension,redundant_fraction,label_noise
d60_redundancy0.1_noise0.15,fixed_pool_suite,2006,fixed_noise_same_pool_cross_release,matched_kmeans,release_1,logistic,0.99,134,0.9477611940298507,600,300,0.8718,0.881437378055397,0.44666666666666666,,60,0.1,0.15
d60_redundancy0.1_noise0.15,fixed_pool_suite,2006,fixed_noise_same_pool_cross_release,matched_kmeans,release_1,random_forest,0.99,134,0.9477611940298507,600,300,0.8967888888888889,0.9075447268684002,0.5433333333333333,,60,0.1,0.15
d60_redundancy0.1_noise0.15,fixed_pool_suite,2007,fixed_noise_same_pool_cross_release,granular_ball,release_1,logistic,0.99,132,0.8257575757575758,600,300,0.9618,0.965856173833698,0.6966666666666667,,60,0.1,0.15
d60_redundancy0.1_noise0.15,fixed_pool_suite,2007,fixed_noise_same_pool_cross_release,granular_ball,release_1,random_forest,0.99,132,0.8257575757575758,600,300,0.9673666666666667,0.9719653590299362,0.73,,60,0.1,0.15
d60_redundancy0.1_noise0.15,fixed_pool_suite,2007,fixed_noise_same_pool_cross_release,matched_kmeans,release_1,logistic,0.99,132,0.946969696969697,600,300,0.8652222222222223,0.8746804772697019,0.44,,60,0.1,0.15
d60_redundancy0.1_noise0.15,fixed_pool_suite,2007,fixed_noise_same_pool_cross_release,matched_kmeans,release_1,random_forest,0.99,132,0.946969696969697,600,300,0.8895222222222223,0.9039978150649379,0.56,,60,0.1,0.15
d60_redundancy0.1_noise0.15,fixed_pool_suite,2008,fixed_noise_same_pool_cross_release,granular_ball,release_1,logistic,0.99,142,0.795774647887324,600,300,0.9754666666666667,0.9803304948278768,0.8566666666666667,,60,0.1,0.15
d60_redundancy0.1_noise0.15,fixed_pool_suite,2008,fixed_noise_same_pool_cross_release,granular_ball,release_1,random_forest,0.99,142,0.795774647887324,600,300,0.9747722222222222,0.9809680671507802,0.8733333333333333,,60,0.1,0.15
d60_redundancy0.1_noise0.15,fixed_pool_suite,2008,fixed_noise_same_pool_cross_release,matched_kmeans,release_1,logistic,0.99,142,0.9507042253521126,600,300,0.8923111111111113,0.903691897478126,0.51,,60,0.1,0.15
d60_redundancy0.1_noise0.15,fixed_pool_suite,2008,fixed_noise_same_pool_cross_release,matched_kmeans,release_1,random_forest,0.99,142,0.9507042253521126,600,300,0.9137555555555554,0.921216134364473,0.5566666666666666,,60,0.1,0.15
d60_redundancy0.1_noise0.15,independent_suite,22001,independent_pool_cross_release,granular_ball,release_2,logistic,0.99,117,0.7692307692307693,600,300,0.9391444444444444,0.9392232002278367,0.52,,60,0.1,0.15
d60_redundancy0.1_noise0.15,not_applicable,22001,same_release_cv,granular_ball,release_2,logistic,0.99,117,0.7692307692307693,600,300,0.9399222222222222,0.943102128053459,0.59,,60,0.1,0.15
d60_redundancy0.1_noise0.15,independent_suite,22001,independent_pool_cross_release,granular_ball,release_2,random_forest,0.99,117,0.7692307692307693,600,300,0.9716222222222223,0.974830883297521,0.8,,60,0.1,0.15
d60_redundancy0.1_noise0.15,not_applicable,22001,same_release_cv,granular_ball,release_2,random_forest,0.99,117,0.7692307692307693,600,300,0.972538888888889,0.9765670648359158,0.7533333333333333,,60,0.1,0.15
d60_redundancy0.1_noise0.15,independent_suite,22001,independent_pool_cross_release,matched_kmeans,release_2,logistic,0.99,117,0.9145299145299145,600,300,0.8468666666666668,0.8719386289255406,0.44666666666666666,,60,0.1,0.15
d60_redundancy0.1_noise0.15,not_applicable,22001,same_release_cv,matched_kmeans,release_2,logistic,0.99,117,0.9145299145299145,600,300,0.8456333333333333,0.8616699742976995,0.38666666666666666,,60,0.1,0.15
d60_redundancy0.1_noise0.15,independent_suite,22001,independent_pool_cross_release,matched_kmeans,release_2,random_forest,0.99,117,0.9145299145299145,600,300,0.8857555555555556,0.900208073247722,0.49666666666666665,,60,0.1,0.15
d60_redundancy0.1_noise0.15,not_applicable,22001,same_release_cv,matched_kmeans,release_2,random_forest,0.99,117,0.9145299145299145,600,300,0.8794444444444445,0.8934497092547915,0.5166666666666667,,60,0.1,0.15
d60_redundancy0.1_noise0.15,independent_suite,22002,independent_pool_cross_release,granular_ball,release_2,logistic,0.99,147,0.8503401360544217,600,300,0.9735333333333333,0.9773848789299512,0.7766666666666666,,60,0.1,0.15
d60_redundancy0.1_noise0.15,not_applicable,22002,same_release_cv,granular_ball,release_2,logistic,0.99,147,0.8503401360544217,600,300,0.9710777777777778,0.9745546762984902,0.75,,60,0.1,0.15
d60_redundancy0.1_noise0.15,independent_suite,22002,independent_pool_cross_release,granular_ball,release_2,random_forest,0.99,147,0.8503401360544217,600,300,0.9769166666666667,0.9813433695849075,0.8233333333333334,,60,0.1,0.15
d60_redundancy0.1_noise0.15,not_applicable,22002,same_release_cv,granular_ball,release_2,random_forest,0.99,147,0.8503401360544217,600,300,0.9751555555555556,0.9777379706103461,0.7433333333333333,,60,0.1,0.15
d60_redundancy0.1_noise0.15,independent_suite,22002,independent_pool_cross_release,matched_kmeans,release_2,logistic,0.99,147,0.9455782312925171,600,300,0.8981444444444445,0.912790748176866,0.5633333333333334,,60,0.1,0.15
d60_redundancy0.1_noise0.15,not_applicable,22002,same_release_cv,matched_kmeans,release_2,logistic,0.99,147,0.9455782312925171,600,300,0.8910111111111111,0.9028689128598248,0.5,,60,0.1,0.15
d60_redundancy0.1_noise0.15,independent_suite,22002,independent_pool_cross_release,matched_kmeans,release_2,random_forest,0.99,147,0.9455782312925171,600,300,0.9194055555555556,0.9269294072085591,0.5933333333333334,,60,0.1,0.15
d60_redundancy0.1_noise0.15,not_applicable,22002,same_release_cv,matched_kmeans,release_2,random_forest,0.99,147,0.9455782312925171,600,300,0.8989888888888888,0.9107608866596466,0.54,,60,0.1,0.15
d60_redundancy0.1_noise0.15,independent_suite,22003,independent_pool_cross_release,granular_ball,release_2,logistic,0.99,149,0.8053691275167785,600,300,0.9962222222222221,0.9966220134643144,0.9466666666666667,,60,0.1,0.15
d60_redundancy0.1_noise0.15,not_applicable,22003,same_release_cv,granular_ball,release_2,logistic,0.99,149,0.8053691275167785,600,300,0.9956666666666666,0.9960044936652711,0.9333333333333333,,60,0.1,0.15
d60_redundancy0.1_noise0.15,independent_suite,22003,independent_pool_cross_release,granular_ball,release_2,random_forest,0.99,149,0.8053691275167785,600,300,0.9954999999999998,0.9961054790189338,0.9466666666666667,,60,0.1,0.15
d60_redundancy0.1_noise0.15,not_applicable,22003,same_release_cv,granular_ball,release_2,random_forest,0.99,149,0.8053691275167785,600,300,0.9963888888888889,0.996574092886868,0.9433333333333334,,60,0.1,0.15
d60_redundancy0.1_noise0.15,independent_suite,22003,independent_pool_cross_release,matched_kmeans,release_2,logistic,0.99,149,0.959731543624161,600,300,0.8831222222222224,0.89390848884413,0.49333333333333335,,60,0.1,0.15
d60_redundancy0.1_noise0.15,not_applicable,22003,same_release_cv,matched_kmeans,release_2,logistic,0.99,149,0.959731543624161,600,300,0.8776666666666667,0.8903075061510173,0.48333333333333334,,60,0.1,0.15
d60_redundancy0.1_noise0.15,independent_suite,22003,independent_pool_cross_release,matched_kmeans,release_2,random_forest,0.99,149,0.959731543624161,600,300,0.9098444444444445,0.9204491173020422,0.5966666666666667,,60,0.1,0.15
d60_redundancy0.1_noise0.15,not_applicable,22003,same_release_cv,matched_kmeans,release_2,random_forest,0.99,149,0.959731543624161,600,300,0.8931166666666666,0.9054753531104728,0.54,,60,0.1,0.15
d60_redundancy0.1_noise0.15,independent_suite,22004,independent_pool_cross_release,granular_ball,release_2,logistic,0.99,133,0.8270676691729323,600,300,0.9733333333333334,0.9776014265285978,0.76,,60,0.1,0.15
d60_redundancy0.1_noise0.15,not_applicable,22004,same_release_cv,granular_ball,release_2,logistic,0.99,133,0.8270676691729323,600,300,0.9709,0.9748461279761359,0.7233333333333334,,60,0.1,0.15
d60_redundancy0.1_noise0.15,independent_suite,22004,independent_pool_cross_release,granular_ball,release_2,random_forest,0.99,133,0.8270676691729323,600,300,0.9798777777777777,0.9816546872929557,0.8033333333333333,,60,0.1,0.15
d60_redundancy0.1_noise0.15,not_applicable,22004,same_release_cv,granular_ball,release_2,random_forest,0.99,133,0.8270676691729323,600,300,0.9748222222222223,0.9766623490514903,0.7233333333333334,,60,0.1,0.15
d60_redundancy0.1_noise0.15,independent_suite,22004,independent_pool_cross_release,matched_kmeans,release_2,logistic,0.99,133,0.9398496240601504,600,300,0.8833777777777778,0.8985103113758857,0.5066666666666667,,60,0.1,0.15
d60_redundancy0.1_noise0.15,not_applicable,22004,same_release_cv,matched_kmeans,release_2,logistic,0.99,133,0.9398496240601504,600,300,0.8859555555555556,0.8968764304344126,0.46,,60,0.1,0.15
d60_redundancy0.1_noise0.15,independent_suite,22004,independent_pool_cross_release,matched_kmeans,release_2,random_forest,0.99,133,0.9398496240601504,600,300,0.9114166666666668,0.9201247836593495,0.5366666666666666,,60,0.1,0.15
d60_redundancy0.1_noise0.15,not_applicable,22004,same_release_cv,matched_kmeans,release_2,random_forest,0.99,133,0.9398496240601504,600,300,0.8861055555555557,0.8986068721426544,0.5066666666666667,,60,0.1,0.15
d60_redundancy0.1_noise0.15,independent_suite,22005,independent_pool_cross_release,granular_ball,release_2,logistic,0.99,142,0.7816901408450704,600,300,0.9964,0.9966634908277417,0.97,,60,0.1,0.15
d60_redundancy0.1_noise0.15,not_applicable,22005,same_release_cv,granular_ball,release_2,logistic,0.99,142,0.7816901408450704,600,300,0.9961555555555555,0.9964282001133017,0.9633333333333334,,60,0.1,0.15
d60_redundancy0.1_noise0.15,independent_suite,22005,independent_pool_cross_release,granular_ball,release_2,random_forest,0.99,142,0.7816901408450704,600,300,0.9950500000000001,0.996045304364116,0.9466666666666667,,60,0.1,0.15
d60_redundancy0.1_noise0.15,not_applicable,22005,same_release_cv,granular_ball,release_2,random_forest,0.99,142,0.7816901408450704,600,300,0.993688888888889,0.9944206443705507,0.9366666666666666,,60,0.1,0.15
d60_redundancy0.1_noise0.15,independent_suite,22005,independent_pool_cross_release,matched_kmeans,release_2,logistic,0.99,142,0.9507042253521126,600,300,0.8924777777777777,0.9000390236384841,0.45666666666666667,,60,0.1,0.15
d60_redundancy0.1_noise0.15,not_applicable,22005,same_release_cv,matched_kmeans,release_2,logistic,0.99,142,0.9507042253521126,600,300,0.8787666666666667,0.8738208579623586,0.4666666666666667,,60,0.1,0.15
d60_redundancy0.1_noise0.15,independent_suite,22005,independent_pool_cross_release,matched_kmeans,release_2,random_forest,0.99,142,0.9507042253521126,600,300,0.9054777777777777,0.9152158790069083,0.57,,60,0.1,0.15
d60_redundancy0.1_noise0.15,not_applicable,22005,same_release_cv,matched_kmeans,release_2,random_forest,0.99,142,0.9507042253521126,600,300,0.9187333333333334,0.9267532525306327,0.56,,60,0.1,0.15
d60_redundancy0.1_noise0.15,independent_suite,22006,independent_pool_cross_release,granular_ball,release_2,logistic,0.99,132,0.803030303030303,600,300,0.9819555555555555,0.9860954105314306,0.9,,60,0.1,0.15
d60_redundancy0.1_noise0.15,not_applicable,22006,same_release_cv,granular_ball,release_2,logistic,0.99,132,0.803030303030303,600,300,0.9806666666666666,0.9847483677196157,0.8333333333333334,,60,0.1,0.15
d60_redundancy0.1_noise0.15,independent_suite,22006,independent_pool_cross_release,granular_ball,release_2,random_forest,0.99,132,0.803030303030303,600,300,0.9832722222222222,0.9855170965401195,0.8633333333333333,,60,0.1,0.15
d60_redundancy0.1_noise0.15,not_applicable,22006,same_release_cv,granular_ball,release_2,random_forest,0.99,132,0.803030303030303,600,300,0.9861666666666666,0.9879468588571101,0.8733333333333333,,60,0.1,0.15
d60_redundancy0.1_noise0.15,independent_suite,22006,independent_pool_cross_release,matched_kmeans,release_2,logistic,0.99,132,0.9393939393939394,600,300,0.8653555555555555,0.8784365262593714,0.45,,60,0.1,0.15
d60_redundancy0.1_noise0.15,not_applicable,22006,same_release_cv,matched_kmeans,release_2,logistic,0.99,132,0.9393939393939394,600,300,0.8594333333333334,0.8696553365235397,0.44,,60,0.1,0.15
d60_redundancy0.1_noise0.15,independent_suite,22006,independent_pool_cross_release,matched_kmeans,release_2,random_forest,0.99,132,0.9393939393939394,600,300,0.8917666666666668,0.9028182702635755,0.5366666666666666,,60,0.1,0.15
d60_redundancy0.1_noise0.15,not_applicable,22006,same_release_cv,matched_kmeans,release_2,random_forest,0.99,132,0.9393939393939394,600,300,0.8978222222222223,0.9073943639486768,0.49,,60,0.1,0.15
d60_redundancy0.1_noise0.15,independent_suite,22007,independent_pool_cross_release,granular_ball,release_2,logistic,0.99,150,0.8066666666666666,600,300,0.9854777777777778,0.9883772147026024,0.89,,60,0.1,0.15
d60_redundancy0.1_noise0.15,not_applicable,22007,same_release_cv,granular_ball,release_2,logistic,0.99,150,0.8066666666666666,600,300,0.9826999999999999,0.9868422580166747,0.8266666666666667,,60,0.1,0.15
d60_redundancy0.1_noise0.15,independent_suite,22007,independent_pool_cross_release,granular_ball,release_2,random_forest,0.99,150,0.8066666666666666,600,300,0.9911277777777778,0.9929254125040851,0.9466666666666667,,60,0.1,0.15
d60_redundancy0.1_noise0.15,not_applicable,22007,same_release_cv,granular_ball,release_2,random_forest,0.99,150,0.8066666666666666,600,300,0.9879111111111112,0.989985473798325,0.8966666666666666,,60,0.1,0.15
d60_redundancy0.1_noise0.15,independent_suite,22007,independent_pool_cross_release,matched_kmeans,release_2,logistic,0.99,150,0.96,600,300,0.8842666666666668,0.8933270189695114,0.48333333333333334,,60,0.1,0.15
d60_redundancy0.1_noise0.15,not_applicable,22007,same_release_cv,matched_kmeans,release_2,logistic,0.99,150,0.96,600,300,0.8806333333333334,0.8932114787330735,0.5066666666666667,,60,0.1,0.15
d60_redundancy0.1_noise0.15,independent_suite,22007,independent_pool_cross_release,matched_kmeans,release_2,random_forest,0.99,150,0.96,600,300,0.9086444444444445,0.9171713981986785,0.5466666666666666,,60,0.1,0.15
d60_redundancy0.1_noise0.15,not_applicable,22007,same_release_cv,matched_kmeans,release_2,random_forest,0.99,150,0.96,600,300,0.9059333333333334,0.9128752214203464,0.5033333333333333,,60,0.1,0.15
d60_redundancy0.1_noise0.15,independent_suite,22008,independent_pool_cross_release,granular_ball,release_2,logistic,0.99,130,0.7692307692307693,600,300,0.9834111111111111,0.9857556868767716,0.8633333333333333,,60,0.1,0.15
d60_redundancy0.1_noise0.15,not_applicable,22008,same_release_cv,granular_ball,release_2,logistic,0.99,130,0.7692307692307693,600,300,0.9812888888888889,0.9836009560005337,0.8166666666666667,,60,0.1,0.15
d60_redundancy0.1_noise0.15,independent_suite,22008,independent_pool_cross_release,granular_ball,release_2,random_forest,0.99,130,0.7692307692307693,600,300,0.9852222222222222,0.986442009691798,0.8266666666666667,,60,0.1,0.15
d60_redundancy0.1_noise0.15,not_applicable,22008,same_release_cv,granular_ball,release_2,random_forest,0.99,130,0.7692307692307693,600,300,0.9836888888888888,0.9856829301342891,0.8266666666666667,,60,0.1,0.15
d60_redundancy0.1_noise0.15,independent_suite,22008,independent_pool_cross_release,matched_kmeans,release_2,logistic,0.99,130,0.9384615384615385,600,300,0.8830111111111112,0.895763691354071,0.44666666666666666,,60,0.1,0.15
d60_redundancy0.1_noise0.15,not_applicable,22008,same_release_cv,matched_kmeans,release_2,logistic,0.99,130,0.9384615384615385,600,300,0.8769222222222223,0.8892636177166147,0.44333333333333336,,60,0.1,0.15
d60_redundancy0.1_noise0.15,independent_suite,22008,independent_pool_cross_release,matched_kmeans,release_2,random_forest,0.99,130,0.9384615384615385,600,300,0.8971333333333333,0.9107018485201643,0.54,,60,0.1,0.15
d60_redundancy0.1_noise0.15,not_applicable,22008,same_release_cv,matched_kmeans,release_2,random_forest,0.99,130,0.9384615384615385,600,300,0.8892666666666666,0.9003300831312001,0.53,,60,0.1,0.15
d60_redundancy0.1_noise0.15,fixed_pool_suite,2001,fixed_noise_same_pool_cross_release,granular_ball,release_2,logistic,0.99,131,0.7633587786259542,600,300,0.9889333333333332,0.990395777331724,0.89,,60,0.1,0.15
d60_redundancy0.1_noise0.15,fixed_pool_suite,2001,fixed_noise_same_pool_cross_release,granular_ball,release_2,random_forest,0.99,131,0.7633587786259542,600,300,0.9903111111111111,0.9910360945520107,0.8633333333333333,,60,0.1,0.15
d60_redundancy0.1_noise0.15,fixed_pool_suite,2001,fixed_noise_same_pool_cross_release,matched_kmeans,release_2,logistic,0.99,131,0.9465648854961832,600,300,0.8541888888888889,0.8678723664344349,0.44333333333333336,,60,0.1,0.15
d60_redundancy0.1_noise0.15,fixed_pool_suite,2001,fixed_noise_same_pool_cross_release,matched_kmeans,release_2,random_forest,0.99,131,0.9465648854961832,600,300,0.893561111111111,0.9021023557466004,0.4766666666666667,,60,0.1,0.15
d60_redundancy0.1_noise0.15,fixed_pool_suite,2002,fixed_noise_same_pool_cross_release,granular_ball,release_2,logistic,0.99,134,0.7910447761194029,600,300,0.9851111111111112,0.9866167987083866,0.7933333333333333,,60,0.1,0.15
d60_redundancy0.1_noise0.15,fixed_pool_suite,2002,fixed_noise_same_pool_cross_release,granular_ball,release_2,random_forest,0.99,134,0.7910447761194029,600,300,0.9907666666666667,0.9911865707716894,0.8866666666666667,,60,0.1,0.15
d60_redundancy0.1_noise0.15,fixed_pool_suite,2002,fixed_noise_same_pool_cross_release,matched_kmeans,release_2,logistic,0.99,134,0.9552238805970149,600,300,0.8717888888888888,0.8811690977469513,0.44,,60,0.1,0.15
d60_redundancy0.1_noise0.15,fixed_pool_suite,2002,fixed_noise_same_pool_cross_release,matched_kmeans,release_2,random_forest,0.99,134,0.9552238805970149,600,300,0.9039333333333334,0.9132691182167253,0.5633333333333334,,60,0.1,0.15
d60_redundancy0.1_noise0.15,fixed_pool_suite,2003,fixed_noise_same_pool_cross_release,granular_ball,release_2,logistic,0.99,135,0.7851851851851852,600,300,0.9893111111111111,0.9914283195284754,0.9333333333333333,,60,0.1,0.15
d60_redundancy0.1_noise0.15,fixed_pool_suite,2003,fixed_noise_same_pool_cross_release,granular_ball,release_2,random_forest,0.99,135,0.7851851851851852,600,300,0.9934888888888889,0.9939747006754922,0.9066666666666666,,60,0.1,0.15
d60_redundancy0.1_noise0.15,fixed_pool_suite,2003,fixed_noise_same_pool_cross_release,matched_kmeans,release_2,logistic,0.99,135,0.9481481481481482,600,300,0.8637777777777778,0.8800188377108042,0.44,,60,0.1,0.15
d60_redundancy0.1_noise0.15,fixed_pool_suite,2003,fixed_noise_same_pool_cross_release,matched_kmeans,release_2,random_forest,0.99,135,0.9481481481481482,600,300,0.8986166666666666,0.9109829963185557,0.5633333333333334,,60,0.1,0.15
d60_redundancy0.1_noise0.15,fixed_pool_suite,2004,fixed_noise_same_pool_cross_release,granular_ball,release_2,logistic,0.99,142,0.8169014084507042,600,300,0.9893222222222221,0.991815561574589,0.8966666666666666,,60,0.1,0.15
d60_redundancy0.1_noise0.15,fixed_pool_suite,2004,fixed_noise_same_pool_cross_release,granular_ball,release_2,random_forest,0.99,142,0.8169014084507042,600,300,0.98865,0.9906487967785227,0.89,,60,0.1,0.15
d60_redundancy0.1_noise0.15,fixed_pool_suite,2004,fixed_noise_same_pool_cross_release,matched_kmeans,release_2,logistic,0.99,142,0.9507042253521126,600,300,0.8809888888888889,0.886813617265849,0.4533333333333333,,60,0.1,0.15
d60_redundancy0.1_noise0.15,fixed_pool_suite,2004,fixed_noise_same_pool_cross_release,matched_kmeans,release_2,random_forest,0.99,142,0.9507042253521126,600,300,0.9244888888888889,0.9326627339742497,0.59,,60,0.1,0.15
d60_redundancy0.1_noise0.15,fixed_pool_suite,2005,fixed_noise_same_pool_cross_release,granular_ball,release_2,logistic,0.99,140,0.8785714285714286,600,300,0.9702333333333333,0.9788206697883263,0.87,,60,0.1,0.15
d60_redundancy0.1_noise0.15,fixed_pool_suite,2005,fixed_noise_same_pool_cross_release,granular_ball,release_2,random_forest,0.99,140,0.8785714285714286,600,300,0.9761555555555556,0.9818274396692224,0.8333333333333334,,60,0.1,0.15
d60_redundancy0.1_noise0.15,fixed_pool_suite,2005,fixed_noise_same_pool_cross_release,matched_kmeans,release_2,logistic,0.99,140,0.9357142857142857,600,300,0.9037111111111111,0.920284057166525,0.57,,60,0.1,0.15
d60_redundancy0.1_noise0.15,fixed_pool_suite,2005,fixed_noise_same_pool_cross_release,matched_kmeans,release_2,random_forest,0.99,140,0.9357142857142857,600,300,0.9253,0.9339892022334331,0.6166666666666667,,60,0.1,0.15
d60_redundancy0.1_noise0.15,fixed_pool_suite,2006,fixed_noise_same_pool_cross_release,granular_ball,release_2,logistic,0.99,134,0.7686567164179104,600,300,0.9830111111111112,0.9852355113515074,0.7966666666666666,,60,0.1,0.15
d60_redundancy0.1_noise0.15,fixed_pool_suite,2006,fixed_noise_same_pool_cross_release,granular_ball,release_2,random_forest,0.99,134,0.7686567164179104,600,300,0.985411111111111,0.9869308085280887,0.8366666666666667,,60,0.1,0.15
d60_redundancy0.1_noise0.15,fixed_pool_suite,2006,fixed_noise_same_pool_cross_release,matched_kmeans,release_2,logistic,0.99,134,0.9477611940298507,600,300,0.8779777777777777,0.8888667796190044,0.45666666666666667,,60,0.1,0.15
d60_redundancy0.1_noise0.15,fixed_pool_suite,2006,fixed_noise_same_pool_cross_release,matched_kmeans,release_2,random_forest,0.99,134,0.9477611940298507,600,300,0.9115444444444445,0.9215452150190592,0.5833333333333334,,60,0.1,0.15
d60_redundancy0.1_noise0.15,fixed_pool_suite,2007,fixed_noise_same_pool_cross_release,granular_ball,release_2,logistic,0.99,132,0.8257575757575758,600,300,0.9653333333333334,0.9684339569603992,0.6833333333333333,,60,0.1,0.15
d60_redundancy0.1_noise0.15,fixed_pool_suite,2007,fixed_noise_same_pool_cross_release,granular_ball,release_2,random_forest,0.99,132,0.8257575757575758,600,300,0.9699333333333333,0.974976635390282,0.7733333333333333,,60,0.1,0.15
d60_redundancy0.1_noise0.15,fixed_pool_suite,2007,fixed_noise_same_pool_cross_release,matched_kmeans,release_2,logistic,0.99,132,0.946969696969697,600,300,0.8702777777777778,0.8837692049194067,0.47,,60,0.1,0.15
d60_redundancy0.1_noise0.15,fixed_pool_suite,2007,fixed_noise_same_pool_cross_release,matched_kmeans,release_2,random_forest,0.99,132,0.946969696969697,600,300,0.904,0.9146382709755286,0.55,,60,0.1,0.15
d60_redundancy0.1_noise0.15,fixed_pool_suite,2008,fixed_noise_same_pool_cross_release,granular_ball,release_2,logistic,0.99,142,0.795774647887324,600,300,0.9826111111111112,0.9860097630724495,0.89,,60,0.1,0.15
d60_redundancy0.1_noise0.15,fixed_pool_suite,2008,fixed_noise_same_pool_cross_release,granular_ball,release_2,random_forest,0.99,142,0.795774647887324,600,300,0.9813222222222222,0.9854446024436446,0.8833333333333333,,60,0.1,0.15
d60_redundancy0.1_noise0.15,fixed_pool_suite,2008,fixed_noise_same_pool_cross_release,matched_kmeans,release_2,logistic,0.99,142,0.9507042253521126,600,300,0.892,0.9061316953954168,0.52,,60,0.1,0.15
d60_redundancy0.1_noise0.15,fixed_pool_suite,2008,fixed_noise_same_pool_cross_release,matched_kmeans,release_2,random_forest,0.99,142,0.9507042253521126,600,300,0.9123111111111111,0.9213632582035811,0.5666666666666667,,60,0.1,0.15
d60_redundancy0.1_noise0.15,independent_suite,22001,independent_pool_cross_release,granular_ball,release_3,logistic,0.99,117,0.7692307692307693,600,300,0.9471333333333334,0.9509951623739438,0.59,,60,0.1,0.15
d60_redundancy0.1_noise0.15,not_applicable,22001,same_release_cv,granular_ball,release_3,logistic,0.99,117,0.7692307692307693,600,300,0.9511777777777778,0.9618077281372924,0.76,,60,0.1,0.15
d60_redundancy0.1_noise0.15,independent_suite,22001,independent_pool_cross_release,granular_ball,release_3,random_forest,0.99,117,0.7692307692307693,600,300,0.9714222222222222,0.9739257784721231,0.7833333333333333,,60,0.1,0.15
d60_redundancy0.1_noise0.15,not_applicable,22001,same_release_cv,granular_ball,release_3,random_forest,0.99,117,0.7692307692307693,600,300,0.97075,0.9755035616645306,0.77,,60,0.1,0.15
d60_redundancy0.1_noise0.15,independent_suite,22001,independent_pool_cross_release,matched_kmeans,release_3,logistic,0.99,117,0.9145299145299145,600,300,0.8470111111111112,0.8722171112250572,0.44666666666666666,,60,0.1,0.15
d60_redundancy0.1_noise0.15,not_applicable,22001,same_release_cv,matched_kmeans,release_3,logistic,0.99,117,0.9145299145299145,600,300,0.8481000000000001,0.8647255505338816,0.38333333333333336,,60,0.1,0.15
d60_redundancy0.1_noise0.15,independent_suite,22001,independent_pool_cross_release,matched_kmeans,release_3,random_forest,0.99,117,0.9145299145299145,600,300,0.8848722222222222,0.8988716351178418,0.49333333333333335,,60,0.1,0.15
d60_redundancy0.1_noise0.15,not_applicable,22001,same_release_cv,matched_kmeans,release_3,random_forest,0.99,117,0.9145299145299145,600,300,0.8785111111111111,0.892423056317161,0.5366666666666666,,60,0.1,0.15
d60_redundancy0.1_noise0.15,independent_suite,22002,independent_pool_cross_release,granular_ball,release_3,logistic,0.99,147,0.8503401360544217,600,300,0.9678222222222221,0.974373132126285,0.77,,60,0.1,0.15
d60_redundancy0.1_noise0.15,not_applicable,22002,same_release_cv,granular_ball,release_3,logistic,0.99,147,0.8503401360544217,600,300,0.9706444444444444,0.9748890823729205,0.75,,60,0.1,0.15
d60_redundancy0.1_noise0.15,independent_suite,22002,independent_pool_cross_release,granular_ball,release_3,random_forest,0.99,147,0.8503401360544217,600,300,0.9787777777777777,0.9818761161421822,0.8233333333333334,,60,0.1,0.15
d60_redundancy0.1_noise0.15,not_applicable,22002,same_release_cv,granular_ball,release_3,random_forest,0.99,147,0.8503401360544217,600,300,0.9746888888888888,0.9775711113858254,0.7433333333333333,,60,0.1,0.15
d60_redundancy0.1_noise0.15,independent_suite,22002,independent_pool_cross_release,matched_kmeans,release_3,logistic,0.99,147,0.9455782312925171,600,300,0.8993333333333333,0.9129887926259859,0.5566666666666666,,60,0.1,0.15
d60_redundancy0.1_noise0.15,not_applicable,22002,same_release_cv,matched_kmeans,release_3,logistic,0.99,147,0.9455782312925171,600,300,0.8900333333333332,0.9027428415241003,0.5066666666666667,,60,0.1,0.15
d60_redundancy0.1_noise0.15,independent_suite,22002,independent_pool_cross_release,matched_kmeans,release_3,random_forest,0.99,147,0.9455782312925171,600,300,0.9238555555555555,0.931191521748323,0.5966666666666667,,60,0.1,0.15
d60_redundancy0.1_noise0.15,not_applicable,22002,same_release_cv,matched_kmeans,release_3,random_forest,0.99,147,0.9455782312925171,600,300,0.8933777777777778,0.9061595927304119,0.5433333333333333,,60,0.1,0.15
d60_redundancy0.1_noise0.15,independent_suite,22003,independent_pool_cross_release,granular_ball,release_3,logistic,0.99,149,0.8053691275167785,600,300,0.9941666666666666,0.9945313070257022,0.9033333333333333,,60,0.1,0.15
d60_redundancy0.1_noise0.15,not_applicable,22003,same_release_cv,granular_ball,release_3,logistic,0.99,149,0.8053691275167785,600,300,0.993211111111111,0.993539547244146,0.88,,60,0.1,0.15
d60_redundancy0.1_noise0.15,independent_suite,22003,independent_pool_cross_release,granular_ball,release_3,random_forest,0.99,149,0.8053691275167785,600,300,0.9955111111111111,0.9960954698913353,0.9466666666666667,,60,0.1,0.15
d60_redundancy0.1_noise0.15,not_applicable,22003,same_release_cv,granular_ball,release_3,random_forest,0.99,149,0.8053691275167785,600,300,0.9965777777777778,0.9967294243345619,0.9466666666666667,,60,0.1,0.15
d60_redundancy0.1_noise0.15,independent_suite,22003,independent_pool_cross_release,matched_kmeans,release_3,logistic,0.99,149,0.959731543624161,600,300,0.8837222222222221,0.8940152153998626,0.49,,60,0.1,0.15
