dataset,source,seed,threshold,release,method,attack,n,d,classes,number_of_balls,mean_ball_size,median_ball_size,min_ball_size,max_ball_size,singleton_count,fraction_size_le_2,fraction_size_le_5,mean_radius,median_radius,purity_mean,purity_median,purity_q25,purity_q75,separation,density_ratio,minority_fraction,modes,dimension,redundant_fraction,label_noise,roc_auc,pr_auc,tpr_at_1pct_fpr,tpr_at_0_1pct_fpr
confirm_d100_redundant0_noise0.05,controlled_gaussian_mixture_confirmation,13,0.99,release_1,matched_kmeans,random_forest,600,100,2,66,4.545454545454546,1.0,1,87,59,0.8939393939393939,0.8939393939393939,0.9986604377906956,0.0,0.9880719849983944,1.0,1.0,1.0,2.0,5.0,0.3,3,100,0.0,0.05,0.8263111111111111,0.8441404216862826,0.34,nan
confirm_d100_redundant0_noise0.05,controlled_gaussian_mixture_confirmation,13,0.99,release_2,granular_ball,logistic,600,100,2,66,4.545454545454546,1.0,1,57,49,0.7575757575757576,0.8181818181818182,1.9404587451368693,0.0,0.9968766613503456,1.0,1.0,1.0,2.0,5.0,0.3,3,100,0.0,0.05,0.8931111111111111,0.8965073647948316,0.39666666666666667,nan
confirm_d100_redundant0_noise0.05,controlled_gaussian_mixture_confirmation,13,0.99,release_2,granular_ball,random_forest,600,100,2,66,4.545454545454546,1.0,1,57,49,0.7575757575757576,0.8181818181818182,1.9404587451368693,0.0,0.9968766613503456,1.0,1.0,1.0,2.0,5.0,0.3,3,100,0.0,0.05,0.9068388888888889,0.9135936034109349,0.41333333333333333,nan
confirm_d100_redundant0_noise0.05,controlled_gaussian_mixture_confirmation,13,0.99,release_2,matched_kmeans,logistic,600,100,2,66,4.545454545454546,1.0,1,87,59,0.8939393939393939,0.8939393939393939,0.9986604377906956,0.0,0.9880719849983944,1.0,1.0,1.0,2.0,5.0,0.3,3,100,0.0,0.05,0.7924666666666667,0.8195750717383041,0.32,nan
confirm_d100_redundant0_noise0.05,controlled_gaussian_mixture_confirmation,13,0.99,release_2,matched_kmeans,random_forest,600,100,2,66,4.545454545454546,1.0,1,87,59,0.8939393939393939,0.8939393939393939,0.9986604377906956,0.0,0.9880719849983944,1.0,1.0,1.0,2.0,5.0,0.3,3,100,0.0,0.05,0.8254111111111112,0.84305302951931,0.33666666666666667,nan
confirm_d100_redundant0_noise0.05,controlled_gaussian_mixture_confirmation,13,0.99,release_3,granular_ball,logistic,600,100,2,66,4.545454545454546,1.0,1,57,49,0.7575757575757576,0.8181818181818182,1.9404587451368693,0.0,0.9968766613503456,1.0,1.0,1.0,2.0,5.0,0.3,3,100,0.0,0.05,0.8898777777777777,0.8940395571911923,0.39666666666666667,nan
confirm_d100_redundant0_noise0.05,controlled_gaussian_mixture_confirmation,13,0.99,release_3,granular_ball,random_forest,600,100,2,66,4.545454545454546,1.0,1,57,49,0.7575757575757576,0.8181818181818182,1.9404587451368693,0.0,0.9968766613503456,1.0,1.0,1.0,2.0,5.0,0.3,3,100,0.0,0.05,0.9052444444444444,0.9131945002882244,0.4533333333333333,nan
confirm_d100_redundant0_noise0.05,controlled_gaussian_mixture_confirmation,13,0.99,release_3,matched_kmeans,logistic,600,100,2,66,4.545454545454546,1.0,1,87,59,0.8939393939393939,0.8939393939393939,0.9986604377906956,0.0,0.9880719849983944,1.0,1.0,1.0,2.0,5.0,0.3,3,100,0.0,0.05,0.7933111111111112,0.8194542558450899,0.3233333333333333,nan
confirm_d100_redundant0_noise0.05,controlled_gaussian_mixture_confirmation,13,0.99,release_3,matched_kmeans,random_forest,600,100,2,66,4.545454545454546,1.0,1,87,59,0.8939393939393939,0.8939393939393939,0.9986604377906956,0.0,0.9880719849983944,1.0,1.0,1.0,2.0,5.0,0.3,3,100,0.0,0.05,0.8277888888888889,0.8446453733239443,0.29,nan
confirm_d100_redundant0_noise0.05,controlled_gaussian_mixture_confirmation,73,0.7,release_1,granular_ball,logistic,600,100,2,28,10.714285714285714,1.0,1,65,20,0.7142857142857143,0.7142857142857143,2.7467444954641884,0.0,0.975690083725798,1.0,1.0,1.0,2.0,5.0,0.3,3,100,0.0,0.05,0.7226000000000001,0.7363461308428395,0.12,nan
confirm_d100_redundant0_noise0.05,controlled_gaussian_mixture_confirmation,73,0.7,release_1,granular_ball,random_forest,600,100,2,28,10.714285714285714,1.0,1,65,20,0.7142857142857143,0.7142857142857143,2.7467444954641884,0.0,0.975690083725798,1.0,1.0,1.0,2.0,5.0,0.3,3,100,0.0,0.05,0.778788888888889,0.7992350722511663,0.18,nan
confirm_d100_redundant0_noise0.05,controlled_gaussian_mixture_confirmation,73,0.7,release_1,matched_kmeans,logistic,600,100,2,28,10.714285714285714,1.0,1,103,23,0.8214285714285714,0.8214285714285714,1.718973740222241,0.0,0.962569975175675,1.0,1.0,1.0,2.0,5.0,0.3,3,100,0.0,0.05,0.7128888888888889,0.6965868087840262,0.08333333333333333,nan
confirm_d100_redundant0_noise0.05,controlled_gaussian_mixture_confirmation,73,0.7,release_1,matched_kmeans,random_forest,600,100,2,28,10.714285714285714,1.0,1,103,23,0.8214285714285714,0.8214285714285714,1.718973740222241,0.0,0.962569975175675,1.0,1.0,1.0,2.0,5.0,0.3,3,100,0.0,0.05,0.7292277777777777,0.7237279598560233,0.09,nan
confirm_d100_redundant0_noise0.05,controlled_gaussian_mixture_confirmation,73,0.7,release_2,granular_ball,logistic,600,100,2,28,10.714285714285714,1.0,1,65,20,0.7142857142857143,0.7142857142857143,2.7467444954641884,0.0,0.975690083725798,1.0,1.0,1.0,2.0,5.0,0.3,3,100,0.0,0.05,0.7737111111111112,0.80214988964821,0.25333333333333335,nan
confirm_d100_redundant0_noise0.05,controlled_gaussian_mixture_confirmation,73,0.7,release_2,granular_ball,random_forest,600,100,2,28,10.714285714285714,1.0,1,65,20,0.7142857142857143,0.7142857142857143,2.7467444954641884,0.0,0.975690083725798,1.0,1.0,1.0,2.0,5.0,0.3,3,100,0.0,0.05,0.7782833333333333,0.7875891388985349,0.16666666666666666,nan
confirm_d100_redundant0_noise0.05,controlled_gaussian_mixture_confirmation,73,0.7,release_2,matched_kmeans,logistic,600,100,2,28,10.714285714285714,1.0,1,103,23,0.8214285714285714,0.8214285714285714,1.718973740222241,0.0,0.962569975175675,1.0,1.0,1.0,2.0,5.0,0.3,3,100,0.0,0.05,0.6830222222222223,0.6866206309987195,0.08333333333333333,nan
confirm_d100_redundant0_noise0.05,controlled_gaussian_mixture_confirmation,73,0.7,release_2,matched_kmeans,random_forest,600,100,2,28,10.714285714285714,1.0,1,103,23,0.8214285714285714,0.8214285714285714,1.718973740222241,0.0,0.962569975175675,1.0,1.0,1.0,2.0,5.0,0.3,3,100,0.0,0.05,0.7268,0.72760164963234,0.08333333333333333,nan
confirm_d100_redundant0_noise0.05,controlled_gaussian_mixture_confirmation,73,0.7,release_3,granular_ball,logistic,600,100,2,28,10.714285714285714,1.0,1,65,20,0.7142857142857143,0.7142857142857143,2.7467444954641884,0.0,0.975690083725798,1.0,1.0,1.0,2.0,5.0,0.3,3,100,0.0,0.05,0.7744444444444444,0.8029320054583341,0.26666666666666666,nan
confirm_d100_redundant0_noise0.05,controlled_gaussian_mixture_confirmation,73,0.7,release_3,granular_ball,random_forest,600,100,2,28,10.714285714285714,1.0,1,65,20,0.7142857142857143,0.7142857142857143,2.7467444954641884,0.0,0.975690083725798,1.0,1.0,1.0,2.0,5.0,0.3,3,100,0.0,0.05,0.7761666666666668,0.783438317087672,0.17,nan
confirm_d100_redundant0_noise0.05,controlled_gaussian_mixture_confirmation,73,0.7,release_3,matched_kmeans,logistic,600,100,2,28,10.714285714285714,1.0,1,103,23,0.8214285714285714,0.8214285714285714,1.718973740222241,0.0,0.962569975175675,1.0,1.0,1.0,2.0,5.0,0.3,3,100,0.0,0.05,0.673,0.6785740347931322,0.08333333333333333,nan
confirm_d100_redundant0_noise0.05,controlled_gaussian_mixture_confirmation,73,0.7,release_3,matched_kmeans,random_forest,600,100,2,28,10.714285714285714,1.0,1,103,23,0.8214285714285714,0.8214285714285714,1.718973740222241,0.0,0.962569975175675,1.0,1.0,1.0,2.0,5.0,0.3,3,100,0.0,0.05,0.7254777777777779,0.7298387108039169,0.11666666666666667,nan
confirm_d100_redundant0_noise0.05,controlled_gaussian_mixture_confirmation,73,0.8,release_1,granular_ball,logistic,600,100,2,36,8.333333333333334,1.0,1,57,28,0.7777777777777778,0.7777777777777778,2.10912697955992,0.0,0.9838513216802691,1.0,1.0,1.0,2.0,5.0,0.3,3,100,0.0,0.05,0.7276222222222222,0.7454903893114,0.16666666666666666,nan
confirm_d100_redundant0_noise0.05,controlled_gaussian_mixture_confirmation,73,0.8,release_1,granular_ball,random_forest,600,100,2,36,8.333333333333334,1.0,1,57,28,0.7777777777777778,0.7777777777777778,2.10912697955992,0.0,0.9838513216802691,1.0,1.0,1.0,2.0,5.0,0.3,3,100,0.0,0.05,0.7681444444444444,0.7934720416867107,0.18333333333333332,nan
confirm_d100_redundant0_noise0.05,controlled_gaussian_mixture_confirmation,73,0.8,release_1,matched_kmeans,logistic,600,100,2,36,8.333333333333334,1.0,1,127,30,0.8333333333333334,0.8333333333333334,1.719637504625558,0.0,0.983342696608463,1.0,1.0,1.0,2.0,5.0,0.3,3,100,0.0,0.05,0.7161111111111111,0.7267940315540486,0.13333333333333333,nan
confirm_d100_redundant0_noise0.05,controlled_gaussian_mixture_confirmation,73,0.8,release_1,matched_kmeans,random_forest,600,100,2,36,8.333333333333334,1.0,1,127,30,0.8333333333333334,0.8333333333333334,1.719637504625558,0.0,0.983342696608463,1.0,1.0,1.0,2.0,5.0,0.3,3,100,0.0,0.05,0.7143388888888889,0.751627516359771,0.22333333333333333,nan
confirm_d100_redundant0_noise0.05,controlled_gaussian_mixture_confirmation,73,0.8,release_2,granular_ball,logistic,600,100,2,36,8.333333333333334,1.0,1,57,28,0.7777777777777778,0.7777777777777778,2.10912697955992,0.0,0.9838513216802691,1.0,1.0,1.0,2.0,5.0,0.3,3,100,0.0,0.05,0.7906444444444445,0.8188047633139697,0.30666666666666664,nan
confirm_d100_redundant0_noise0.05,controlled_gaussian_mixture_confirmation,73,0.8,release_2,granular_ball,random_forest,600,100,2,36,8.333333333333334,1.0,1,57,28,0.7777777777777778,0.7777777777777778,2.10912697955992,0.0,0.9838513216802691,1.0,1.0,1.0,2.0,5.0,0.3,3,100,0.0,0.05,0.769988888888889,0.7874363458965477,0.16,nan
confirm_d100_redundant0_noise0.05,controlled_gaussian_mixture_confirmation,73,0.8,release_2,matched_kmeans,logistic,600,100,2,36,8.333333333333334,1.0,1,127,30,0.8333333333333334,0.8333333333333334,1.719637504625558,0.0,0.983342696608463,1.0,1.0,1.0,2.0,5.0,0.3,3,100,0.0,0.05,0.7246222222222223,0.7609261290807358,0.20333333333333334,nan
confirm_d100_redundant0_noise0.05,controlled_gaussian_mixture_confirmation,73,0.8,release_2,matched_kmeans,random_forest,600,100,2,36,8.333333333333334,1.0,1,127,30,0.8333333333333334,0.8333333333333334,1.719637504625558,0.0,0.983342696608463,1.0,1.0,1.0,2.0,5.0,0.3,3,100,0.0,0.05,0.7178777777777778,0.7471160730880952,0.20666666666666667,nan
confirm_d100_redundant0_noise0.05,controlled_gaussian_mixture_confirmation,73,0.8,release_3,granular_ball,logistic,600,100,2,36,8.333333333333334,1.0,1,57,28,0.7777777777777778,0.7777777777777778,2.10912697955992,0.0,0.9838513216802691,1.0,1.0,1.0,2.0,5.0,0.3,3,100,0.0,0.05,0.7902666666666668,0.8178930702592344,0.31,nan
confirm_d100_redundant0_noise0.05,controlled_gaussian_mixture_confirmation,73,0.8,release_3,granular_ball,random_forest,600,100,2,36,8.333333333333334,1.0,1,57,28,0.7777777777777778,0.7777777777777778,2.10912697955992,0.0,0.9838513216802691,1.0,1.0,1.0,2.0,5.0,0.3,3,100,0.0,0.05,0.7701555555555556,0.785905386409705,0.17,nan
confirm_d100_redundant0_noise0.05,controlled_gaussian_mixture_confirmation,73,0.8,release_3,matched_kmeans,logistic,600,100,2,36,8.333333333333334,1.0,1,127,30,0.8333333333333334,0.8333333333333334,1.719637504625558,0.0,0.983342696608463,1.0,1.0,1.0,2.0,5.0,0.3,3,100,0.0,0.05,0.7208666666666665,0.7563882550957055,0.19,nan
confirm_d100_redundant0_noise0.05,controlled_gaussian_mixture_confirmation,73,0.8,release_3,matched_kmeans,random_forest,600,100,2,36,8.333333333333334,1.0,1,127,30,0.8333333333333334,0.8333333333333334,1.719637504625558,0.0,0.983342696608463,1.0,1.0,1.0,2.0,5.0,0.3,3,100,0.0,0.05,0.7189555555555556,0.7477471514585111,0.19666666666666666,nan
confirm_d100_redundant0_noise0.05,controlled_gaussian_mixture_confirmation,73,0.9,release_1,granular_ball,logistic,600,100,2,53,5.660377358490566,1.0,1,51,41,0.8301886792452831,0.8301886792452831,2.0028567895846576,0.0,0.9926021351937001,1.0,1.0,1.0,2.0,5.0,0.3,3,100,0.0,0.05,0.7656666666666667,0.7854344870844825,0.22,nan
confirm_d100_redundant0_noise0.05,controlled_gaussian_mixture_confirmation,73,0.9,release_1,granular_ball,random_forest,600,100,2,53,5.660377358490566,1.0,1,51,41,0.8301886792452831,0.8301886792452831,2.0028567895846576,0.0,0.9926021351937001,1.0,1.0,1.0,2.0,5.0,0.3,3,100,0.0,0.05,0.8239666666666667,0.8412894616585258,0.31666666666666665,nan
confirm_d100_redundant0_noise0.05,controlled_gaussian_mixture_confirmation,73,0.9,release_1,matched_kmeans,logistic,600,100,2,53,5.660377358490566,1.0,1,98,47,0.8867924528301887,0.8867924528301887,1.1007175977363015,0.0,0.9805373721815771,1.0,1.0,1.0,2.0,5.0,0.3,3,100,0.0,0.05,0.7713444444444445,0.7572774281530328,0.16333333333333333,nan
confirm_d100_redundant0_noise0.05,controlled_gaussian_mixture_confirmation,73,0.9,release_1,matched_kmeans,random_forest,600,100,2,53,5.660377358490566,1.0,1,98,47,0.8867924528301887,0.8867924528301887,1.1007175977363015,0.0,0.9805373721815771,1.0,1.0,1.0,2.0,5.0,0.3,3,100,0.0,0.05,0.788511111111111,0.8090141920022393,0.25333333333333335,nan
confirm_d100_redundant0_noise0.05,controlled_gaussian_mixture_confirmation,73,0.9,release_2,granular_ball,logistic,600,100,2,53,5.660377358490566,1.0,1,51,41,0.8301886792452831,0.8301886792452831,2.0028567895846576,0.0,0.9926021351937001,1.0,1.0,1.0,2.0,5.0,0.3,3,100,0.0,0.05,0.8245444444444445,0.8501127596603648,0.42333333333333334,nan
confirm_d100_redundant0_noise0.05,controlled_gaussian_mixture_confirmation,73,0.9,release_2,granular_ball,random_forest,600,100,2,53,5.660377358490566,1.0,1,51,41,0.8301886792452831,0.8301886792452831,2.0028567895846576,0.0,0.9926021351937001,1.0,1.0,1.0,2.0,5.0,0.3,3,100,0.0,0.05,0.8373666666666667,0.8492865346581526,0.33,nan
confirm_d100_redundant0_noise0.05,controlled_gaussian_mixture_confirmation,73,0.9,release_2,matched_kmeans,logistic,600,100,2,53,5.660377358490566,1.0,1,98,47,0.8867924528301887,0.8867924528301887,1.1007175977363015,0.0,0.9805373721815771,1.0,1.0,1.0,2.0,5.0,0.3,3,100,0.0,0.05,0.7216000000000001,0.7422351514833302,0.17333333333333334,nan
confirm_d100_redundant0_noise0.05,controlled_gaussian_mixture_confirmation,73,0.9,release_2,matched_kmeans,random_forest,600,100,2,53,5.660377358490566,1.0,1,98,47,0.8867924528301887,0.8867924528301887,1.1007175977363015,0.0,0.9805373721815771,1.0,1.0,1.0,2.0,5.0,0.3,3,100,0.0,0.05,0.7826388888888889,0.7990942418264977,0.22,nan
confirm_d100_redundant0_noise0.05,controlled_gaussian_mixture_confirmation,73,0.9,release_3,granular_ball,logistic,600,100,2,53,5.660377358490566,1.0,1,51,41,0.8301886792452831,0.8301886792452831,2.0028567895846576,0.0,0.9926021351937001,1.0,1.0,1.0,2.0,5.0,0.3,3,100,0.0,0.05,0.8219000000000001,0.8468279402886316,0.36666666666666664,nan
confirm_d100_redundant0_noise0.05,controlled_gaussian_mixture_confirmation,73,0.9,release_3,granular_ball,random_forest,600,100,2,53,5.660377358490566,1.0,1,51,41,0.8301886792452831,0.8301886792452831,2.0028567895846576,0.0,0.9926021351937001,1.0,1.0,1.0,2.0,5.0,0.3,3,100,0.0,0.05,0.8355611111111112,0.8474341938391096,0.30333333333333334,nan
confirm_d100_redundant0_noise0.05,controlled_gaussian_mixture_confirmation,73,0.9,release_3,matched_kmeans,logistic,600,100,2,53,5.660377358490566,1.0,1,98,47,0.8867924528301887,0.8867924528301887,1.1007175977363015,0.0,0.9805373721815771,1.0,1.0,1.0,2.0,5.0,0.3,3,100,0.0,0.05,0.719088888888889,0.7397661874729318,0.17333333333333334,nan
confirm_d100_redundant0_noise0.05,controlled_gaussian_mixture_confirmation,73,0.9,release_3,matched_kmeans,random_forest,600,100,2,53,5.660377358490566,1.0,1,98,47,0.8867924528301887,0.8867924528301887,1.1007175977363015,0.0,0.9805373721815771,1.0,1.0,1.0,2.0,5.0,0.3,3,100,0.0,0.05,0.7845000000000001,0.8011561066764367,0.26,nan
confirm_d100_redundant0_noise0.05,controlled_gaussian_mixture_confirmation,73,0.95,release_1,granular_ball,logistic,600,100,2,84,3.5714285714285716,1.0,1,48,52,0.7857142857142857,0.8452380952380952,2.9818866256355268,0.0,0.9607683982683984,1.0,1.0,1.0,2.0,5.0,0.3,3,100,0.0,0.05,0.9083,0.9166430830516676,0.5166666666666667,nan
confirm_d100_redundant0_noise0.05,controlled_gaussian_mixture_confirmation,73,0.95,release_1,granular_ball,random_forest,600,100,2,84,3.5714285714285716,1.0,1,48,52,0.7857142857142857,0.8452380952380952,2.9818866256355268,0.0,0.9607683982683984,1.0,1.0,1.0,2.0,5.0,0.3,3,100,0.0,0.05,0.9216111111111112,0.9358276161771839,0.6233333333333333,nan
confirm_d100_redundant0_noise0.05,controlled_gaussian_mixture_confirmation,73,0.95,release_1,matched_kmeans,logistic,600,100,2,84,3.5714285714285716,1.0,1,92,77,0.9166666666666666,0.9285714285714286,0.7720313430488991,0.0,0.9889457534265886,1.0,1.0,1.0,2.0,5.0,0.3,3,100,0.0,0.05,0.8207333333333333,0.8178525311031557,0.2733333333333333,nan
confirm_d100_redundant0_noise0.05,controlled_gaussian_mixture_confirmation,73,0.95,release_1,matched_kmeans,random_forest,600,100,2,84,3.5714285714285716,1.0,1,92,77,0.9166666666666666,0.9285714285714286,0.7720313430488991,0.0,0.9889457534265886,1.0,1.0,1.0,2.0,5.0,0.3,3,100,0.0,0.05,0.8418,0.8647904850120605,0.42333333333333334,nan
confirm_d100_redundant0_noise0.05,controlled_gaussian_mixture_confirmation,73,0.95,release_2,granular_ball,logistic,600,100,2,84,3.5714285714285716,1.0,1,48,52,0.7857142857142857,0.8452380952380952,2.9818866256355268,0.0,0.9607683982683984,1.0,1.0,1.0,2.0,5.0,0.3,3,100,0.0,0.05,0.9179222222222221,0.9285097217644653,0.6033333333333334,nan
confirm_d100_redundant0_noise0.05,controlled_gaussian_mixture_confirmation,73,0.95,release_2,granular_ball,random_forest,600,100,2,84,3.5714285714285716,1.0,1,48,52,0.7857142857142857,0.8452380952380952,2.9818866256355268,0.0,0.9607683982683984,1.0,1.0,1.0,2.0,5.0,0.3,3,100,0.0,0.05,0.9321888888888888,0.9404509457277928,0.6066666666666667,nan
confirm_d100_redundant0_noise0.05,controlled_gaussian_mixture_confirmation,73,0.95,release_2,matched_kmeans,logistic,600,100,2,84,3.5714285714285716,1.0,1,92,77,0.9166666666666666,0.9285714285714286,0.7720313430488991,0.0,0.9889457534265886,1.0,1.0,1.0,2.0,5.0,0.3,3,100,0.0,0.05,0.8044,0.8318751452608935,0.3433333333333333,nan
confirm_d100_redundant0_noise0.05,controlled_gaussian_mixture_confirmation,73,0.95,release_2,matched_kmeans,random_forest,600,100,2,84,3.5714285714285716,1.0,1,92,77,0.9166666666666666,0.9285714285714286,0.7720313430488991,0.0,0.9889457534265886,1.0,1.0,1.0,2.0,5.0,0.3,3,100,0.0,0.05,0.83245,0.8542307077558356,0.38666666666666666,nan
confirm_d100_redundant0_noise0.05,controlled_gaussian_mixture_confirmation,73,0.95,release_3,granular_ball,logistic,600,100,2,84,3.5714285714285716,1.0,1,48,52,0.7857142857142857,0.8452380952380952,2.9818866256355268,0.0,0.9607683982683984,1.0,1.0,1.0,2.0,5.0,0.3,3,100,0.0,0.05,0.915688888888889,0.9283552377099787,0.5766666666666667,nan
confirm_d100_redundant0_noise0.05,controlled_gaussian_mixture_confirmation,73,0.95,release_3,granular_ball,random_forest,600,100,2,84,3.5714285714285716,1.0,1,48,52,0.7857142857142857,0.8452380952380952,2.9818866256355268,0.0,0.9607683982683984,1.0,1.0,1.0,2.0,5.0,0.3,3,100,0.0,0.05,0.9331722222222222,0.9402212576190205,0.58,nan
confirm_d100_redundant0_noise0.05,controlled_gaussian_mixture_confirmation,73,0.95,release_3,matched_kmeans,logistic,600,100,2,84,3.5714285714285716,1.0,1,92,77,0.9166666666666666,0.9285714285714286,0.7720313430488991,0.0,0.9889457534265886,1.0,1.0,1.0,2.0,5.0,0.3,3,100,0.0,0.05,0.8018666666666667,0.8298004288508434,0.3466666666666667,nan
confirm_d100_redundant0_noise0.05,controlled_gaussian_mixture_confirmation,73,0.95,release_3,matched_kmeans,random_forest,600,100,2,84,3.5714285714285716,1.0,1,92,77,0.9166666666666666,0.9285714285714286,0.7720313430488991,0.0,0.9889457534265886,1.0,1.0,1.0,2.0,5.0,0.3,3,100,0.0,0.05,0.8277555555555556,0.8489159912898179,0.36666666666666664,nan
confirm_d100_redundant0_noise0.05,controlled_gaussian_mixture_confirmation,73,0.99,release_1,granular_ball,logistic,600,100,2,93,3.225806451612903,1.0,1,20,56,0.7634408602150538,0.8279569892473119,2.889240364411431,0.0,0.9649723036819812,1.0,1.0,1.0,2.0,5.0,0.3,3,100,0.0,0.05,0.9317666666666666,0.9415250052365596,0.6433333333333333,nan
confirm_d100_redundant0_noise0.05,controlled_gaussian_mixture_confirmation,73,0.99,release_1,granular_ball,random_forest,600,100,2,93,3.225806451612903,1.0,1,20,56,0.7634408602150538,0.8279569892473119,2.889240364411431,0.0,0.9649723036819812,1.0,1.0,1.0,2.0,5.0,0.3,3,100,0.0,0.05,0.9470777777777779,0.9566244982199423,0.6866666666666666,nan
confirm_d100_redundant0_noise0.05,controlled_gaussian_mixture_confirmation,73,0.99,release_1,matched_kmeans,logistic,600,100,2,93,3.225806451612903,1.0,1,110,86,0.9354838709677419,0.9354838709677419,0.7111170648199403,0.0,0.9950581079613338,1.0,1.0,1.0,2.0,5.0,0.3,3,100,0.0,0.05,0.788,0.7966694521187276,0.2966666666666667,nan
confirm_d100_redundant0_noise0.05,controlled_gaussian_mixture_confirmation,73,0.99,release_1,matched_kmeans,random_forest,600,100,2,93,3.225806451612903,1.0,1,110,86,0.9354838709677419,0.9354838709677419,0.7111170648199403,0.0,0.9950581079613338,1.0,1.0,1.0,2.0,5.0,0.3,3,100,0.0,0.05,0.8374833333333334,0.8564946060229112,0.37,nan
confirm_d100_redundant0_noise0.05,controlled_gaussian_mixture_confirmation,73,0.99,release_2,granular_ball,logistic,600,100,2,93,3.225806451612903,1.0,1,20,56,0.7634408602150538,0.8279569892473119,2.889240364411431,0.0,0.9649723036819812,1.0,1.0,1.0,2.0,5.0,0.3,3,100,0.0,0.05,0.9496444444444444,0.9536774837256337,0.6366666666666667,nan
confirm_d100_redundant0_noise0.05,controlled_gaussian_mixture_confirmation,73,0.99,release_2,granular_ball,random_forest,600,100,2,93,3.225806451612903,1.0,1,20,56,0.7634408602150538,0.8279569892473119,2.889240364411431,0.0,0.9649723036819812,1.0,1.0,1.0,2.0,5.0,0.3,3,100,0.0,0.05,0.9600333333333333,0.964963932089316,0.67,nan
confirm_d100_redundant0_noise0.05,controlled_gaussian_mixture_confirmation,73,0.99,release_2,matched_kmeans,logistic,600,100,2,93,3.225806451612903,1.0,1,110,86,0.9354838709677419,0.9354838709677419,0.7111170648199403,0.0,0.9950581079613338,1.0,1.0,1.0,2.0,5.0,0.3,3,100,0.0,0.05,0.8380000000000001,0.8573265943513538,0.36,nan
confirm_d100_redundant0_noise0.05,controlled_gaussian_mixture_confirmation,73,0.99,release_2,matched_kmeans,random_forest,600,100,2,93,3.225806451612903,1.0,1,110,86,0.9354838709677419,0.9354838709677419,0.7111170648199403,0.0,0.9950581079613338,1.0,1.0,1.0,2.0,5.0,0.3,3,100,0.0,0.05,0.8461333333333333,0.8659704555876168,0.4,nan
confirm_d100_redundant0_noise0.05,controlled_gaussian_mixture_confirmation,73,0.99,release_3,granular_ball,logistic,600,100,2,93,3.225806451612903,1.0,1,20,56,0.7634408602150538,0.8279569892473119,2.889240364411431,0.0,0.9649723036819812,1.0,1.0,1.0,2.0,5.0,0.3,3,100,0.0,0.05,0.9308555555555555,0.9377884636520329,0.5833333333333334,nan
confirm_d100_redundant0_noise0.05,controlled_gaussian_mixture_confirmation,73,0.99,release_3,granular_ball,random_forest,600,100,2,93,3.225806451612903,1.0,1,20,56,0.7634408602150538,0.8279569892473119,2.889240364411431,0.0,0.9649723036819812,1.0,1.0,1.0,2.0,5.0,0.3,3,100,0.0,0.05,0.9580666666666666,0.9630379829465704,0.63,nan
confirm_d100_redundant0_noise0.05,controlled_gaussian_mixture_confirmation,73,0.99,release_3,matched_kmeans,logistic,600,100,2,93,3.225806451612903,1.0,1,110,86,0.9354838709677419,0.9354838709677419,0.7111170648199403,0.0,0.9950581079613338,1.0,1.0,1.0,2.0,5.0,0.3,3,100,0.0,0.05,0.8286888888888889,0.8463380269911625,0.36333333333333334,nan
confirm_d100_redundant0_noise0.05,controlled_gaussian_mixture_confirmation,73,0.99,release_3,matched_kmeans,random_forest,600,100,2,93,3.225806451612903,1.0,1,110,86,0.9354838709677419,0.9354838709677419,0.7111170648199403,0.0,0.9950581079613338,1.0,1.0,1.0,2.0,5.0,0.3,3,100,0.0,0.05,0.8442,0.8643457289329114,0.43,nan
confirm_d100_redundant0_noise0.05,controlled_gaussian_mixture_confirmation,314,0.7,release_1,granular_ball,logistic,600,100,2,18,16.666666666666668,1.0,1,98,12,0.7222222222222222,0.7222222222222222,2.924316644704131,0.0,0.9543354892213984,1.0,0.9741379310344828,1.0,2.0,5.0,0.3,3,100,0.0,0.05,0.6990666666666667,0.7018728162716188,0.08,nan
confirm_d100_redundant0_noise0.05,controlled_gaussian_mixture_confirmation,314,0.7,release_1,granular_ball,random_forest,600,100,2,18,16.666666666666668,1.0,1,98,12,0.7222222222222222,0.7222222222222222,2.924316644704131,0.0,0.9543354892213984,1.0,0.9741379310344828,1.0,2.0,5.0,0.3,3,100,0.0,0.05,0.6973333333333334,0.7260144399280758,0.11666666666666667,nan
confirm_d100_redundant0_noise0.05,controlled_gaussian_mixture_confirmation,314,0.7,release_1,matched_kmeans,logistic,600,100,2,18,16.666666666666668,1.0,1,93,14,0.7777777777777778,0.7777777777777778,2.060153012478691,0.0,0.9468965026107349,1.0,1.0,1.0,2.0,5.0,0.3,3,100,0.0,0.05,0.6773,0.6640253833326208,0.06333333333333334,nan
confirm_d100_redundant0_noise0.05,controlled_gaussian_mixture_confirmation,314,0.7,release_1,matched_kmeans,random_forest,600,100,2,18,16.666666666666668,1.0,1,93,14,0.7777777777777778,0.7777777777777778,2.060153012478691,0.0,0.9468965026107349,1.0,1.0,1.0,2.0,5.0,0.3,3,100,0.0,0.05,0.6932222222222222,0.7166073761592806,0.10333333333333333,nan
