dataset,source,seed,threshold,release,method,attack,n,d,classes,number_of_balls,mean_ball_size,median_ball_size,min_ball_size,max_ball_size,singleton_count,fraction_size_le_2,fraction_size_le_5,mean_radius,median_radius,purity_mean,purity_median,purity_q25,purity_q75,base_dataset,training_label_noise,intervention,roc_auc,pr_auc,tpr_at_1pct_fpr,tpr_at_0_1pct_fpr
semi_digits_trainnoise0.05,sklearn.load_digits,13,0.7,release_3,matched_kmeans,logistic,1797,64,10,43,20.88372093023256,20.0,1,64,1,0.06976744186046512,0.13953488372093023,4.388700142822637,4.3593571498046035,0.8173333127562791,0.875,0.7165178571428572,0.9708538587848933,digits,0.05,member_training_labels_only,0.599126492428113,0.5902555561611291,0.031180400890868598,nan
semi_digits_trainnoise0.05,sklearn.load_digits,13,0.7,release_3,matched_kmeans,random_forest,1797,64,10,43,20.88372093023256,20.0,1,64,1,0.06976744186046512,0.13953488372093023,4.388700142822637,4.3593571498046035,0.8173333127562791,0.875,0.7165178571428572,0.9708538587848933,digits,0.05,member_training_labels_only,0.5718622427468119,0.5462146507275318,0.011135857461024499,nan
semi_digits_trainnoise0.05,sklearn.load_digits,13,0.8,release_1,granular_ball,logistic,1797,64,10,89,10.089887640449438,3.0,1,98,19,0.42696629213483145,0.6404494382022472,2.7679861971506625,2.990319316764808,0.8804965783574655,1.0,0.8333333333333334,1.0,digits,0.05,member_training_labels_only,0.6092702913179994,0.6082405649352907,0.0467706013363029,nan
semi_digits_trainnoise0.05,sklearn.load_digits,13,0.8,release_1,granular_ball,random_forest,1797,64,10,89,10.089887640449438,3.0,1,98,19,0.42696629213483145,0.6404494382022472,2.7679861971506625,2.990319316764808,0.8804965783574655,1.0,0.8333333333333334,1.0,digits,0.05,member_training_labels_only,0.5673967391034767,0.5974290167181595,0.05456570155902005,nan
semi_digits_trainnoise0.05,sklearn.load_digits,13,0.8,release_1,matched_kmeans,logistic,1797,64,10,89,10.089887640449438,9.0,1,32,3,0.11235955056179775,0.2808988764044944,3.6384410375464906,3.7008827316558786,0.8803555238722386,0.9375,0.8,1.0,digits,0.05,member_training_labels_only,0.7029652630691317,0.7032569302185692,0.0935412026726058,nan
semi_digits_trainnoise0.05,sklearn.load_digits,13,0.8,release_1,matched_kmeans,random_forest,1797,64,10,89,10.089887640449438,9.0,1,32,3,0.11235955056179775,0.2808988764044944,3.6384410375464906,3.7008827316558786,0.8803555238722386,0.9375,0.8,1.0,digits,0.05,member_training_labels_only,0.6700487596787714,0.6703415056479699,0.0467706013363029,nan
semi_digits_trainnoise0.05,sklearn.load_digits,13,0.8,release_2,granular_ball,logistic,1797,64,10,89,10.089887640449438,3.0,1,98,19,0.42696629213483145,0.6404494382022472,2.7679861971506625,2.990319316764808,0.8804965783574655,1.0,0.8333333333333334,1.0,digits,0.05,member_training_labels_only,0.6067517026205227,0.5994433581915076,0.04120267260579064,nan
semi_digits_trainnoise0.05,sklearn.load_digits,13,0.8,release_2,granular_ball,random_forest,1797,64,10,89,10.089887640449438,3.0,1,98,19,0.42696629213483145,0.6404494382022472,2.7679861971506625,2.990319316764808,0.8804965783574655,1.0,0.8333333333333334,1.0,digits,0.05,member_training_labels_only,0.604777506063958,0.6290551743612958,0.07238307349665925,nan
semi_digits_trainnoise0.05,sklearn.load_digits,13,0.8,release_2,matched_kmeans,logistic,1797,64,10,89,10.089887640449438,9.0,1,32,3,0.11235955056179775,0.2808988764044944,3.6384410375464906,3.7008827316558786,0.8803555238722386,0.9375,0.8,1.0,digits,0.05,member_training_labels_only,0.70994191497066,0.7066469456490407,0.08351893095768374,nan
semi_digits_trainnoise0.05,sklearn.load_digits,13,0.8,release_2,matched_kmeans,random_forest,1797,64,10,89,10.089887640449438,9.0,1,32,3,0.11235955056179775,0.2808988764044944,3.6384410375464906,3.7008827316558786,0.8803555238722386,0.9375,0.8,1.0,digits,0.05,member_training_labels_only,0.6942810303520319,0.6906378509103099,0.05790645879732739,nan
semi_digits_trainnoise0.05,sklearn.load_digits,13,0.8,release_3,granular_ball,logistic,1797,64,10,89,10.089887640449438,3.0,1,98,19,0.42696629213483145,0.6404494382022472,2.7679861971506625,2.990319316764808,0.8804965783574655,1.0,0.8333333333333334,1.0,digits,0.05,member_training_labels_only,0.606793865109796,0.6024806218012179,0.036748329621380846,nan
semi_digits_trainnoise0.05,sklearn.load_digits,13,0.8,release_3,granular_ball,random_forest,1797,64,10,89,10.089887640449438,3.0,1,98,19,0.42696629213483145,0.6404494382022472,2.7679861971506625,2.990319316764808,0.8804965783574655,1.0,0.8333333333333334,1.0,digits,0.05,member_training_labels_only,0.6216437418465186,0.6465742745075611,0.10022271714922049,nan
semi_digits_trainnoise0.05,sklearn.load_digits,13,0.8,release_3,matched_kmeans,logistic,1797,64,10,89,10.089887640449438,9.0,1,32,3,0.11235955056179775,0.2808988764044944,3.6384410375464906,3.7008827316558786,0.8803555238722386,0.9375,0.8,1.0,digits,0.05,member_training_labels_only,0.7060381644932316,0.6992432191537947,0.07683741648106904,nan
semi_digits_trainnoise0.05,sklearn.load_digits,13,0.8,release_3,matched_kmeans,random_forest,1797,64,10,89,10.089887640449438,9.0,1,32,3,0.11235955056179775,0.2808988764044944,3.6384410375464906,3.7008827316558786,0.8803555238722386,0.9375,0.8,1.0,digits,0.05,member_training_labels_only,0.713205787669704,0.6982137929858628,0.0645879732739421,nan
semi_digits_trainnoise0.05,sklearn.load_digits,13,0.9,release_1,granular_ball,logistic,1797,64,10,218,4.1192660550458715,2.0,1,91,74,0.6743119266055045,0.8577981651376146,1.9139061657461371,2.1390459849761987,0.9133679463755868,1.0,1.0,1.0,digits,0.05,member_training_labels_only,0.7318850104910193,0.7471811530751705,0.11692650334075724,nan
semi_digits_trainnoise0.05,sklearn.load_digits,13,0.9,release_1,granular_ball,random_forest,1797,64,10,218,4.1192660550458715,2.0,1,91,74,0.6743119266055045,0.8577981651376146,1.9139061657461371,2.1390459849761987,0.9133679463755868,1.0,1.0,1.0,digits,0.05,member_training_labels_only,0.7260622467150462,0.7603241583637352,0.18262806236080179,nan
semi_digits_trainnoise0.05,sklearn.load_digits,13,0.9,release_1,matched_kmeans,logistic,1797,64,10,218,4.1192660550458715,4.0,1,15,40,0.3256880733944954,0.7155963302752294,2.360480012943766,2.734487137581943,0.9372178535022571,1.0,1.0,1.0,digits,0.05,member_training_labels_only,0.8697303088774362,0.8710439830332384,0.22048997772828507,nan
semi_digits_trainnoise0.05,sklearn.load_digits,13,0.9,release_1,matched_kmeans,random_forest,1797,64,10,218,4.1192660550458715,4.0,1,15,40,0.3256880733944954,0.7155963302752294,2.360480012943766,2.734487137581943,0.9372178535022571,1.0,1.0,1.0,digits,0.05,member_training_labels_only,0.8545617333247354,0.8613084775006622,0.2884187082405345,nan
semi_digits_trainnoise0.05,sklearn.load_digits,13,0.9,release_2,granular_ball,logistic,1797,64,10,218,4.1192660550458715,2.0,1,91,74,0.6743119266055045,0.8577981651376146,1.9139061657461371,2.1390459849761987,0.9133679463755868,1.0,1.0,1.0,digits,0.05,member_training_labels_only,0.7459077583940557,0.7383459453760319,0.12138084632516703,nan
semi_digits_trainnoise0.05,sklearn.load_digits,13,0.9,release_2,granular_ball,random_forest,1797,64,10,218,4.1192660550458715,2.0,1,91,74,0.6743119266055045,0.8577981651376146,1.9139061657461371,2.1390459849761987,0.9133679463755868,1.0,1.0,1.0,digits,0.05,member_training_labels_only,0.7894120068848864,0.811385955581617,0.2728285077951002,nan
semi_digits_trainnoise0.05,sklearn.load_digits,13,0.9,release_2,matched_kmeans,logistic,1797,64,10,218,4.1192660550458715,4.0,1,15,40,0.3256880733944954,0.7155963302752294,2.360480012943766,2.734487137581943,0.9372178535022571,1.0,1.0,1.0,digits,0.05,member_training_labels_only,0.8887790735165003,0.8890281633411087,0.2583518930957684,nan
semi_digits_trainnoise0.05,sklearn.load_digits,13,0.9,release_2,matched_kmeans,random_forest,1797,64,10,218,4.1192660550458715,4.0,1,15,40,0.3256880733944954,0.7155963302752294,2.360480012943766,2.734487137581943,0.9372178535022571,1.0,1.0,1.0,digits,0.05,member_training_labels_only,0.8867465935188814,0.8857717948469893,0.22271714922049,nan
semi_digits_trainnoise0.05,sklearn.load_digits,13,0.9,release_3,granular_ball,logistic,1797,64,10,218,4.1192660550458715,2.0,1,91,74,0.6743119266055045,0.8577981651376146,1.9139061657461371,2.1390459849761987,0.9133679463755868,1.0,1.0,1.0,digits,0.05,member_training_labels_only,0.7421825784594323,0.745284424629162,0.11915367483296214,nan
semi_digits_trainnoise0.05,sklearn.load_digits,13,0.9,release_3,granular_ball,random_forest,1797,64,10,218,4.1192660550458715,2.0,1,91,74,0.6743119266055045,0.8577981651376146,1.9139061657461371,2.1390459849761987,0.9133679463755868,1.0,1.0,1.0,digits,0.05,member_training_labels_only,0.7861642551376233,0.8076198444949071,0.289532293986637,nan
semi_digits_trainnoise0.05,sklearn.load_digits,13,0.9,release_3,matched_kmeans,logistic,1797,64,10,218,4.1192660550458715,4.0,1,15,40,0.3256880733944954,0.7155963302752294,2.360480012943766,2.734487137581943,0.9372178535022571,1.0,1.0,1.0,digits,0.05,member_training_labels_only,0.8882594828398668,0.8857366187417297,0.2516703786191537,nan
semi_digits_trainnoise0.05,sklearn.load_digits,13,0.9,release_3,matched_kmeans,random_forest,1797,64,10,218,4.1192660550458715,4.0,1,15,40,0.3256880733944954,0.7155963302752294,2.360480012943766,2.734487137581943,0.9372178535022571,1.0,1.0,1.0,digits,0.05,member_training_labels_only,0.8882594828398669,0.8876960396609873,0.27839643652561247,nan
semi_digits_trainnoise0.05,sklearn.load_digits,13,0.95,release_1,granular_ball,logistic,1797,64,10,275,3.2654545454545456,2.0,1,91,95,0.6836363636363636,0.8872727272727273,1.834556463385177,2.1342435244059006,0.9214627477785372,1.0,1.0,1.0,digits,0.05,member_training_labels_only,0.808728627338158,0.8232333529979247,0.18374164810690424,nan
semi_digits_trainnoise0.05,sklearn.load_digits,13,0.95,release_1,granular_ball,random_forest,1797,64,10,275,3.2654545454545456,2.0,1,91,95,0.6836363636363636,0.8872727272727273,1.834556463385177,2.1342435244059006,0.9214627477785372,1.0,1.0,1.0,digits,0.05,member_training_labels_only,0.7942439521629356,0.8177240441090119,0.22048997772828507,nan
semi_digits_trainnoise0.05,sklearn.load_digits,13,0.95,release_1,matched_kmeans,logistic,1797,64,10,275,3.2654545454545456,3.0,1,16,80,0.4727272727272727,0.8290909090909091,1.8776994810329324,2.4004588191758183,0.947004329004329,1.0,1.0,1.0,digits,0.05,member_training_labels_only,0.9019709723662085,0.9076735973764459,0.3530066815144766,nan
semi_digits_trainnoise0.05,sklearn.load_digits,13,0.95,release_1,matched_kmeans,random_forest,1797,64,10,275,3.2654545454545456,3.0,1,16,80,0.4727272727272727,0.8290909090909091,1.8776994810329324,2.4004588191758183,0.947004329004329,1.0,1.0,1.0,digits,0.05,member_training_labels_only,0.8836767922778161,0.8900622418694322,0.38530066815144765,nan
semi_digits_trainnoise0.05,sklearn.load_digits,13,0.95,release_2,granular_ball,logistic,1797,64,10,275,3.2654545454545456,2.0,1,91,95,0.6836363636363636,0.8872727272727273,1.834556463385177,2.1342435244059006,0.9214627477785372,1.0,1.0,1.0,digits,0.05,member_training_labels_only,0.8249599456351903,0.8244740198001989,0.15367483296213807,nan
semi_digits_trainnoise0.05,sklearn.load_digits,13,0.95,release_2,granular_ball,random_forest,1797,64,10,275,3.2654545454545456,2.0,1,91,95,0.6836363636363636,0.8872727272727273,1.834556463385177,2.1342435244059006,0.9214627477785372,1.0,1.0,1.0,digits,0.05,member_training_labels_only,0.855562472408371,0.8689438250551982,0.3463251670378619,nan
semi_digits_trainnoise0.05,sklearn.load_digits,13,0.95,release_2,matched_kmeans,logistic,1797,64,10,275,3.2654545454545456,3.0,1,16,80,0.4727272727272727,0.8290909090909091,1.8776994810329324,2.4004588191758183,0.947004329004329,1.0,1.0,1.0,digits,0.05,member_training_labels_only,0.9198962306734589,0.9226211113343643,0.3897550111358575,nan
semi_digits_trainnoise0.05,sklearn.load_digits,13,0.95,release_2,matched_kmeans,random_forest,1797,64,10,275,3.2654545454545456,3.0,1,16,80,0.4727272727272727,0.8290909090909091,1.8776994810329324,2.4004588191758183,0.947004329004329,1.0,1.0,1.0,digits,0.05,member_training_labels_only,0.9146860630651634,0.9181857064815767,0.4042316258351893,nan
semi_digits_trainnoise0.05,sklearn.load_digits,13,0.95,release_3,granular_ball,logistic,1797,64,10,275,3.2654545454545456,2.0,1,91,95,0.6836363636363636,0.8872727272727273,1.834556463385177,2.1342435244059006,0.9214627477785372,1.0,1.0,1.0,digits,0.05,member_training_labels_only,0.8275045758701594,0.8414024366553045,0.20378619153674832,nan
semi_digits_trainnoise0.05,sklearn.load_digits,13,0.95,release_3,granular_ball,random_forest,1797,64,10,275,3.2654545454545456,2.0,1,91,95,0.6836363636363636,0.8872727272727273,1.834556463385177,2.1342435244059006,0.9214627477785372,1.0,1.0,1.0,digits,0.05,member_training_labels_only,0.855288416228094,0.8718399603922415,0.32516703786191536,nan
semi_digits_trainnoise0.05,sklearn.load_digits,13,0.95,release_3,matched_kmeans,logistic,1797,64,10,275,3.2654545454545456,3.0,1,16,80,0.4727272727272727,0.8290909090909091,1.8776994810329324,2.4004588191758183,0.947004329004329,1.0,1.0,1.0,digits,0.05,member_training_labels_only,0.9184825472095872,0.9191958683816606,0.38084632516703787,nan
semi_digits_trainnoise0.05,sklearn.load_digits,13,0.95,release_3,matched_kmeans,random_forest,1797,64,10,275,3.2654545454545456,3.0,1,16,80,0.4727272727272727,0.8290909090909091,1.8776994810329324,2.4004588191758183,0.947004329004329,1.0,1.0,1.0,digits,0.05,member_training_labels_only,0.9205274279393456,0.9216101686730303,0.41870824053452116,nan
semi_digits_trainnoise0.05,sklearn.load_digits,13,0.99,release_1,granular_ball,logistic,1797,64,10,290,3.0965517241379312,2.0,1,46,99,0.6793103448275862,0.8758620689655172,1.8352924810255966,2.1405578513001506,0.9172413793103448,1.0,1.0,1.0,digits,0.05,member_training_labels_only,0.8388822476078988,0.8612020894156374,0.25389755011135856,nan
semi_digits_trainnoise0.05,sklearn.load_digits,13,0.99,release_1,granular_ball,random_forest,1797,64,10,290,3.0965517241379312,2.0,1,46,99,0.6793103448275862,0.8758620689655172,1.8352924810255966,2.1405578513001506,0.9172413793103448,1.0,1.0,1.0,digits,0.05,member_training_labels_only,0.8198148818706256,0.8450132677552914,0.21158129175946547,nan
semi_digits_trainnoise0.05,sklearn.load_digits,13,0.99,release_1,matched_kmeans,logistic,1797,64,10,290,3.0965517241379312,2.0,1,12,92,0.506896551724138,0.8482758620689655,1.7777188500161283,2.3415582737300555,0.9522495894909688,1.0,1.0,1.0,digits,0.05,member_training_labels_only,0.9100376486227747,0.9150928316674805,0.366369710467706,nan
semi_digits_trainnoise0.05,sklearn.load_digits,13,0.99,release_1,matched_kmeans,random_forest,1797,64,10,290,3.0965517241379312,2.0,1,12,92,0.506896551724138,0.8482758620689655,1.7777188500161283,2.3415582737300555,0.9522495894909688,1.0,1.0,1.0,digits,0.05,member_training_labels_only,0.8963943631231988,0.9009549898308683,0.38641425389755013,nan
semi_digits_trainnoise0.05,sklearn.load_digits,13,0.99,release_2,granular_ball,logistic,1797,64,10,290,3.0965517241379312,2.0,1,46,99,0.6793103448275862,0.8758620689655172,1.8352924810255966,2.1405578513001506,0.9172413793103448,1.0,1.0,1.0,digits,0.05,member_training_labels_only,0.8583985198486118,0.8691051123116028,0.25389755011135856,nan
semi_digits_trainnoise0.05,sklearn.load_digits,13,0.99,release_2,granular_ball,random_forest,1797,64,10,290,3.0965517241379312,2.0,1,46,99,0.6793103448275862,0.8758620689655172,1.8352924810255966,2.1405578513001506,0.9172413793103448,1.0,1.0,1.0,digits,0.05,member_training_labels_only,0.8754017837213108,0.8918819724094347,0.39643652561247217,nan
semi_digits_trainnoise0.05,sklearn.load_digits,13,0.99,release_2,matched_kmeans,logistic,1797,64,10,290,3.0965517241379312,2.0,1,12,92,0.506896551724138,0.8482758620689655,1.7777188500161283,2.3415582737300555,0.9522495894909688,1.0,1.0,1.0,digits,0.05,member_training_labels_only,0.9287875556172837,0.9306830754566473,0.4053452115812918,nan
semi_digits_trainnoise0.05,sklearn.load_digits,13,0.99,release_2,matched_kmeans,random_forest,1797,64,10,290,3.0965517241379312,2.0,1,12,92,0.506896551724138,0.8482758620689655,1.7777188500161283,2.3415582737300555,0.9522495894909688,1.0,1.0,1.0,digits,0.05,member_training_labels_only,0.9276752099443951,0.9286514344845285,0.44988864142538976,nan
semi_digits_trainnoise0.05,sklearn.load_digits,13,0.99,release_3,granular_ball,logistic,1797,64,10,290,3.0965517241379312,2.0,1,46,99,0.6793103448275862,0.8758620689655172,1.8352924810255966,2.1405578513001506,0.9172413793103448,1.0,1.0,1.0,digits,0.05,member_training_labels_only,0.8562531931885258,0.868379604773525,0.2594654788418708,nan
semi_digits_trainnoise0.05,sklearn.load_digits,13,0.99,release_3,granular_ball,random_forest,1797,64,10,290,3.0965517241379312,2.0,1,46,99,0.6793103448275862,0.8758620689655172,1.8352924810255966,2.1405578513001506,0.9172413793103448,1.0,1.0,1.0,digits,0.05,member_training_labels_only,0.8774150425841141,0.8918144156269017,0.37193763919821826,nan
semi_digits_trainnoise0.05,sklearn.load_digits,13,0.99,release_3,matched_kmeans,logistic,1797,64,10,290,3.0965517241379312,2.0,1,12,92,0.506896551724138,0.8482758620689655,1.7777188500161283,2.3415582737300555,0.9522495894909688,1.0,1.0,1.0,digits,0.05,member_training_labels_only,0.9269138049910467,0.9271556452253362,0.3975501113585746,nan
semi_digits_trainnoise0.05,sklearn.load_digits,13,0.99,release_3,matched_kmeans,random_forest,1797,64,10,290,3.0965517241379312,2.0,1,12,92,0.506896551724138,0.8482758620689655,1.7777188500161283,2.3415582737300555,0.9522495894909688,1.0,1.0,1.0,digits,0.05,member_training_labels_only,0.9330124850571178,0.9354402358208107,0.43318485523385303,nan
semi_digits_trainnoise0.05,sklearn.load_digits,73,0.7,release_1,granular_ball,logistic,1797,64,10,30,29.933333333333334,11.0,1,103,4,0.3333333333333333,0.4666666666666667,3.7728735842197674,4.026627024092781,0.8449481578376333,0.845491202346041,0.7527985074626866,1.0,digits,0.05,member_training_labels_only,0.533191799643851,0.5277180340322474,0.011135857461024499,nan
semi_digits_trainnoise0.05,sklearn.load_digits,73,0.7,release_1,granular_ball,random_forest,1797,64,10,30,29.933333333333334,11.0,1,103,4,0.3333333333333333,0.4666666666666667,3.7728735842197674,4.026627024092781,0.8449481578376333,0.845491202346041,0.7527985074626866,1.0,digits,0.05,member_training_labels_only,0.5056652744778052,0.5019615750916058,0.008908685968819599,nan
semi_digits_trainnoise0.05,sklearn.load_digits,73,0.7,release_1,matched_kmeans,logistic,1797,64,10,30,29.933333333333334,31.0,1,71,2,0.06666666666666667,0.1,4.740216303646367,4.7051855602744155,0.7718582263839536,0.8129370629370629,0.6208333333333333,0.9384566326530612,digits,0.05,member_training_labels_only,0.5379028377835428,0.5285125445343823,0.01002227171492205,nan
semi_digits_trainnoise0.05,sklearn.load_digits,73,0.7,release_1,matched_kmeans,random_forest,1797,64,10,30,29.933333333333334,31.0,1,71,2,0.06666666666666667,0.1,4.740216303646367,4.7051855602744155,0.7718582263839536,0.8129370629370629,0.6208333333333333,0.9384566326530612,digits,0.05,member_training_labels_only,0.5435154091497562,0.5363674900679293,0.021158129175946547,nan
semi_digits_trainnoise0.05,sklearn.load_digits,73,0.7,release_2,granular_ball,logistic,1797,64,10,30,29.933333333333334,11.0,1,103,4,0.3333333333333333,0.4666666666666667,3.7728735842197674,4.026627024092781,0.8449481578376333,0.845491202346041,0.7527985074626866,1.0,digits,0.05,member_training_labels_only,0.5285588861166363,0.5245799185757202,0.013363028953229399,nan
semi_digits_trainnoise0.05,sklearn.load_digits,73,0.7,release_2,granular_ball,random_forest,1797,64,10,30,29.933333333333334,11.0,1,103,4,0.3333333333333333,0.4666666666666667,3.7728735842197674,4.026627024092781,0.8449481578376333,0.845491202346041,0.7527985074626866,1.0,digits,0.05,member_training_labels_only,0.5271055203099191,0.52124786938316,0.008908685968819599,nan
semi_digits_trainnoise0.05,sklearn.load_digits,73,0.7,release_2,matched_kmeans,logistic,1797,64,10,30,29.933333333333334,31.0,1,71,2,0.06666666666666667,0.1,4.740216303646367,4.7051855602744155,0.7718582263839536,0.8129370629370629,0.6208333333333333,0.9384566326530612,digits,0.05,member_training_labels_only,0.5405392334363421,0.5338283317916068,0.012249443207126948,nan
semi_digits_trainnoise0.05,sklearn.load_digits,73,0.7,release_2,matched_kmeans,random_forest,1797,64,10,30,29.933333333333334,31.0,1,71,2,0.06666666666666667,0.1,4.740216303646367,4.7051855602744155,0.7718582263839536,0.8129370629370629,0.6208333333333333,0.9384566326530612,digits,0.05,member_training_labels_only,0.5406433995863116,0.5350612939913224,0.0200445434298441,nan
semi_digits_trainnoise0.05,sklearn.load_digits,73,0.7,release_3,granular_ball,logistic,1797,64,10,30,29.933333333333334,11.0,1,103,4,0.3333333333333333,0.4666666666666667,3.7728735842197674,4.026627024092781,0.8449481578376333,0.845491202346041,0.7527985074626866,1.0,digits,0.05,member_training_labels_only,0.4921391758969449,0.5049753693195569,0.0200445434298441,nan
semi_digits_trainnoise0.05,sklearn.load_digits,73,0.7,release_3,granular_ball,random_forest,1797,64,10,30,29.933333333333334,11.0,1,103,4,0.3333333333333333,0.4666666666666667,3.7728735842197674,4.026627024092781,0.8449481578376333,0.845491202346041,0.7527985074626866,1.0,digits,0.05,member_training_labels_only,0.5279934127310877,0.5295968739532737,0.0200445434298441,nan
semi_digits_trainnoise0.05,sklearn.load_digits,73,0.7,release_3,matched_kmeans,logistic,1797,64,10,30,29.933333333333334,31.0,1,71,2,0.06666666666666667,0.1,4.740216303646367,4.7051855602744155,0.7718582263839536,0.8129370629370629,0.6208333333333333,0.9384566326530612,digits,0.05,member_training_labels_only,0.5265053248743806,0.5248926979785891,0.012249443207126948,nan
semi_digits_trainnoise0.05,sklearn.load_digits,73,0.7,release_3,matched_kmeans,random_forest,1797,64,10,30,29.933333333333334,31.0,1,71,2,0.06666666666666667,0.1,4.740216303646367,4.7051855602744155,0.7718582263839536,0.8129370629370629,0.6208333333333333,0.9384566326530612,digits,0.05,member_training_labels_only,0.547280271427225,0.5425069611393991,0.015590200445434299,nan
semi_digits_trainnoise0.05,sklearn.load_digits,73,0.8,release_1,granular_ball,logistic,1797,64,10,80,11.225,2.0,1,99,19,0.575,0.725,2.7342453338581443,2.9694591297395974,0.9140181055143721,1.0,0.8571428571428571,1.0,digits,0.05,member_training_labels_only,0.5800603667640538,0.5866992121551063,0.036748329621380846,nan
semi_digits_trainnoise0.05,sklearn.load_digits,73,0.8,release_1,granular_ball,random_forest,1797,64,10,80,11.225,2.0,1,99,19,0.575,0.725,2.7342453338581443,2.9694591297395974,0.9140181055143721,1.0,0.8571428571428571,1.0,digits,0.05,member_training_labels_only,0.5315127405121998,0.5570175145684652,0.05679287305122494,nan
semi_digits_trainnoise0.05,sklearn.load_digits,73,0.8,release_1,matched_kmeans,logistic,1797,64,10,80,11.225,11.0,1,32,6,0.125,0.2375,3.666382449412622,3.9087066898852725,0.8972751242697953,0.9428104575163399,0.8442928039702233,1.0,digits,0.05,member_training_labels_only,0.6710891811052524,0.6465127688632986,0.0400890868596882,nan
semi_digits_trainnoise0.05,sklearn.load_digits,73,0.8,release_1,matched_kmeans,random_forest,1797,64,10,80,11.225,11.0,1,32,6,0.125,0.2375,3.666382449412622,3.9087066898852725,0.8972751242697953,0.9428104575163399,0.8442928039702233,1.0,digits,0.05,member_training_labels_only,0.6529934127310877,0.6242794065543559,0.0200445434298441,nan
semi_digits_trainnoise0.05,sklearn.load_digits,73,0.8,release_2,granular_ball,logistic,1797,64,10,80,11.225,2.0,1,99,19,0.575,0.725,2.7342453338581443,2.9694591297395974,0.9140181055143721,1.0,0.8571428571428571,1.0,digits,0.05,member_training_labels_only,0.5840472021468148,0.5891749556465928,0.04788418708240535,nan
semi_digits_trainnoise0.05,sklearn.load_digits,73,0.8,release_2,granular_ball,random_forest,1797,64,10,80,11.225,2.0,1,99,19,0.575,0.725,2.7342453338581443,2.9694591297395974,0.9140181055143721,1.0,0.8571428571428571,1.0,digits,0.05,member_training_labels_only,0.5856196149820686,0.6155990974974851,0.08240534521158129,nan
semi_digits_trainnoise0.05,sklearn.load_digits,73,0.8,release_2,matched_kmeans,logistic,1797,64,10,80,11.225,11.0,1,32,6,0.125,0.2375,3.666382449412622,3.9087066898852725,0.8972751242697953,0.9428104575163399,0.8442928039702233,1.0,digits,0.05,member_training_labels_only,0.6906389353227415,0.6720782826957836,0.060133630289532294,nan
semi_digits_trainnoise0.05,sklearn.load_digits,73,0.8,release_2,matched_kmeans,random_forest,1797,64,10,80,11.225,11.0,1,32,6,0.125,0.2375,3.666382449412622,3.9087066898852725,0.8972751242697953,0.9428104575163399,0.8442928039702233,1.0,digits,0.05,member_training_labels_only,0.6601734366396992,0.6341227895845309,0.026726057906458798,nan
semi_digits_trainnoise0.05,sklearn.load_digits,73,0.8,release_3,granular_ball,logistic,1797,64,10,80,11.225,2.0,1,99,19,0.575,0.725,2.7342453338581443,2.9694591297395974,0.9140181055143721,1.0,0.8571428571428571,1.0,digits,0.05,member_training_labels_only,0.5640981443544426,0.5807298177532088,0.060133630289532294,nan
semi_digits_trainnoise0.05,sklearn.load_digits,73,0.8,release_3,granular_ball,random_forest,1797,64,10,80,11.225,2.0,1,99,19,0.575,0.725,2.7342453338581443,2.9694591297395974,0.9140181055143721,1.0,0.8571428571428571,1.0,digits,0.05,member_training_labels_only,0.5960002678558142,0.6237986171994687,0.0757238307349666,nan
semi_digits_trainnoise0.05,sklearn.load_digits,73,0.8,release_3,matched_kmeans,logistic,1797,64,10,80,11.225,11.0,1,32,6,0.125,0.2375,3.666382449412622,3.9087066898852725,0.8972751242697953,0.9428104575163399,0.8442928039702233,1.0,digits,0.05,member_training_labels_only,0.6824767734287033,0.6635463704692335,0.05011135857461024,nan
semi_digits_trainnoise0.05,sklearn.load_digits,73,0.8,release_3,matched_kmeans,random_forest,1797,64,10,80,11.225,11.0,1,32,6,0.125,0.2375,3.666382449412622,3.9087066898852725,0.8972751242697953,0.9428104575163399,0.8442928039702233,1.0,digits,0.05,member_training_labels_only,0.6663632620869936,0.6387995494422574,0.03897550111358575,nan
semi_digits_trainnoise0.05,sklearn.load_digits,73,0.9,release_1,granular_ball,logistic,1797,64,10,207,4.338164251207729,2.0,1,88,62,0.6328502415458938,0.855072463768116,2.062571087936611,2.319672232809785,0.9268172919906412,1.0,1.0,1.0,digits,0.05,member_training_labels_only,0.7115205281719832,0.7282902122723075,0.11469933184855234,nan
semi_digits_trainnoise0.05,sklearn.load_digits,73,0.9,release_1,granular_ball,random_forest,1797,64,10,207,4.338164251207729,2.0,1,88,62,0.6328502415458938,0.855072463768116,2.062571087936611,2.319672232809785,0.9268172919906412,1.0,1.0,1.0,digits,0.05,member_training_labels_only,0.6651126482507527,0.7115723944672878,0.14587973273942093,nan
semi_digits_trainnoise0.05,sklearn.load_digits,73,0.9,release_1,matched_kmeans,logistic,1797,64,10,207,4.338164251207729,4.0,1,21,40,0.3188405797101449,0.714975845410628,2.401985492623261,2.8565321850603778,0.9493173359115389,1.0,1.0,1.0,digits,0.05,member_training_labels_only,0.8192270871672263,0.8110582054014848,0.16258351893095768,nan
